time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.454,161.0,82.25,-0.025751570159313727,9.803921568627451E-6
0.475,161.0,82.25,-0.011127068014705886,0.0011176470588235296
0.492,161.0,79.75,-0.002259018841911769,0.0012843137254901962
0.508,161.0,80.0,-0.004374904258578435,-1.6666666666666666E-4
0.525,161.0,82.25,-8.588005514705923E-4,-7.843137254901961E-5
0.541,160.25,82.25,-0.0016055836397058864,2.941176470588235E-5
0.558,159.5,80.0,-0.0014811197916666707,4.901960784313726E-5
0.577,158.0,82.25,-0.003814816942401965,9.803921568627452E-5
0.594,156.0,80.0,-0.0023523667279411807,3.9215686274509805E-5
0.61,153.25,80.0,-0.003752585018382357,1.2745098039215687E-4
0.626,150.75,80.25,-0.004841643688725494,7.843137254901961E-5
0.644,148.0,81.0,-0.0037837009803921608,7.84313725490196E-5
0.66,145.25,81.0,-0.004561600030637258,1.3725490196078434E-4
0.676,142.25,81.0,-0.004530484068627456,5.88235294117647E-5
0.692,139.75,81.0,-0.0071442248774509845,1.2745098039215687E-4
0.709,137.25,82.0,-0.008793370863970591,9.803921568627452E-5
0.726,134.25,84.75,-0.005588426776960789,8.823529411764705E-5
0.742,131.25,82.0,-0.0077665441176470625,1.3725490196078434E-4
0.758,128.0,91.25,-0.008171051623774513,5.882352941176471E-5
0.774,124.5,95.0,-0.009602385876225495,1.2745098039215687E-4
0.79,121.0,95.0,-0.00988242953431373,1.176470588235294E-4
0.807,117.5,95.0,-0.010722560508578437,7.843137254901961E-5
0.824,114.0,95.5,-0.011282647824754907,1.4705882352941178E-4
0.839,109.5,96.0,-0.012185010723039218,6.862745098039217E-5
0.856,106.5,96.0,-0.013336301317401964,1.2745098039215687E-4
0.872,103.5,96.5,-0.016136737898284317,1.176470588235294E-4
0.889,100.5,97.0,-0.012309474571078435,8.823529411764706E-5
0.905,97.5,97.0,-0.013336301317401964,1.5686274509803925E-4
0.921,94.75,97.75,-0.015638882506127456,9.803921568627452E-5
0.938,91.5,97.25,-0.017070216758578432,1.5686274509803922E-4
0.954,88.25,98.0,-0.01738137637867647,1.5686274509803925E-4
0.97,85.5,98.0,-0.01912387025122549,9.803921568627452E-5
0.987,83.0,98.0,-0.018750478707107842,1.9607843137254904E-4
1.003,80.5,98.0,-0.019154986213235293,1.4705882352941178E-4
1.02,78.0,98.25,-0.019248334099264706,1.4705882352941175E-4
1.036,75.75,99.0,-0.01952837775735294,1.8627450980392157E-4
1.052,73.0,99.0,-0.02111529181985294,1.176470588235294E-4
1.069,70.5,99.0,-0.021457567401960784,1.764705882352941E-4
1.085,68.5,99.5,-0.021550915287990195,1.8627450980392157E-4
1.101,66.5,101.5,-0.021986538756127452,1.2745098039215687E-4
1.118,64.5,100.0,-0.022391046262254903,1.9607843137254904E-4
1.134,62.5,100.75,-0.02220435049019608,1.176470588235294E-4
1.151,60.75,101.0,-0.02310671338848039,1.4705882352941178E-4
1.167,59.5,101.0,-0.023231177236519608,1.4705882352941178E-4
1.183,57.75,102.0,-0.024009076286764706,1.2745098039215687E-4
1.2,56.75,102.0,-0.02404019224877451,1.5686274509803922E-4
1.216,55.25,102.25,-0.023915728400735293,8.823529411764706E-5
1.232,54.75,102.75,-0.024880323223039215,1.666666666666667E-4
1.249,54.0,103.0,-0.02435135186887255,1.8627450980392157E-4
1.265,53.25,103.0,-0.024506931678921567,1.4705882352941175E-4
