time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.469,199.0,82.0,-0.02572045419730392,1.9607843137254903E-5
0.491,199.0,82.0,-0.024475815716911764,-9.803921568627451E-6
0.507,199.0,80.0,-0.023542336856617645,-2.941176470588235E-5
0.524,199.0,80.0,-0.02404019224877451,-1.9607843137254903E-5
0.54,199.0,79.75,-0.02332452512254902,0.0
0.557,199.0,82.25,-0.024164656096813727,-9.803921568627451E-6
0.573,199.0,79.75,-0.024164656096813727,-9.803921568627451E-6
0.593,199.0,81.75,-0.023977960324754903,0.0
0.61,199.0,79.5,-0.0239468443627451,-2.941176470588235E-5
0.626,199.0,79.5,-0.024102424172794117,0.0
0.644,199.0,81.25,-0.023697916666666666,-9.803921568627451E-6
0.666,198.75,81.5,-0.02404019224877451,0.0
0.684,198.25,79.0,-0.024102424172794117,-9.803921568627451E-6
0.7,198.0,79.25,-0.024164656096813727,0.0
0.716,198.0,79.0,-0.024382467830882354,1.9607843137254903E-5
0.733,198.0,81.25,-0.023915728400735293,2.941176470588235E-5
0.749,198.0,81.25,-0.023573452818627452,-1.9607843137254903E-5
0.766,198.0,79.0,-0.02379126455269608,-1.9607843137254903E-5
0.782,197.5,79.0,-0.024226888020833334,1.9607843137254903E-5
0.798,198.0,79.0,-0.023822380514705883,1.9607843137254903E-5
0.815,197.75,79.0,-0.024382467830882354,1.9607843137254903E-5
0.831,197.25,79.0,-0.024102424172794117,1.9607843137254903E-5
0.847,197.5,79.0,-0.02491143918504902,1.9607843137254903E-5
0.864,197.0,79.0,-0.024724743412990195,1.9607843137254903E-5
0.88,197.0,79.0,-0.02435135186887255,1.9607843137254903E-5
0.897,197.0,79.0,-0.02348010493259804,9.803921568627451E-6
0.913,196.5,79.0,-0.023977960324754903,1.9607843137254903E-5
0.929,196.0,83.0,-0.02522259880514706,9.803921568627451E-6
0.946,196.0,79.0,-0.024475815716911764,-9.803921568627451E-6
0.962,196.0,79.0,-0.024506931678921567,0.0
0.978,196.0,79.0,-0.024538047640931374,1.9607843137254903E-5
0.995,196.0,79.0,-0.02435135186887255,1.9607843137254903E-5
1.011,196.0,79.0,-0.024382467830882354,2.941176470588235E-5
1.028,195.25,79.0,-0.024569163602941178,1.9607843137254903E-5
1.044,195.0,79.0,-0.024818091299019608,9.803921568627451E-6
1.06,195.0,79.0,-0.02428911994485294,2.941176470588235E-5
1.077,195.25,79.0,-0.024786975337009805,2.941176470588235E-5
1.093,195.0,79.25,-0.025191482843137256,9.803921568627451E-6
1.11,195.0,79.0,-0.024662511488970588,1.9607843137254903E-5
1.126,195.0,81.0,-0.025129250919117645,9.803921568627451E-6
1.142,195.0,79.0,-0.024475815716911764,-1.9607843137254903E-5
1.159,195.0,79.0,-0.02537817861519608,9.803921568627451E-6
1.175,195.0,79.0,-0.02547152650122549,9.803921568627451E-6
1.191,195.0,79.0,-0.024631395526960784,1.9607843137254903E-5
1.208,194.75,79.0,-0.024569163602941178,1.9607843137254903E-5
1.224,194.75,79.0,-0.025440410539215686,2.941176470588235E-5
1.241,194.0,79.0,-0.024786975337009805,2.941176470588235E-5
1.257,194.0,79.0,-0.025347062653186276,3.9215686274509805E-5
1.273,194.0,79.0,-0.02506701899509804,2.941176470588235E-5
1.29,194.0,79.0,-0.02484920726102941,2.941176470588235E-5
1.306,194.0,79.0,-0.025751570159313727,2.941176470588235E-5
1.322,194.0,81.0,-0.025160366881127452,3.9215686274509805E-5
1.339,194.0,79.0,-0.025098134957107842,1.9607843137254903E-5
1.355,194.0,79.0,-0.025035903033088235,1.9607843137254903E-5
1.372,194.0,79.0,-0.025004787071078432,1.9607843137254903E-5
1.388,194.0,79.0,-0.02506701899509804,2.941176470588235E-5
