time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.021,300.5,81.25,-0.026218309589460784,3.9215686274509805E-5
0.042,300.75,81.25,-0.011811619178921571,1.3725490196078434E-4
0.058,300.75,79.5,0.0031240425857843096,2.745098039215687E-4
0.074,300.5,79.0,0.003808593749999995,2.9411764705882356E-4
0.091,300.0,81.5,0.002843998927696074,3.235294117647059E-4
0.111,299.5,81.25,0.004088637408088231,2.9411764705882356E-4
0.128,298.5,79.0,0.005613319546568623,2.843137254901961E-4
0.144,296.5,79.0,0.006111174938725486,2.843137254901961E-4
0.16,294.0,79.25,0.00368412990196078,3.2352941176470585E-4
0.177,291.75,80.0,0.005333275888480387,3.627450980392157E-4
0.193,287.5,80.0,0.00583113128063725,3.03921568627451E-4
0.209,283.75,80.0,0.0022839116115196036,3.431372549019608E-4
0.226,279.5,80.5,-0.004468252144607846,3.235294117647059E-4
0.242,274.25,81.0,-0.004157092524509807,-1.9607843137254906E-5
0.259,269.0,81.5,-0.00957126991421569,-2.941176470588235E-5
0.275,262.75,87.75,-0.013522997089460788,5.88235294117647E-5
0.291,256.75,91.75,-0.01290067784926471,6.862745098039217E-5
0.311,250.0,95.25,-0.010224705116421574,4.901960784313726E-5
0.328,244.25,96.0,-0.01672794117647059,9.803921568627452E-5
0.345,239.25,96.25,-0.017163564644607845,1.9607843137254903E-5
0.361,235.5,96.75,-0.009197878370098042,4.901960784313726E-5
0.377,230.25,97.5,-0.01156269148284314,6.862745098039217E-5
0.394,225.5,98.0,-0.014954331341911768,8.823529411764706E-5
0.41,220.75,98.0,-0.016821289062500005,3.9215686274509805E-5
0.427,216.0,98.0,-0.017132448682598042,0.0
0.443,211.25,98.25,-0.013927504595588239,3.9215686274509805E-5
0.459,206.5,99.75,-0.009228994332107847,9.803921568627451E-6
0.476,202.5,99.0,-0.01274509803921569,-1.9607843137254903E-5
0.492,198.5,99.0,-0.014767635569852946,-9.803921568627451E-6
0.508,195.0,99.0,-0.01566999846813726,0.0
0.525,191.5,98.75,-0.016696825214460788,-1.9607843137254903E-5
0.541,188.25,98.25,-0.01738137637867647,-9.803921568627451E-6
0.558,184.5,98.25,-0.01878159466911765,4.901960784313726E-5
0.574,180.5,98.0,-0.017101332720588235,2.941176470588235E-5
