time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.059,227.0,313.0,-0.025689338235294117,3.9215686274509805E-5
0.079,227.0,314.0,-0.004125976562500003,-9.215686274509805E-4
0.096,227.0,313.0,0.0037152458639705837,-0.0012745098039215687
0.112,227.0,313.0,0.00424421721813725,8.823529411764705E-5
0.129,226.0,315.0,0.0048043045343137206,1.7647058823529413E-4
0.145,225.0,313.0,0.004586492800245093,3.9215686274509805E-5
0.161,223.5,313.0,0.005893363204656858,-5.882352941176471E-5
0.178,221.25,313.0,0.006142290900735289,-4.901960784313726E-5
0.194,219.25,313.0,0.0037463618259803875,-1.9607843137254903E-5
0.211,216.75,313.0,0.0025017233455882307,-8.823529411764706E-5
0.227,214.25,313.0,0.005986711090686269,0.0
0.243,211.5,313.0,0.004430912990196073,-7.843137254901961E-5
0.26,208.25,312.75,-4.854090073529455E-4,-5.88235294117647E-5
0.276,204.5,313.0,-8.276845894607886E-4,-2.941176470588235E-5
0.292,201.25,313.0,-0.00521503523284314,-1.176470588235294E-4
0.309,197.25,314.0,-0.00599293428308824,-9.803921568627451E-6
0.325,193.0,313.0,-0.007206456801470592,-6.862745098039217E-5
0.345,187.75,314.0,-0.009446806066176474,-5.88235294117647E-5
0.362,183.5,313.0,-0.005992934283088239,-2.941176470588235E-5
0.378,179.5,313.0,-0.0075487323835784345,-1.2745098039215687E-4
0.395,175.5,313.0,-0.005899586397058827,-6.862745098039217E-5
0.411,172.25,313.0,-0.011967198988970591,-1.0784313725490197E-4
0.428,168.5,313.0,-0.0088556027879902,-1.666666666666667E-4
0.444,164.5,313.0,-0.007922123927696081,-1.2745098039215687E-4
0.46,160.5,313.0,-0.010318053002450985,-2.2549019607843142E-4
0.477,156.5,313.0,-0.008202167585784317,-2.0588235294117648E-4
0.493,152.5,314.0,-0.008793370863970591,-1.9607843137254904E-4
0.51,148.75,313.0,-0.012558402267156866,-2.941176470588235E-4
0.526,145.5,313.0,-0.009633501838235298,-2.5490196078431374E-4
0.542,141.5,312.5,-0.007579848345588239,-2.941176470588235E-4
0.559,138.5,312.0,-0.010660328584558827,-2.4509803921568627E-4
0.575,135.25,312.0,-0.0013566559436274553,-2.5490196078431374E-4
0.591,132.25,311.0,-0.010442516850490201,-2.9411764705882356E-4
0.608,129.25,310.75,-0.009633501838235298,-2.1568627450980392E-4
0.624,126.25,310.0,-0.007735428155637258,-1.8627450980392157E-4
0.641,123.25,309.5,-0.00997577742034314,-1.4705882352941178E-4
0.657,120.0,309.0,-0.011998314950980398,-8.823529411764706E-5
0.673,117.0,305.0,-0.015421070772058827,-1.3725490196078434E-4
0.69,113.5,301.5,-0.01607450597426471,-5.88235294117647E-5
0.706,109.5,297.75,-0.016696825214460788,-1.0784313725490196E-4
0.722,105.5,295.0,-0.017132448682598042,-4.901960784313726E-5
0.739,101.5,294.75,-0.017848115808823534,-6.862745098039217E-5
0.755,95.5,294.0,-0.01672794117647059,-9.803921568627452E-5
0.772,91.25,294.0,-0.014580939797794122,-4.901960784313726E-5
0.788,86.5,294.0,-0.008917834712009808,-1.4705882352941175E-4
0.804,82.0,293.0,-0.012620634191176474,-8.823529411764705E-5
0.821,77.5,293.0,-0.015078795189950985,-1.0784313725490197E-4
0.837,72.5,293.0,-0.01688352098651961,-1.666666666666667E-4
0.854,68.5,292.75,-0.017225796568627456,-1.176470588235294E-4
0.87,64.5,296.0,-0.008762254901960788,-2.0588235294117648E-4
0.886,60.5,294.0,-0.01448759191176471,-1.3725490196078434E-4
