time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
1.588,222.0,311.5,-0.025844918045343137,1.9607843137254903E-5
1.612,222.0,310.75,-0.024569163602941178,-0.00103921568627451
1.629,222.0,310.0,-0.024382467830882354,-0.0010294117647058824
1.645,222.0,311.25,-0.024569163602941178,2.254901960784314E-4
1.662,222.0,310.25,-0.02435135186887255,9.803921568627452E-5
1.678,222.0,310.0,-0.02444469975490196,2.941176470588235E-5
1.694,222.0,310.25,-0.024320235906862744,-7.843137254901961E-5
1.711,222.0,310.0,-0.024258003982843137,-9.803921568627451E-6
1.727,222.0,310.0,-0.024258003982843137,-9.803921568627451E-6
1.744,222.0,310.0,-0.024226888020833334,-6.862745098039217E-5
1.76,222.0,310.0,-0.024538047640931374,0.0
1.776,222.0,310.25,-0.02413354013480392,-9.803921568627452E-5
1.793,222.0,310.0,-0.02419577205882353,-4.901960784313726E-5
1.809,222.0,310.0,-0.024226888020833334,-1.9607843137254903E-5
1.825,222.0,310.0,-0.023511220894607842,-9.803921568627452E-5
1.842,222.0,311.25,-0.02428911994485294,-9.803921568627451E-6
1.858,222.0,310.25,-0.024226888020833334,-5.882352941176471E-5
1.875,222.0,310.0,-0.024009076286764706,-5.88235294117647E-5
1.891,222.0,310.0,-0.02338675704656863,-2.941176470588235E-5
1.907,222.0,310.0,-0.023853496476715686,-1.3725490196078434E-4
1.924,222.0,310.0,-0.02388461243872549,-1.0784313725490196E-4
1.94,221.75,310.0,-0.024009076286764706,-1.4705882352941175E-4
1.956,221.75,310.0,-0.024102424172794117,-1.9607843137254904E-4
1.973,222.0,310.0,-0.02388461243872549,-1.4705882352941175E-4
1.989,222.0,310.0,-0.02413354013480392,-2.5490196078431374E-4
2.006,222.0,310.0,-0.0239468443627451,-2.4509803921568627E-4
2.022,222.0,311.0,-0.02379126455269608,-2.2549019607843136E-4
2.038,222.0,310.75,-0.023697916666666666,-3.03921568627451E-4
2.055,222.5,310.0,-0.024009076286764706,-2.745098039215687E-4
2.071,223.0,310.0,-0.024102424172794117,-2.4509803921568627E-4
2.087,223.5,309.75,-0.02348010493259804,-3.333333333333333E-4
