time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
6.96,300.75,83.75,-0.026156077665441178,1.9607843137254903E-5
6.986,300.75,83.75,-0.002041207107843141,1.666666666666667E-4
7.003,300.5,79.5,0.002843998927696074,2.5490196078431374E-4
7.019,300.25,79.0,0.004773188572303917,2.843137254901961E-4
7.035,300.0,79.0,0.003933057598039211,3.0392156862745097E-4
7.052,299.5,79.0,0.004493144914215681,2.941176470588235E-4
7.068,298.25,79.0,0.0053332758884803875,2.9411764705882356E-4
7.085,296.5,79.0,0.004213101256127447,3.1372549019607844E-4
7.101,294.75,79.25,0.005208812040441172,3.333333333333334E-4
7.117,292.25,79.75,0.0015060125612745055,2.9411764705882356E-4
7.134,289.5,80.0,0.0062667547487745045,3.333333333333334E-4
7.15,285.5,80.0,0.0030618106617647015,2.9411764705882356E-4
7.167,281.25,87.0,-0.004281556372549024,3.03921568627451E-4
7.183,277.0,81.0,-0.009695733762254905,0.0
7.199,271.0,81.0,-0.007517616421568632,-1.9607843137254903E-5
7.216,265.5,82.0,-0.009571269914215691,6.862745098039217E-5
7.232,257.75,88.0,-0.014269780177696081,6.862745098039217E-5
7.248,252.0,95.0,-0.015576650582107847,8.823529411764705E-5
7.265,246.25,95.25,-0.014269780177696081,0.0
7.281,241.5,96.0,-0.006739717371323533,9.80392156862745E-5
7.298,237.5,96.25,-0.008668907015931376,6.862745098039217E-5
7.314,233.5,97.0,-0.011780503216911768,2.941176470588235E-5
7.33,229.0,97.5,-0.00997577742034314,-1.9607843137254903E-5
7.347,224.5,98.0,-0.009757965686274513,-2.941176470588235E-5
7.363,220.0,99.0,-0.01028693704044118,9.803921568627451E-6
7.38,215.0,98.0,-0.008295515471813729,9.803921568627451E-6
7.396,210.25,98.75,-0.01013135723039216,1.96078431372549E-5
7.412,205.5,99.0,-0.008482211243872552,9.803921568627451E-6
7.429,201.0,99.0,-0.010006893382352946,-9.803921568627451E-6
7.445,196.5,99.0,-0.012496170343137259,9.803921568627451E-6
7.461,193.5,98.75,-0.011033720128676474,1.9607843137254903E-5
7.478,190.25,98.75,-0.013211837469362749,0.0
7.494,186.5,98.25,-0.017070216758578435,9.803921568627451E-6
7.511,183.5,98.0,-0.014829867493872552,2.941176470588235E-5
7.527,179.5,98.0,-0.016385665594362747,0.0
7.543,175.5,100.0,-0.018781594669117645,3.9215686274509805E-5
7.56,171.5,98.0,-0.019777305453431374,-9.803921568627451E-6
7.576,167.75,98.0,-0.02151979932598039,9.803921568627451E-6
7.592,164.5,98.75,-0.021208639705882354,9.803921568627451E-6
7.609,161.25,98.75,-0.023044481464460784,2.941176470588235E-5
7.625,158.25,99.0,-0.022733321844362744,2.941176470588235E-5
7.642,155.75,99.0,-0.023915728400735293,2.941176470588235E-5
7.658,153.0,99.0,-0.024258003982843137,9.803921568627451E-6
7.674,151.0,99.0,-0.026778396905637256,1.9607843137254903E-5
7.691,149.25,99.0,-0.028738702512254903,1.9607843137254903E-5
7.706,147.5,99.0,-0.026685049019607842,2.941176470588235E-5
7.723,146.25,100.0,-0.028520890778186276,0.0
7.739,144.75,99.0,-0.027245136335784313,1.9607843137254903E-5
7.755,143.5,99.0,-0.029174325980392157,3.9215686274509805E-5
7.772,142.5,99.0,-0.02911209405637255,4.901960784313726E-5
7.788,141.25,98.5,-0.03048119638480392,4.901960784313726E-5
7.805,140.25,98.25,-0.029080978094362744,1.9607843137254903E-5
7.821,139.5,98.0,-0.030014456954656862,5.882352941176471E-5
