time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.033,287.0,78.5,-0.02547152650122549,9.803921568627451E-6
0.054,287.25,78.5,0.01102749693627451,9.80392156862745E-4
0.07,287.0,77.0,0.025029679840686273,0.0012647058823529412
0.087,287.0,77.0,0.027985696231617646,-1.6666666666666666E-4
0.103,286.75,77.0,0.02347388174019608,-8.823529411764705E-5
0.119,285.5,77.0,0.018433095894607843,3.9215686274509805E-5
0.136,283.75,77.0,0.005986711090686269,1.666666666666667E-4
0.152,281.75,80.0,0.00287511488970588,1.0784313725490196E-4
0.169,278.5,77.0,-0.00655302159926471,1.2745098039215687E-4
0.185,274.75,77.0,-0.006335209865196082,9.803921568627452E-5
0.201,270.5,77.0,-0.013336301317401964,3.9215686274509805E-5
0.218,264.25,77.0,-0.011033720128676474,1.0784313725490196E-4
0.234,258.0,77.0,-0.010504748774509808,6.862745098039217E-5
0.25,252.0,78.0,-0.013554113051470591,9.803921568627452E-5
0.267,245.25,78.0,-0.00910453048406863,1.3725490196078434E-4
0.283,239.5,78.5,-0.01663459329044118,1.9607843137254903E-5
0.3,233.75,79.0,-0.020244044883578432,1.8627450980392157E-4
0.319,229.25,81.25,-0.014674287683823534,5.88235294117647E-5
0.336,225.5,82.25,-0.01853266697303922,1.4705882352941175E-4
0.353,222.5,80.0,-0.01719468060661765,6.862745098039217E-5
0.369,218.5,80.0,-0.01623008578431373,2.941176470588235E-5
0.386,214.0,81.0,-0.01560776654411765,1.0784313725490196E-4
0.402,209.25,81.0,-0.01632343367034314,3.9215686274509805E-5
0.418,203.25,81.75,-0.01545218673406863,5.882352941176471E-5
0.435,197.0,82.0,-0.016354549632352944,8.823529411764705E-5
0.451,191.25,88.75,-0.016292317708333337,1.9607843137254903E-5
0.467,186.0,95.0,-0.01330518535539216,1.0784313725490196E-4
0.483,181.5,95.0,-0.009975777420343142,4.901960784313726E-5
0.5,177.75,95.0,-0.005712890625000003,1.2745098039215687E-4
0.517,174.0,95.75,-0.010566980698529415,6.862745098039217E-5
0.533,171.5,96.25,-0.010971488204656866,3.9215686274509805E-5
0.549,167.75,96.0,-0.00997577742034314,1.3725490196078434E-4
0.566,164.5,96.0,-0.008637791053921573,3.9215686274509805E-5
0.582,161.25,96.0,-0.004872759650735298,7.843137254901961E-5
