time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.07,202.75,83.5,-0.02572045419730392,9.803921568627451E-6
0.091,202.5,83.5,-0.02326229319852941,-2.941176470588235E-5
0.107,202.5,81.0,-0.02220435049019608,-5.882352941176471E-5
0.123,202.75,81.0,-0.022111002604166666,-1.9607843137254903E-5
0.14,202.5,81.0,-0.02220435049019608,-1.9607843137254903E-5
0.156,202.5,81.0,-0.02167537913602941,-1.9607843137254903E-5
0.173,202.25,81.0,-0.022391046262254903,-9.803921568627451E-6
0.189,202.0,81.0,-0.022328814338235293,-1.9607843137254903E-5
0.205,202.0,83.5,-0.02254662607230392,0.0
0.222,202.0,81.0,-0.02254662607230392,-2.941176470588235E-5
0.238,202.0,81.0,-0.02189319087009804,-2.941176470588235E-5
0.255,202.0,81.0,-0.022391046262254903,-2.941176470588235E-5
0.271,201.25,81.0,-0.022733321844362744,-3.9215686274509805E-5
0.287,201.25,81.0,-0.022920017616421567,-9.803921568627451E-6
0.304,201.0,80.75,-0.02310671338848039,-1.9607843137254903E-5
0.32,201.5,80.25,-0.02245327818627451,-2.941176470588235E-5
0.336,201.5,80.75,-0.02310671338848039,9.803921568627451E-6
0.356,201.0,82.5,-0.023044481464460784,-1.9607843137254903E-5
0.373,201.0,80.0,-0.022173234528186276,-2.941176470588235E-5
0.39,201.0,84.75,-0.022391046262254903,-1.9607843137254903E-5
0.406,200.75,80.0,-0.02220435049019608,-3.9215686274509805E-5
0.422,200.0,80.0,-0.02338675704656863,-3.9215686274509805E-5
0.439,200.0,80.0,-0.022577742034313727,-1.9607843137254903E-5
0.454,200.0,80.0,-0.022888901654411764,-9.803921568627451E-6
0.471,200.0,80.0,-0.02363568474264706,0.0
0.488,200.0,80.0,-0.022671089920343137,-9.803921568627451E-6
0.503,200.0,79.5,-0.023511220894607842,1.9607843137254903E-5
0.52,200.0,79.5,-0.023697916666666666,2.941176470588235E-5
0.536,199.5,79.0,-0.02435135186887255,0.0
0.553,199.0,79.0,-0.02338675704656863,9.803921568627451E-6
0.569,199.0,81.0,-0.02301336550245098,9.803921568627451E-6
0.585,199.0,79.0,-0.02326229319852941,-1.9607843137254903E-5
0.602,199.0,79.0,-0.02413354013480392,1.9607843137254903E-5
0.618,199.0,79.0,-0.02388461243872549,9.803921568627451E-6
