time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
2.42,304.0,97.75,-0.025595990349264706,0.0
2.442,303.75,97.75,-0.007299804687500003,-1.764705882352941E-4
2.458,303.75,97.75,-0.0019789751838235337,-2.745098039215687E-4
2.475,304.0,97.0,-0.0014188878676470629,-2.843137254901961E-4
2.491,303.25,97.0,-6.409888174019651E-4,-3.1372549019607844E-4
2.507,303.0,97.0,0.0010081571691176426,-2.647058823529412E-4
2.524,302.25,97.0,-1.7424938725490614E-4,-2.745098039215687E-4
2.54,301.25,96.75,9.770412071078388E-4,-2.4509803921568627E-4
2.556,299.75,96.25,5.1030177696078E-4,-2.647058823529412E-4
2.573,298.25,95.75,9.459252450980349E-4,-2.352941176470588E-4
2.589,295.75,96.0,-8.899165134803963E-4,6.862745098039217E-5
2.606,293.5,95.5,-8.588005514705924E-4,1.764705882352941E-4
2.622,291.0,95.0,-1.742493872549062E-4,4.901960784313726E-5
2.638,289.0,95.0,2.302581188725448E-4,-6.862745098039216E-5
2.655,286.5,91.0,-1.4313342524510227E-4,9.803921568627451E-6
2.671,284.25,82.0,-0.003130265778186279,-2.941176470588235E-5
2.688,282.0,81.75,-0.004032628676470593,0.0
2.704,279.25,81.0,-0.0063974417892156904,9.803921568627451E-6
2.72,275.75,81.0,-0.007424268535539219,-5.882352941176471E-5
2.737,272.5,80.5,-0.01305625765931373,1.9607843137254903E-5
2.753,268.75,80.0,-0.015576650582107847,-1.9607843137254903E-5
2.769,264.75,80.0,-0.015141027113970591,-3.9215686274509805E-5
2.786,261.0,80.0,-0.01473651960784314,9.803921568627451E-6
2.802,257.0,80.0,-0.016416781556372554,-7.843137254901961E-5
2.819,253.25,80.0,-0.017132448682598042,-2.941176470588235E-5
2.835,249.5,79.0,-0.017225796568627456,1.9607843137254903E-5
2.851,245.5,81.25,-0.01672794117647059,-9.803921568627451E-6
2.868,242.5,79.0,-0.017443608302696083,-8.823529411764705E-5
2.884,238.5,79.0,-0.01623008578431373,-3.9215686274509805E-5
2.9,234.5,79.0,-0.01657236136642157,0.0
2.917,230.5,79.0,-0.017163564644607845,0.0
2.933,226.5,79.0,-0.01607450597426471,-2.941176470588235E-5
2.949,222.5,79.0,-0.017288028492647062,-1.9607843137254903E-5
2.965,218.5,79.0,-0.017723651960784317,3.9215686274509805E-5
2.982,214.5,79.0,-0.0168212890625,-2.941176470588235E-5
2.999,211.0,79.0,-0.014829867493872552,0.0
3.015,207.0,79.25,-0.011593807444852947,1.9607843137254903E-5
3.032,203.0,81.0,-0.015887810202205886,-1.9607843137254903E-5
3.048,199.25,79.0,-0.016821289062500005,-2.941176470588235E-5
3.064,195.5,79.0,-0.018688246783088235,9.803921568627451E-6
3.08,192.75,79.0,-0.020275160845588235,-9.803921568627451E-6
3.097,189.5,79.0,-0.019466145833333334,1.9607843137254903E-5
3.113,186.25,79.0,-0.02102194393382353,0.0
3.129,183.5,79.0,-0.021457567401960784,0.0
3.145,180.75,79.0,-0.02117752374387255,2.941176470588235E-5
3.162,178.5,79.0,-0.022266582414215686,9.803921568627451E-6
3.178,176.0,78.5,-0.02388461243872549,9.803921568627451E-6
3.195,174.5,78.0,-0.0255337584252451,1.9607843137254903E-5
3.211,172.5,78.0,-0.025595990349264706,0.0
3.227,171.25,79.75,-0.026000497855392157,2.941176470588235E-5
3.244,169.5,77.25,-0.027400716145833334,-9.803921568627451E-6
3.26,168.75,77.0,-0.026996208639705883,2.941176470588235E-5
3.276,168.0,77.0,-0.028303079044117645,3.9215686274509805E-5
3.293,167.25,76.75,-0.02808526731004902,4.901960784313726E-5
3.309,166.25,76.75,-0.028365310968137256,5.88235294117647E-5
3.326,166.0,76.0,-0.028178615196078432,6.862745098039216E-5
3.342,165.0,76.0,-0.028303079044117645,6.862745098039216E-5
3.358,165.0,76.0,-0.029298789828431374,5.882352941176471E-5
3.375,164.25,76.0,-0.028209731158088235,5.882352941176471E-5
3.391,164.0,76.0,-0.02920544194240196,6.862745098039217E-5
3.408,164.25,76.75,-0.02936102175245098,6.862745098039217E-5
3.424,164.0,76.5,-0.029423253676470588,6.862745098039216E-5
3.44,164.0,75.5,-0.02945436963848039,5.882352941176471E-5
3.457,164.0,75.25,-0.029485485600490195,8.823529411764706E-5
3.473,164.0,75.75,-0.029952225030637256,8.823529411764706E-5
3.489,164.0,76.0,-0.029298789828431374,7.843137254901961E-5
3.51,164.0,77.25,-0.0302945006127451,7.843137254901961E-5
3.526,164.0,76.0,-0.02920544194240196,7.843137254901961E-5
3.543,164.0,76.0,-0.02936102175245098,7.843137254901961E-5
3.559,164.0,76.0,-0.029858877144607842,8.823529411764706E-5
3.575,164.0,76.75,-0.029703297334558825,6.862745098039217E-5
3.592,164.0,77.0,-0.029703297334558825,7.843137254901961E-5
3.608,164.0,78.5,-0.030045572916666666,6.862745098039217E-5
3.625,164.0,77.0,-0.029858877144607842,3.9215686274509805E-5
3.641,164.0,77.5,-0.030512312346813727,5.88235294117647E-5
