time,delta,elbow_angle,elbow_velocity,elbow_torque,motor_current
0.006,-45.575,148.25,0.4157981349424026,0.5,-0.026218309589460784
0.026,0.02,243.0,947.9157981349424,0.399,-0.02603161381740196
0.043,0.017,243.0,947.9157981349424,0.399,-0.035490866268382354
0.059,0.016,243.0,947.9157981349424,0.399,-0.041091739430147066
0.075,0.016,243.0,947.9157981349424,0.399,-0.041869638480392164
0.092,0.017,243.0,947.5,0.399,-0.04358101639093138
0.108,0.016,243.0,0.0,0.399,-0.04392329197303922
0.124,0.016,244.0,12.5,0.392,-0.0445144952512255
0.141,0.017,244.5,18.38235294117647,0.3885,-0.0430209290747549
0.157,0.016,246.0,37.13235294117647,0.378,-0.04401663985906863
0.174,0.017,247.25,51.838235294117645,0.36925,-0.044078871783088246
0.19,0.016,248.5,67.46323529411765,0.3605,-0.04333208869485295
0.206,0.016,249.75,70.58823529411765,0.35175,-0.043456552542892164
0.223,0.017,250.75,76.47058823529412,0.34475,-0.04249195772058824
0.239,0.016,252.25,76.47058823529412,0.33425,-0.043954407935049025
0.259,0.02,254.0,79.26470588235294,0.322,-0.043145392922794124
0.276,0.017,255.5,81.28676470588235,0.3115,-0.0422119140625
0.292,0.016,257.25,87.53676470588235,0.29925,-0.04283423330269608
0.309,0.017,259.25,99.30147058823529,0.28525,-0.04224303002450981
0.325,0.016,260.75,99.30147058823529,0.27475,-0.03987821691176471
0.342,0.017,262.5,102.38970588235294,0.2625,-0.03931812959558824
0.358,0.016,264.0,103.49264705882351,0.252,-0.04040718826593137
0.374,0.016,265.5,100.36764705882352,0.2415,-0.038073491115196076
0.391,0.017,266.25,85.66176470588235,0.23625000000000002,-0.03975375306372549
0.407,0.016,267.75,85.66176470588235,0.22575,-0.03763786764705882
0.423,0.016,268.75,77.57352941176471,0.21875,-0.03850911458333333
0.44,0.017,270.75,82.35294117647058,0.20475000000000002,-0.037077780330882354
0.456,0.016,272.0,79.22794117647058,0.196,-0.03773121553308824
0.473,0.017,273.25,85.11029411764704,0.18725,-0.03692220052083333
0.489,0.016,274.5,81.98529411764704,0.1785,-0.036206533394607845
0.505,0.016,275.25,78.86029411764704,0.17325000000000002,-0.03573979396446078
0.522,0.017,276.5,70.03676470588235,0.1645,-0.03365502450980392
0.538,0.016,277.5,66.91176470588235,0.1575,-0.033810604319852944
0.555,0.017,278.5,63.97058823529412,0.1505,-0.03415287990196078
0.571,0.016,279.5,60.84558823529412,0.14350000000000002,-0.03328163296568627
0.587,0.016,280.25,60.84558823529412,0.13825,-0.03225480621936275
0.604,0.017,281.0,54.963235294117645,0.133,-0.033437212775735296
0.62,0.016,281.75,51.838235294117645,0.12775,-0.03175695082720588
0.636,0.016,282.0,43.19852941176471,0.126,-0.03259708180147059
0.653,0.017,283.0,42.463235294117645,0.11900000000000001,-0.0326904296875
0.669,0.016,283.0,33.088235294117645,0.11900000000000001,-0.031943646599264706
0.686,0.017,284.0,36.02941176470588,0.112,-0.03234815410539216
0.702,0.016,284.0,26.654411764705877,0.112,-0.031321327359068625
0.718,0.016,285.0,36.02941176470588,0.105,-0.03225480621936275
0.735,0.017,285.75,33.088235294117645,0.09975,-0.031010167738970588
0.751,0.016,285.75,33.088235294117645,0.09975,-0.03007668887867647
0.771,0.02,286.0,23.823529411764707,0.098,-0.03181918275122549
0.788,0.017,286.25,26.76470588235294,0.09625,-0.03141467524509804
0.804,0.016,287.0,23.63970588235294,0.091,-0.031850298713235296
0.821,0.017,287.0,14.816176470588236,0.091,-0.03200587852328431
0.837,0.016,287.0,14.816176470588236,0.091,-0.03234815410539216
0.854,0.017,287.0,12.316176470588236,0.091,-0.03178806678921569
0.87,0.016,287.0,9.375,0.091,-0.03125909543504902
0.886,0.016,287.0,0.0,0.091,-0.031632486979166666
0.903,0.017,287.0,0.0,0.091,-0.030979051776960784
0.919,0.016,287.5,6.25,0.08750000000000001,-0.031227979473039215
0.935,0.016,287.0,0.0,0.091,-0.029423253676470588
0.951,0.016,287.0,0.0,0.091,-0.030574544270833334
0.968,0.017,286.5,-5.88235294117647,0.0945,-0.030107804840686276
0.985,0.017,286.0,-11.76470588235294,0.098,-0.03178806678921569
1.001,0.016,285.5,-24.26470588235294,0.1015,-0.031103515625
1.017,0.016,284.5,-30.51470588235294,0.1085,-0.03247261795343137
1.034,0.017,283.25,-45.220588235294116,0.11725000000000001,-0.032410386029411764
1.05,0.016,282.0,-54.963235294117645,0.126,-0.033997300091911764
1.066,0.016,281.0,-61.580882352941174,0.133,-0.03365502450980392
1.083,0.017,280.25,-64.15441176470588,0.13825,-0.03415287990196078
1.098,0.015,279.5,-61.65441176470588,0.14350000000000002,-0.03216145833333333
1.116,0.018,278.75,-55.281862745098046,0.14875,-0.03455738740808824
1.131,0.015,278.0,-49.656862745098046,0.154,-0.03393506816789216
1.148,0.017,277.75,-40.098039215686285,0.15575,-0.03293935738357843
1.165,0.017,276.75,-43.03921568627452,0.16275,-0.03486854702818627
1.18,0.015,276.25,-39.705882352941174,0.16625,-0.03377948835784314
1.197,0.017,276.0,-34.313725490196084,0.168,-0.03384172028186275
1.213,0.016,276.0,-24.313725490196077,0.168,-0.03405953201593137
1.229,0.016,275.75,-24.497549019607842,0.16975,-0.032908241421568625
1.246,0.017,276.0,-9.791666666666668,0.168,-0.03405953201593137
1.262,0.016,275.0,-15.625,0.17500000000000002,-0.0334994446997549
1.279,0.017,275.0,-12.683823529411764,0.17500000000000002,-0.03197476256127451
1.295,0.016,275.0,-12.683823529411764,0.17500000000000002,-0.03287712545955882
1.311,0.016,274.75,-12.683823529411764,0.17675,-0.031103515625
1.328,0.017,274.0,-24.448529411764707,0.182,-0.0326593137254902
1.344,0.016,274.0,-11.948529411764707,0.182,-0.03387283624387255
1.36,0.016,273.25,-21.323529411764707,0.18725,-0.033032705269607845
1.377,0.017,273.0,-24.264705882352942,0.189,-0.03427734375
1.393,0.016,272.25,-30.51470588235294,0.19425,-0.03374837239583333
1.41,0.017,271.0,-36.39705882352941,0.203,-0.03362390854779412
1.426,0.016,271.0,-36.39705882352941,0.203,-0.03452627144607843
1.442,0.016,270.25,-36.39705882352941,0.20825,-0.03517970664828431
1.459,0.017,270.0,-36.39705882352941,0.21,-0.03601983762254902
1.475,0.016,270.0,-27.022058823529413,0.21,-0.034806315104166666
1.492,0.017,270.0,-12.316176470588236,0.21,-0.03493077895220588
1.508,0.016,270.0,-12.316176470588236,0.21,-0.03530417049632353
1.524,0.016,270.0,-2.941176470588235,0.21,-0.035024126838235296
1.541,0.017,270.0,0.0,0.21,-0.03499301087622549
1.557,0.016,270.0,0.0,0.21,-0.03536640242034314
1.573,0.016,270.0,0.0,0.21,-0.03542863434436275
1.59,0.017,270.0,0.0,0.21,-0.03521082261029412
1.606,0.016,270.0,0.0,0.21,-0.03577090992647059
1.623,0.017,270.0,0.0,0.21,-0.03552198223039216
1.639,0.016,270.5,6.25,0.20650000000000002,-0.03545975030637255
1.655,0.016,270.5,6.25,0.20650000000000002,-0.0358331418504902
1.672,0.017,271.0,12.13235294117647,0.203,-0.035117474724264706
1.688,0.016,270.5,5.88235294117647,0.20650000000000002,-0.035024126838235296
1.705,0.017,270.0,0.0,0.21,-0.03605095358455882
1.721,0.016,270.5,0.0,0.20650000000000002,-0.03555309819240196
1.737,0.016,271.0,6.249999999999999,0.203,-0.03614430147058824
1.754,0.017,271.0,0.3676470588235297,0.203,-0.03636211320465686
1.77,0.016,271.0,6.617647058823531,0.203,-0.03595760569852941
1.786,0.016,271.0,12.5,0.203,-0.03601983762254902
1.803,0.017,271.0,6.25,0.203,-0.03573979396446078
1.819,0.016,271.0,0.0,0.203,-0.03685996859681372
1.836,0.017,271.0,0.0,0.203,-0.0366732728247549
1.852,0.016,271.5,6.25,0.1995,-0.03642434512867647
1.868,0.016,272.0,12.5,0.196,-0.03605095358455882
1.885,0.017,272.0,12.5,0.196,-0.03595760569852941
1.901,0.016,272.75,21.875,0.19075,-0.03614430147058824
1.918,0.017,273.0,24.816176470588236,0.189,-0.035802025888480395
1.934,0.016,273.0,18.566176470588236,0.189,-0.035677562040441174
1.95,0.016,273.0,12.316176470588236,0.189,-0.03710889629289216
1.967,0.017,273.0,12.316176470588236,0.189,-0.03623764935661765
1.983,0.016,273.0,2.941176470588235,0.189,-0.03573979396446078
1.999,0.016,273.5,6.25,0.1855,-0.03552198223039216
2.016,0.017,274.0,12.13235294117647,0.182,-0.03592648973651961
2.032,0.016,274.0,12.13235294117647,0.182,-0.03654880897671569
2.049,0.017,274.0,12.13235294117647,0.182,-0.03657992493872549
2.065,0.016,274.0,12.13235294117647,0.182,-0.03695331648284314
2.081,0.016,274.0,5.88235294117647,0.182,-0.03452627144607843
2.098,0.017,274.0,0.0,0.182,-0.03533528645833333
2.114,0.016,274.0,0.0,0.182,-0.036611040900735296
2.13,0.016,274.0,0.0,0.182,-0.037264476102941174
2.147,0.017,274.0,0.0,0.182,-0.03654880897671569
2.163,0.016,274.0,0.0,0.182,-0.03720224417892157
2.18,0.017,274.0,0.0,0.182,-0.03679773667279412
2.196,0.016,274.5,6.25,0.1785,-0.037388939950980395
2.212,0.016,275.0,12.5,0.17500000000000002,-0.03685996859681372
2.229,0.017,275.0,12.5,0.17500000000000002,-0.03714001225490196
2.245,0.016,275.0,12.5,0.17500000000000002,-0.03689108455882353
2.262,0.017,275.0,12.5,0.17500000000000002,-0.03723336014093137
2.278,0.016,275.0,6.25,0.17500000000000002,-0.036486577052696076
2.294,0.016,275.0,0.0,0.17500000000000002,-0.03695331648284314
2.311,0.017,275.0,0.0,0.17500000000000002,-0.03701554840686275
2.327,0.016,275.0,0.0,0.17500000000000002,-0.03735782398897059
2.343,0.016,275.0,0.0,0.17500000000000002,-0.035397518382352944
2.359,0.016,275.0,0.0,0.17500000000000002,-0.03415287990196078
2.375,0.016,275.0,0.0,0.17500000000000002,-0.03309493719362745
2.393,0.018,275.0,0.0,0.17500000000000002,-0.037264476102941174
2.409,0.016,275.0,0.0,0.17500000000000002,-0.03714001225490196
2.425,0.016,275.0,0.0,0.17500000000000002,-0.03729559206495098
2.442,0.017,275.0,0.0,0.17500000000000002,-0.0366732728247549
2.458,0.016,275.0,0.0,0.17500000000000002,-0.03735782398897059
2.474,0.016,275.0,0.0,0.17500000000000002,-0.03623764935661765
2.491,0.017,275.0,0.0,0.17500000000000002,-0.03676662071078431
2.506,0.015,275.5,6.666666666666667,0.1715,-0.03412176393995098
2.524,0.018,276.0,12.222222222222223,0.168,-0.03552198223039216
2.54,0.016,276.0,12.222222222222223,0.168,-0.03362390854779412
2.556,0.016,276.0,12.222222222222223,0.168,-0.03455738740808824
2.573,0.017,276.0,12.222222222222223,0.168,-0.034806315104166666
2.588,0.015,276.0,5.555555555555555,0.168,-0.03328163296568627
2.605,0.017,276.0,0.0,0.168,-0.03325051700367647
2.621,0.016,276.0,0.0,0.168,-0.03293935738357843
2.637,0.016,276.0,0.0,0.168,-0.033530560661764706
