time,delta,elbow_angle,elbow_velocity,elbow_torque
1.197,0.017,208.25,2.941176470588235,0.07099795007772648
1.213,0.016,209.0,12.316176470588236,0.07272144303695054
1.229,0.016,209.0,12.316176470588236,0.07272144303695054
1.246,0.017,209.5,18.198529411764707,0.07386353401552004
1.262,0.016,209.5,18.198529411764707,0.07386353401552004
1.279,0.017,210.0,21.13970588235294,0.07500000000000001
1.295,0.016,210.0,11.76470588235294,0.07500000000000001
1.311,0.016,210.0,11.76470588235294,0.07500000000000001
1.328,0.017,210.75,14.705882352941178,0.07669396291155783
1.344,0.016,211.0,17.830882352941178,0.07725571123650812
1.36,0.016,211.0,11.948529411764707,0.07725571123650812
1.377,0.017,211.0,11.948529411764707,0.07725571123650812
1.393,0.016,211.0,11.948529411764707,0.07725571123650812
1.41,0.017,212.0,14.889705882352938,0.07948788963498071
1.426,0.016,212.0,11.76470588235294,0.07948788963498071
1.442,0.016,212.5,18.01470588235294,0.08059494125202353
1.459,0.017,213.0,23.89705882352941,0.08169585525225406
1.475,0.016,213.0,23.89705882352941,0.08169585525225406
1.491,0.016,213.5,18.38235294117647,0.08279054779680876
1.507,0.016,214.0,24.63235294117647,0.083878935520612
1.524,0.017,214.0,18.38235294117647,0.083878935520612
1.54,0.016,214.25,15.625,0.08442073915426022
1.557,0.017,215.0,24.448529411764707,0.08603646545265688
1.572,0.015,215.0,18.198529411764707,0.08603646545265688
1.59,0.018,215.25,14.726307189542485,0.086571778505585
1.605,0.015,216.0,24.726307189542485,0.08816778784387096
1.622,0.017,216.0,21.601307189542485,0.08816778784387096
1.638,0.016,216.0,12.777777777777777,0.08816778784387096
1.654,0.016,216.5,19.02777777777778,0.08922341801270121
1.671,0.017,217.0,22.13235294117647,0.0902722534728072
1.687,0.016,218.0,24.63235294117647,0.09234922129884868
1.703,0.016,218.0,24.63235294117647,0.09234922129884868
1.72,0.017,218.0,24.63235294117647,0.09234922129884868
1.736,0.016,218.75,27.75735294117647,0.0938885208276088
1.753,0.017,219.0,24.816176470588236,0.09439805865747564
1.769,0.016,219.0,12.316176470588236,0.09439805865747564
1.785,0.016,220.0,24.816176470588236,0.09641814145298089
1.802,0.017,220.0,24.816176470588236,0.09641814145298089
1.818,0.016,220.0,15.441176470588236,0.09641814145298089
1.835,0.017,221.0,24.26470588235294,0.0984088543485761
1.851,0.016,221.0,24.26470588235294,0.0984088543485761
1.867,0.016,221.0,11.76470588235294,0.0984088543485761
1.884,0.017,221.0,11.76470588235294,0.0984088543485761
1.9,0.016,222.0,24.26470588235294,0.10036959095382873
1.916,0.016,222.0,12.5,0.10036959095382873
1.933,0.017,222.25,15.441176470588236,0.10085502111520017
1.949,0.016,223.0,24.816176470588236,0.10229975400937476
1.966,0.017,223.0,24.816176470588236,0.10229975400937476
1.982,0.016,223.0,12.316176470588236,0.10229975400937476
1.998,0.016,223.5,18.566176470588236,0.10325318635406307
2.015,0.017,223.75,18.566176470588236,0.10372695836734039
2.031,0.016,224.0,12.316176470588236,0.1041987555688496
2.048,0.017,224.0,12.316176470588236,0.1041987555688496
2.064,0.016,224.75,21.691176470588236,0.10560220866839527
2.08,0.016,225.0,18.566176470588236,0.10606601717798211
2.097,0.017,225.0,15.625,0.10606601717798211
2.113,0.016,225.5,18.75,0.10698756737312724
2.129,0.016,226.0,25.0,0.10790097005079763
2.146,0.017,226.0,15.625,0.10790097005079763
2.162,0.016,226.0,12.5,0.10790097005079763
2.179,0.017,226.0,12.5,0.10790097005079763
2.195,0.016,226.5,12.5,0.10880615565184314
2.211,0.016,227.0,12.5,0.10970305524287552
2.228,0.017,227.0,12.5,0.10970305524287552
2.244,0.016,227.0,12.5,0.10970305524287552
2.261,0.017,227.0,12.5,0.10970305524287552
2.277,0.016,228.0,18.75,0.1114717238216091
2.293,0.016,228.0,12.5,0.1114717238216091
2.31,0.017,228.0,12.5,0.1114717238216091
2.326,0.016,228.0,12.5,0.1114717238216091
2.342,0.016,228.0,12.5,0.1114717238216091
2.359,0.017,228.0,0.0,0.1114717238216091
2.375,0.016,228.0,0.0,0.1114717238216091
2.392,0.017,229.0,11.76470588235294,0.11320643703341575
2.408,0.016,228.5,5.51470588235294,0.11234335811835032
2.424,0.016,228.0,-0.7352941176470594,0.1114717238216091
2.441,0.017,228.75,8.088235294117647,0.11277597112184659
2.457,0.016,229.0,11.213235294117645,0.11320643703341575
2.474,0.017,228.75,-3.492647058823529,0.11277597112184659
2.49,0.016,228.0,-6.617647058823529,0.1114717238216091
2.506,0.016,229.0,12.132352941176471,0.11320643703341575
2.523,0.017,229.0,3.3088235294117654,0.11320643703341575
2.539,0.016,229.0,0.18382352941176522,0.11320643703341575
2.555,0.016,229.0,3.125,0.11320643703341575
2.572,0.017,228.5,6.617647058823531,0.11234335811835032
2.588,0.016,228.75,-2.75735294117647,0.11277597112184659
2.605,0.017,229.0,0.18382352941176486,0.11320643703341575
2.621,0.016,228.5,-6.066176470588235,0.11234335811835032
2.637,0.016,229.0,0.18382352941176486,0.11320643703341575
2.654,0.017,229.0,6.066176470588235,0.11320643703341575
2.67,0.016,229.0,2.941176470588235,0.11320643703341575
2.686,0.016,229.0,0.0,0.11320643703341575
2.703,0.017,229.0,6.25,0.11320643703341575
2.719,0.016,229.0,0.0,0.11320643703341575
2.736,0.017,229.0,0.0,0.11320643703341575
2.751,0.015,229.0,0.0,0.11320643703341575
2.768,0.017,228.75,-2.941176470588235,0.11277597112184659
2.785,0.017,229.0,0.0,0.11320643703341575
2.801,0.016,229.0,0.0,0.11320643703341575
2.817,0.016,229.0,0.0,0.11320643703341575
2.834,0.017,229.0,0.0,0.11320643703341575
2.85,0.016,229.0,2.941176470588235,0.11320643703341575
2.867,0.017,229.0,0.0,0.11320643703341575
2.882,0.015,229.0,0.0,0.11320643703341575
2.898,0.016,229.0,0.0,0.11320643703341575
2.915,0.017,229.0,0.0,0.11320643703341575
2.932,0.017,229.0,0.0,0.11320643703341575
2.948,0.016,229.0,0.0,0.11320643703341575
2.964,0.016,229.0,0.0,0.11320643703341575
2.98,0.016,229.0,0.0,0.11320643703341575
2.997,0.017,229.0,0.0,0.11320643703341575
3.013,0.016,229.0,0.0,0.11320643703341575
3.03,0.017,229.0,0.0,0.11320643703341575
3.046,0.016,229.0,0.0,0.11320643703341575
3.062,0.016,229.0,0.0,0.11320643703341575
3.079,0.017,229.0,0.0,0.11320643703341575
3.095,0.016,229.0,0.0,0.11320643703341575
3.111,0.016,229.0,0.0,0.11320643703341575
3.128,0.017,229.0,0.0,0.11320643703341575
3.144,0.016,229.0,0.0,0.11320643703341575
3.161,0.017,229.0,0.0,0.11320643703341575
3.177,0.016,229.0,0.0,0.11320643703341575
3.193,0.016,229.0,0.0,0.11320643703341575
3.21,0.017,229.0,0.0,0.11320643703341575
3.226,0.016,229.0,0.0,0.11320643703341575
3.243,0.017,229.0,0.0,0.11320643703341575
3.259,0.016,229.0,0.0,0.11320643703341575
3.275,0.016,229.0,0.0,0.11320643703341575
3.292,0.017,229.0,0.0,0.11320643703341575
3.308,0.016,229.0,0.0,0.11320643703341575
3.324,0.016,229.0,0.0,0.11320643703341575
3.341,0.017,229.0,0.0,0.11320643703341575
3.357,0.016,229.0,0.0,0.11320643703341575
3.374,0.017,229.0,0.0,0.11320643703341575
3.39,0.016,229.0,0.0,0.11320643703341575
3.406,0.016,229.0,0.0,0.11320643703341575
3.423,0.017,229.0,0.0,0.11320643703341575
3.439,0.016,229.0,0.0,0.11320643703341575
3.456,0.017,229.25,2.941176470588235,0.11363474765760741
3.472,0.016,229.5,6.066176470588235,0.11406089484000459
3.488,0.016,229.0,-0.18382352941176522,0.11320643703341575
3.505,0.017,229.0,-0.18382352941176522,0.11320643703341575
3.521,0.016,229.0,-0.18382352941176522,0.11320643703341575
3.537,0.016,229.0,-3.125,0.11320643703341575
3.554,0.017,229.0,-6.25,0.11320643703341575
3.57,0.016,229.0,0.0,0.11320643703341575
3.587,0.017,229.0,0.0,0.11320643703341575
3.603,0.016,229.0,0.0,0.11320643703341575
3.622,0.019,229.0,0.0,0.11320643703341575
3.64,0.018,229.0,0.0,0.11320643703341575
3.656,0.016,229.0,0.0,0.11320643703341575
3.673,0.017,229.0,0.0,0.11320643703341575
3.689,0.016,229.0,0.0,0.11320643703341575
3.705,0.016,229.0,0.0,0.11320643703341575
3.722,0.017,229.0,0.0,0.11320643703341575
3.738,0.016,229.0,0.0,0.11320643703341575
3.755,0.017,229.0,0.0,0.11320643703341575
3.771,0.016,229.0,0.0,0.11320643703341575
3.787,0.016,229.0,0.0,0.11320643703341575
3.804,0.017,229.0,0.0,0.11320643703341575
3.82,0.016,229.0,0.0,0.11320643703341575
3.837,0.017,229.0,0.0,0.11320643703341575
3.853,0.016,229.0,0.0,0.11320643703341575
3.869,0.016,229.0,0.0,0.11320643703341575
3.886,0.017,229.0,0.0,0.11320643703341575
3.902,0.016,229.25,3.125,0.11363474765760741
3.918,0.016,229.5,6.25,0.11406089484000459
3.935,0.017,230.0,12.13235294117647,0.11490666646784668
3.951,0.016,230.75,21.50735294117647,0.11615889661232781
3.968,0.017,231.0,24.448529411764703,0.11657189421854566
3.984,0.016,231.75,30.698529411764707,0.1177975396321117
4.0,0.016,233.25,46.32352941176471,0.12018807190365907
4.017,0.017,234.0,49.26470588235294,0.12135254915624209
4.033,0.016,234.0,39.88970588235294,0.12135254915624209
4.049,0.016,235.25,52.57352941176471,0.12324704069132449
4.066,0.017,236.5,57.90441176470588,0.1250828733100752
4.082,0.016,237.5,51.65441176470588,0.12650871687193282
4.099,0.017,238.5,54.59558823529412,0.12789602465311387
4.115,0.016,239.25,63.97058823529412,0.12891096172521793
4.131,0.016,240.25,60.84558823529412,0.13022982217337134
4.148,0.017,241.25,57.90441176470588,0.13150901335612614
4.164,0.016,242.0,54.77941176470588,0.13244213892883905
4.18,0.016,242.75,52.38970588235294,0.13335257122286046
4.197,0.017,244.0,57.72058823529412,0.134819106944875
4.213,0.016,245.0,57.72058823529412,0.13594616805549745
4.23,0.017,246.0,57.72058823529412,0.13703181864639014
4.245,0.015,246.5,55.01225490196079,0.13755901115776864
4.262,0.017,247.25,54.46078431372549,0.13833014575056773
4.278,0.016,248.0,49.129901960784316,0.1390775781850181
4.295,0.017,248.25,39.571078431372555,0.13932143293078864
4.311,0.016,249.0,37.181372549019606,0.14003706397458024
4.328,0.017,249.0,30.51470588235294,0.14003706397458024
4.343,0.015,249.5,28.357843137254907,0.14050082838725964
4.36,0.017,250.0,24.865196078431374,0.14095389311788623
4.376,0.016,250.0,21.92401960784314,0.14095389311788623
4.393,0.017,250.0,12.549019607843139,0.14095389311788623
4.409,0.016,250.5,18.79901960784314,0.14139622366382673
4.425,0.016,250.75,15.25735294117647,0.14161335305891762
4.442,0.017,250.5,6.433823529411765,0.14139622366382673
4.458,0.016,250.75,9.558823529411764,0.14161335305891762
4.474,0.016,250.5,6.433823529411765,0.14139622366382673
4.491,0.017,250.25,-2.75735294117647,0.1411764022884556
4.507,0.016,250.5,-2.75735294117647,0.14139622366382673
4.524,0.017,250.0,-5.698529411764706,0.14095389311788623
4.54,0.016,250.25,-5.698529411764706,0.1411764022884556
4.556,0.016,250.25,-2.5735294117647056,0.1411764022884556
4.573,0.017,250.5,3.3088235294117654,0.14139622366382673
4.589,0.016,250.0,-6.066176470588235,0.14095389311788623
4.606,0.017,250.0,-0.18382352941176486,0.14095389311788623
4.622,0.016,250.0,-3.3088235294117654,0.14095389311788623
4.638,0.016,250.0,-3.3088235294117654,0.14095389311788623
4.655,0.017,250.0,-6.25,0.14095389311788623
4.671,0.016,250.0,0.0,0.14095389311788623
4.687,0.016,250.0,0.0,0.14095389311788623
4.704,0.017,250.0,0.0,0.14095389311788623
4.72,0.016,250.0,0.0,0.14095389311788623
4.737,0.017,250.0,0.0,0.14095389311788623
4.753,0.016,250.0,0.0,0.14095389311788623
4.769,0.016,250.0,0.0,0.14095389311788623
4.786,0.017,250.0,0.0,0.14095389311788623
4.802,0.016,250.0,0.0,0.14095389311788623
4.818,0.016,250.0,0.0,0.14095389311788623
4.835,0.017,250.0,0.0,0.14095389311788623
4.851,0.016,249.75,-3.125,0.1407287003883726
4.868,0.017,249.75,-3.125,0.1407287003883726
4.884,0.016,249.0,-12.5,0.14003706397458024
4.9,0.016,250.0,0.0,0.14095389311788623
4.917,0.017,249.75,-2.9411764705882346,0.1407287003883726
4.933,0.016,249.25,-6.066176470588235,0.14027028145290174
4.95,0.017,249.5,-3.125,0.14050082838725964
4.966,0.016,249.0,0.0,0.14003706397458024
4.982,0.016,249.75,-3.125,0.1407287003883726
4.999,0.017,249.0,-9.007352941176473,0.14003706397458024
5.015,0.016,249.5,3.492647058823529,0.14050082838725964
5.031,0.016,249.25,-2.5735294117647056,0.14027028145290174
5.048,0.017,249.0,0.7352941176470594,0.14003706397458024
5.064,0.016,249.0,-8.63970588235294,0.14003706397458024
5.081,0.017,249.0,0.18382352941176486,0.14003706397458024
5.097,0.016,249.0,-6.066176470588235,0.14003706397458024
5.113,0.016,249.5,3.3088235294117654,0.14050082838725964
5.13,0.017,249.0,0.3676470588235297,0.14003706397458024
5.146,0.016,249.0,0.3676470588235297,0.14003706397458024
5.163,0.017,249.0,0.3676470588235297,0.14003706397458024
5.179,0.016,249.0,0.3676470588235297,0.14003706397458024
5.195,0.016,250.0,6.617647058823531,0.14095389311788623
5.212,0.017,250.0,12.5,0.14095389311788623
5.228,0.016,250.0,12.5,0.14095389311788623
5.244,0.016,250.0,12.5,0.14095389311788623
5.261,0.017,250.0,12.5,0.14095389311788623
5.277,0.016,250.25,3.125,0.1411764022884556
5.294,0.017,250.0,0.18382352941176486,0.14095389311788623
5.31,0.016,250.5,6.433823529411765,0.14139622366382673
5.326,0.016,250.0,0.18382352941176522,0.14095389311788623
5.343,0.017,251.0,11.948529411764707,0.1418277863398975
5.359,0.016,251.0,8.823529411764707,0.1418277863398975
5.376,0.017,251.0,11.76470588235294,0.1418277863398975
5.392,0.016,251.0,5.51470588235294,0.1418277863398975
5.408,0.016,250.25,2.3897058823529407,0.1411764022884556
5.425,0.017,250.0,-12.316176470588236,0.14095389311788623
5.441,0.016,250.0,-12.316176470588236,0.14095389311788623
5.457,0.016,250.0,-12.316176470588236,0.14095389311788623
5.474,0.017,250.0,-12.316176470588236,0.14095389311788623
5.49,0.016,249.75,-6.066176470588235,0.1407287003883726
5.507,0.017,250.0,-0.18382352941176486,0.14095389311788623
5.523,0.016,250.0,-0.18382352941176486,0.14095389311788623
5.539,0.016,250.0,-0.18382352941176486,0.14095389311788623
5.556,0.017,250.0,-0.18382352941176486,0.14095389311788623
5.572,0.016,250.0,2.941176470588235,0.14095389311788623
5.588,0.016,250.0,0.0,0.14095389311788623
5.605,0.017,249.5,-5.88235294117647,0.14050082838725964
5.62,0.015,249.75,-2.5490196078431366,0.1407287003883726
5.637,0.017,250.0,0.3921568627450984,0.14095389311788623
5.653,0.016,249.75,-2.7328431372549007,0.1407287003883726
5.67,0.017,250.0,0.20833333333333393,0.14095389311788623
5.686,0.016,249.25,-3.284313725490196,0.14027028145290174
5.702,0.016,249.0,-9.74264705882353,0.14003706397458024
5.719,0.017,249.0,-12.683823529411764,0.14003706397458024
5.735,0.016,249.0,-9.558823529411764,0.14003706397458024
5.751,0.016,249.0,-12.5,0.14003706397458024
5.768,0.017,249.0,-3.125,0.14003706397458024
5.784,0.016,249.0,0.0,0.14003706397458024
5.801,0.017,249.0,0.0,0.14003706397458024
5.817,0.016,249.0,0.0,0.14003706397458024
5.833,0.016,249.0,0.0,0.14003706397458024
5.85,0.017,248.0,-11.76470588235294,0.1390775781850181
5.866,0.016,248.0,-11.76470588235294,0.1390775781850181
5.882,0.016,248.0,-11.76470588235294,0.1390775781850181
5.899,0.017,248.0,-11.76470588235294,0.1390775781850181
5.915,0.016,248.0,-11.76470588235294,0.1390775781850181
5.932,0.017,248.0,0.0,0.1390775781850181
5.948,0.016,248.0,0.0,0.1390775781850181
5.964,0.016,248.0,0.0,0.1390775781850181
5.981,0.017,248.0,0.0,0.1390775781850181
5.997,0.016,248.0,0.0,0.1390775781850181
6.014,0.017,248.0,0.0,0.1390775781850181
6.03,0.016,248.0,0.0,0.1390775781850181
6.046,0.016,247.75,-3.125,0.13883107560263494
6.063,0.017,247.75,-3.125,0.13883107560263494
6.079,0.016,248.0,0.0,0.1390775781850181
6.095,0.016,248.0,0.0,0.1390775781850181
6.112,0.017,247.5,-5.88235294117647,0.13858192987669302
6.128,0.016,248.0,3.49264705882353,0.1390775781850181
6.145,0.017,248.0,3.49264705882353,0.1390775781850181
6.161,0.016,248.0,0.3676470588235297,0.1390775781850181
6.177,0.016,248.0,0.3676470588235297,0.1390775781850181
6.194,0.017,248.0,6.25,0.1390775781850181
6.21,0.016,248.0,0.0,0.1390775781850181
6.226,0.016,248.0,0.0,0.1390775781850181
6.243,0.017,248.0,0.0,0.1390775781850181
6.259,0.016,248.0,0.0,0.1390775781850181
6.276,0.017,247.75,-2.941176470588235,0.13883107560263494
6.292,0.016,248.0,0.18382352941176486,0.1390775781850181
6.308,0.016,248.0,0.18382352941176486,0.1390775781850181
6.325,0.017,248.0,0.18382352941176486,0.1390775781850181
6.341,0.016,248.0,0.18382352941176486,0.1390775781850181
6.358,0.017,248.0,3.125,0.1390775781850181
6.374,0.016,248.0,0.0,0.1390775781850181
6.39,0.016,248.0,0.0,0.1390775781850181
6.407,0.017,248.0,0.0,0.1390775781850181
6.423,0.016,248.0,0.0,0.1390775781850181
6.439,0.016,248.0,0.0,0.1390775781850181
6.456,0.017,248.0,0.0,0.1390775781850181
6.472,0.016,248.0,0.0,0.1390775781850181
6.489,0.017,248.0,0.0,0.1390775781850181
6.505,0.016,248.0,0.0,0.1390775781850181
6.521,0.016,247.5,-6.25,0.13858192987669302
6.538,0.017,248.0,-0.3676470588235297,0.1390775781850181
6.554,0.016,248.0,-0.3676470588235297,0.1390775781850181
6.571,0.017,248.0,-0.3676470588235297,0.1390775781850181
6.587,0.016,248.0,-0.3676470588235297,0.1390775781850181
6.603,0.016,248.0,5.88235294117647,0.1390775781850181
6.62,0.017,248.0,0.0,0.1390775781850181
6.636,0.016,248.0,0.0,0.1390775781850181
6.652,0.016,248.0,0.0,0.1390775781850181
6.669,0.017,248.0,0.0,0.1390775781850181
6.685,0.016,248.0,0.0,0.1390775781850181
6.702,0.017,248.0,0.0,0.1390775781850181
6.718,0.016,248.75,9.375,0.13980118039241976
6.734,0.016,248.75,9.375,0.13980118039241976
6.751,0.017,249.0,12.316176470588236,0.14003706397458024
6.767,0.016,249.0,12.316176470588236,0.14003706397458024
6.784,0.017,249.0,12.316176470588236,0.14003706397458024
6.8,0.016,249.0,2.941176470588235,0.14003706397458024
6.816,0.016,249.0,2.941176470588235,0.14003706397458024
6.833,0.017,249.0,0.0,0.14003706397458024
6.849,0.016,249.5,6.25,0.14050082838725964
6.865,0.016,249.0,0.0,0.14003706397458024
6.882,0.017,249.0,0.0,0.14003706397458024
6.898,0.016,249.0,0.0,0.14003706397458024
6.915,0.017,249.0,0.0,0.14003706397458024
6.931,0.016,249.0,-6.25,0.14003706397458024
6.947,0.016,249.0,0.0,0.14003706397458024
6.964,0.017,249.0,0.0,0.14003706397458024
6.979,0.015,249.0,0.0,0.14003706397458024
6.997,0.018,249.0,0.0,0.14003706397458024
7.012,0.015,249.25,3.3333333333333335,0.14027028145290174
7.029,0.017,249.25,3.3333333333333335,0.14027028145290174
7.045,0.016,249.0,0.20833333333333356,0.14003706397458024
7.062,0.017,249.0,0.20833333333333356,0.14003706397458024
7.077,0.015,249.25,3.541666666666667,0.14027028145290174
7.095,0.018,249.0,-2.569444444444444,0.14003706397458024
7.11,0.015,249.5,4.097222222222223,0.14050082838725964
7.127,0.017,249.0,1.3398692810457526,0.14003706397458024
7.143,0.016,249.0,1.3398692810457526,0.14003706397458024
7.159,0.016,249.0,-1.993464052287581,0.14003706397458024
7.176,0.017,249.0,0.7843137254901968,0.14003706397458024
7.192,0.016,249.0,-5.88235294117647,0.14003706397458024
7.209,0.017,249.0,0.0,0.14003706397458024
7.225,0.016,249.0,0.0,0.14003706397458024
7.241,0.016,249.0,0.0,0.14003706397458024
7.258,0.017,249.0,0.0,0.14003706397458024
7.274,0.016,249.5,6.25,0.14050082838725964
7.29,0.016,249.0,0.0,0.14003706397458024
7.307,0.017,249.0,0.0,0.14003706397458024
7.323,0.016,249.0,0.0,0.14003706397458024
7.34,0.017,249.0,0.0,0.14003706397458024
7.356,0.016,249.0,-6.25,0.14003706397458024
7.372,0.016,249.0,0.0,0.14003706397458024
7.389,0.017,249.0,0.0,0.14003706397458024
7.405,0.016,249.0,0.0,0.14003706397458024
7.422,0.017,249.0,0.0,0.14003706397458024
7.438,0.016,249.0,0.0,0.14003706397458024
7.454,0.016,249.0,0.0,0.14003706397458024
7.471,0.017,249.5,5.88235294117647,0.14050082838725964
7.487,0.016,249.0,-0.3676470588235297,0.14003706397458024
7.503,0.016,249.0,-0.3676470588235297,0.14003706397458024
7.52,0.017,249.0,-0.3676470588235297,0.14003706397458024
7.536,0.016,249.25,2.7573529411764697,0.14027028145290174
7.553,0.017,249.5,-0.18382352941176522,0.14050082838725964
7.569,0.016,249.0,-0.18382352941176522,0.14003706397458024
7.585,0.016,249.0,-0.18382352941176522,0.14003706397458024
7.602,0.017,249.0,-0.18382352941176522,0.14003706397458024
7.618,0.016,249.25,-0.18382352941176522,0.14027028145290174
7.634,0.016,249.0,-6.25,0.14003706397458024
7.651,0.017,249.25,2.941176470588235,0.14027028145290174
7.667,0.016,249.5,6.066176470588235,0.14050082838725964
7.684,0.017,250.0,11.948529411764705,0.14095389311788623
7.7,0.016,249.5,2.573529411764705,0.14050082838725964
7.716,0.016,249.0,-0.5514705882352949,0.14003706397458024
7.733,0.017,249.75,5.330882352941176,0.1407287003883726
7.749,0.016,249.5,-0.9191176470588239,0.14050082838725964
7.766,0.017,249.25,-9.742647058823529,0.14027028145290174
7.782,0.016,249.0,-6.617647058823529,0.14003706397458024
7.798,0.016,249.0,-0.3676470588235293,0.14003706397458024
7.815,0.017,249.0,-9.191176470588236,0.14003706397458024
7.831,0.016,249.0,-6.066176470588235,0.14003706397458024
7.847,0.016,249.0,-3.125,0.14003706397458024
7.864,0.017,249.0,0.0,0.14003706397458024
7.88,0.016,249.0,0.0,0.14003706397458024
7.897,0.017,249.0,0.0,0.14003706397458024
7.913,0.016,249.0,0.0,0.14003706397458024
7.929,0.016,249.0,0.0,0.14003706397458024
7.946,0.017,249.25,2.941176470588235,0.14027028145290174
7.962,0.016,249.0,-0.18382352941176486,0.14003706397458024
7.979,0.017,249.0,-0.18382352941176486,0.14003706397458024
7.995,0.016,249.0,-0.18382352941176486,0.14003706397458024
8.011,0.016,249.0,-0.18382352941176486,0.14003706397458024
8.028,0.017,249.0,-3.125,0.14003706397458024
8.044,0.016,249.0,0.0,0.14003706397458024
8.06,0.016,249.0,0.0,0.14003706397458024
8.077,0.017,249.0,0.0,0.14003706397458024
8.093,0.016,249.0,0.0,0.14003706397458024
8.11,0.017,249.0,0.0,0.14003706397458024
8.126,0.016,249.0,0.0,0.14003706397458024
8.142,0.016,249.0,0.0,0.14003706397458024
8.159,0.017,249.0,0.0,0.14003706397458024
8.175,0.016,249.25,3.125,0.14027028145290174
8.192,0.017,249.0,0.18382352941176486,0.14003706397458024
8.208,0.016,249.0,0.18382352941176486,0.14003706397458024
8.224,0.016,249.0,0.18382352941176486,0.14003706397458024
8.241,0.017,249.0,0.18382352941176486,0.14003706397458024
8.257,0.016,249.0,-2.941176470588235,0.14003706397458024
8.273,0.016,249.0,0.0,0.14003706397458024
8.29,0.017,249.25,2.941176470588235,0.14027028145290174
