time,delta,elbow_angle,elbow_velocity,elbow_torque,motor_current
0.016,0.016,199.0,2487.5,-4.965964776831426,-0.025907149969362744
0.077,0.061,199.75,2489.9590163934427,-5.120918025086387,-0.018968290441176473
0.094,0.017,199.0,2481.135486981678,-5.1473025540734705,-0.023231177236519608
0.11,0.016,199.0,2481.135486981678,-5.187000721865177,-0.026218309589460784
0.127,0.017,199.0,2481.135486981678,-5.229180025143865,-0.02572045419730392
0.143,0.016,199.0,-6.364513018322083,-0.25407819293557304,-0.025844918045343137
0.159,0.016,199.0,-8.823529411764707,-0.24901898367809955,-0.026249425551470588
0.176,0.017,199.0,0.0,-0.26666604250162895,-0.025751570159313727
0.192,0.016,199.0,0.0,-0.26666604250162895,-0.026000497855392157
0.208,0.016,199.0,0.0,-0.26666604250162895,-0.026124961703431374
0.225,0.017,199.0,0.0,-0.26666604250162895,-0.025595990349264706
0.241,0.016,199.0,0.0,-0.26666604250162895,-0.02572045419730392
0.258,0.017,199.0,0.0,-0.26666604250162895,-0.02618719362745098
0.274,0.016,199.0,0.0,-0.26666604250162895,-0.025813802083333334
0.29,0.016,199.0,0.0,-0.26666604250162895,-0.02578268612132353
0.307,0.017,199.0,0.0,-0.26666604250162895,-0.025689338235294117
0.326,0.019,199.0,0.0,-0.26666604250162895,-0.025595990349264706
0.344,0.018,199.0,0.0,-0.26666604250162895,-0.025813802083333334
0.36,0.016,199.0,0.0,-0.26666604250162895,-0.025658222273284313
0.376,0.016,199.0,0.0,-0.26666604250162895,-0.02593826593137255
0.393,0.017,199.0,0.0,-0.26666604250162895,-0.026311657475490195
0.409,0.016,199.0,0.0,-0.26666604250162895,-0.026218309589460784
0.426,0.017,199.0,0.0,-0.26666604250162895,-0.025689338235294117
0.442,0.016,199.0,0.0,-0.26666604250162895,-0.02547152650122549
0.458,0.016,199.0,0.0,-0.26666604250162895,-0.02649835324754902
0.475,0.017,199.0,0.0,-0.26666604250162895,-0.025347062653186276
0.495,0.02,199.5,5.0,-0.2755302367851369,-0.02484920726102941
0.516,0.021,199.0,0.23809523809523866,0.04835403269238304,-0.025284830729166666
0.532,0.016,199.0,0.23809523809523866,0.048350223168573514,-0.026933976715686276
0.548,0.016,199.0,0.23809523809523866,0.04834641364476399,-0.028271963082107842
0.565,0.017,199.0,0.23809523809523866,0.04834236602571637,-0.027898571537990195
0.581,0.016,199.0,-4.761904761904761,0.058418556501906846,-0.02911209405637255
0.597,0.016,199.0,0.0,0.04889474697809732,-0.029578833486519608
0.614,0.017,199.0,0.0,0.04889474697809732,-0.02936102175245098
0.63,0.016,199.0,0.0,0.04889474697809732,-0.029485485600490195
0.647,0.017,199.0,0.0,0.04889474697809732,-0.028925398284313727
0.663,0.016,199.0,0.0,0.04889474697809732,-0.028925398284313727
0.679,0.016,200.0,12.5,0.026162545308374106,-0.029080978094362744
0.696,0.017,200.0,12.5,0.025950045308374105,-0.028116383272058825
0.712,0.016,200.0,12.5,0.025750045308374107,-0.027836339613970588
0.729,0.017,200.0,12.5,0.025537545308374106,-0.0271206724877451
0.745,0.016,200.0,12.5,0.025337545308374107,-0.02413354013480392
0.761,0.016,200.0,0.0,0.05033754530837411,-0.021053059895833334
0.778,0.017,200.25,2.941176470588235,0.045019729429971234,-0.027276252297794117
0.794,0.016,200.75,9.191176470588236,0.0335987677444753,-0.028987630208333334
0.81,0.016,200.75,9.191176470588236,0.033451708920945886,-0.027742991727941178
0.826,0.016,201.0,12.316176470588236,0.02761618682955417,-0.028054151348039215
0.843,0.017,201.0,12.316176470588236,0.027406811829554168,-0.028614238664215686
0.86,0.017,201.25,12.316176470588236,0.02780795014031433,-0.027991919424019608
0.876,0.016,201.25,6.066176470588235,0.040210891316784916,-0.02814749923406863
0.892,0.016,201.5,9.191176470588236,0.03442331075934481,-0.02864535462622549
0.909,0.017,201.5,6.066176470588235,0.04057018575934482,-0.027494064031862744
0.924,0.015,202.0,12.732843137254902,0.028261664782694925,-0.027960803462009805
0.941,0.017,202.0,9.791666666666668,0.033977559390538065,-0.027494064031862744
0.957,0.016,202.0,9.791666666666668,0.0338208927238714,-0.02814749923406863
0.977,0.02,201.75,4.166666666666667,0.044380186004626725,-0.026996208639705883
0.994,0.017,201.5,1.2254901960784323,0.04963327399463893,-0.027182904411764706
1.01,0.016,201.0,-11.691176470588236,0.0744336745746522,-0.027836339613970588
