time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.678,161.0,77.25,-0.026156077665441178,0.0
0.699,161.0,78.75,-0.029174325980392157,2.5490196078431374E-4
0.719,161.0,82.25,-0.030761240042892157,3.235294117647059E-4
0.736,161.0,77.0,-0.0302945006127451,2.9411764705882356E-4
0.752,161.0,77.0,-0.030823471966911764,3.431372549019608E-4
0.769,161.0,77.0,-0.030170036764705883,3.6274509803921567E-4
0.785,161.0,77.0,-0.030045572916666666,3.529411764705882E-4
0.801,161.0,77.0,-0.030325616574754903,3.529411764705882E-4
0.818,161.0,77.5,-0.030916819852941178,3.431372549019608E-4
0.834,161.0,78.0,-0.0302945006127451,-7.84313725490196E-5
0.85,161.0,78.0,-0.030574544270833334,-1.4705882352941178E-4
0.867,161.0,78.0,-0.030761240042892157,1.9607843137254903E-5
0.883,160.5,78.0,-0.031103515625,5.882352941176471E-5
0.9,160.5,81.5,-0.03104128370098039,9.803921568627452E-5
0.916,160.0,80.0,-0.031134631587009805,4.901960784313726E-5
0.932,160.0,78.0,-0.03157025505514706,1.0784313725490197E-4
0.949,160.0,78.25,-0.03253484987745098,1.0784313725490197E-4
0.965,160.0,79.0,-0.032317038143382354,5.88235294117647E-5
0.982,160.25,79.0,-0.0326593137254902,1.3725490196078434E-4
0.998,160.0,79.0,-0.03166360294117647,5.88235294117647E-5
1.014,159.75,79.0,-0.031445791207107845,7.84313725490196E-5
1.031,160.0,79.5,-0.03247261795343137,9.803921568627452E-5
1.047,160.0,80.0,-0.03213034237132353,5.882352941176471E-5
1.063,160.0,80.0,-0.03166360294117647,1.2745098039215687E-4
1.08,160.0,80.0,-0.03253484987745098,5.88235294117647E-5
1.096,160.0,85.25,-0.03340609681372549,9.80392156862745E-5
1.113,159.75,81.0,-0.03169471890318627,9.803921568627452E-5
1.129,160.0,81.0,-0.0318814146752451,8.823529411764705E-5
1.145,160.0,81.0,-0.03244150199142157,1.2745098039215687E-4
1.162,160.0,81.75,-0.032628197763480395,4.901960784313726E-5
1.178,160.0,82.0,-0.031321327359068625,6.862745098039217E-5
1.194,160.0,82.0,-0.03169471890318627,1.3725490196078434E-4
1.21,160.0,85.0,-0.030450080422794117,4.901960784313726E-5
1.227,160.0,91.0,-0.03216145833333333,1.2745098039215687E-4
1.243,160.0,95.0,-0.03138355928308824,7.843137254901961E-5
