time,delta,elbow_angle,elbow_velocity,elbow_torque
0.82,0.017,176.5,6.249999999999999,0.2935009721422816
0.836,0.016,176.0,-6.25,0.3186009721422816
0.853,0.017,176.5,5.51470588235294,0.2949778103775757
0.869,0.016,176.0,-0.7352941176470594,0.3074895750834581
0.885,0.016,176.0,-0.7352941176470594,0.30750133978934047
0.902,0.017,176.0,-6.617647058823531,0.31937854567169344
0.918,0.016,176.0,-0.3676470588235297,0.3068844280246346
0.934,0.016,176.0,-6.25,0.31874913390698756
0.951,0.017,176.0,0.0,0.30624913390698755
0.967,0.016,176.0,0.0,0.30624913390698755
0.984,0.017,176.0,0.0,0.30624913390698755
1.0,0.016,176.0,0.0,0.30624913390698755
1.016,0.016,176.0,0.0,0.30624913390698755
1.033,0.017,176.0,0.0,0.30624913390698755
1.049,0.016,176.0,0.0,0.30624913390698755
1.066,0.017,176.0,0.0,0.30624913390698755
1.082,0.016,176.0,0.0,0.30624913390698755
1.098,0.016,176.0,0.0,0.30624913390698755
1.115,0.017,176.0,0.0,0.30624913390698755
1.131,0.016,176.0,0.0,0.30624913390698755
1.147,0.016,176.0,0.0,0.30624913390698755
1.163,0.016,176.0,0.0,0.30624913390698755
1.179,0.016,176.0,0.0,0.30624913390698755
1.196,0.017,176.0,0.0,0.30624913390698755
1.212,0.016,176.0,0.0,0.30624913390698755
1.228,0.016,176.0,0.0,0.30624913390698755
1.245,0.017,176.0,0.0,0.30624913390698755
1.261,0.016,176.0,0.0,0.30624913390698755
1.278,0.017,176.0,0.0,0.30624913390698755
1.298,0.02,176.0,0.0,0.30624913390698755
1.314,0.016,176.0,0.0,0.30624913390698755
1.331,0.017,176.0,0.0,0.30624913390698755
1.348,0.017,176.0,0.0,0.30624913390698755
1.364,0.016,176.0,0.0,0.30624913390698755
1.38,0.016,176.0,0.0,0.30624913390698755
1.397,0.017,176.0,0.0,0.30624913390698755
1.413,0.016,176.0,0.0,0.30624913390698755
1.429,0.016,176.0,0.0,0.30624913390698755
1.445,0.016,176.0,0.0,0.30624913390698755
1.462,0.017,176.0,0.0,0.30624913390698755
1.478,0.016,176.0,0.0,0.30624913390698755
1.495,0.017,176.0,0.0,0.30624913390698755
1.511,0.016,176.0,0.0,0.30624913390698755
1.527,0.016,176.0,0.0,0.30624913390698755
1.544,0.017,176.0,0.0,0.30624913390698755
1.56,0.016,176.0,0.0,0.30624913390698755
1.577,0.017,176.0,0.0,0.30624913390698755
1.593,0.016,176.0,0.0,0.30624913390698755
1.609,0.016,176.25,3.125,0.2999491339069876
1.626,0.017,176.0,0.18382352941176486,0.30582836184816403
1.642,0.016,176.0,0.18382352941176486,0.30582542067169344
1.658,0.016,176.0,0.18382352941176486,0.30582247949522284
1.675,0.017,176.0,0.18382352941176486,0.30581935449522285
1.691,0.016,176.0,-2.941176470588235,0.31211641331875223
1.708,0.017,176.0,0.0,0.3062340603775758
1.724,0.016,176.0,0.0,0.3062340603775758
1.74,0.016,176.0,0.0,0.3062340603775758
1.757,0.017,176.0,0.0,0.3062340603775758
1.773,0.016,176.0,0.0,0.3062340603775758
1.79,0.017,176.0,0.0,0.3062340603775758
1.806,0.016,176.0,0.0,0.3062340603775758
1.822,0.016,176.0,0.0,0.3062340603775758
1.839,0.017,176.0,0.0,0.3062340603775758
1.855,0.016,176.0,0.0,0.3062340603775758
1.871,0.016,176.0,0.0,0.3062340603775758
1.888,0.017,176.0,0.0,0.3062340603775758
1.904,0.016,176.0,0.0,0.3062340603775758
1.921,0.017,176.0,0.0,0.3062340603775758
1.937,0.016,176.0,0.0,0.3062340603775758
1.953,0.016,176.0,0.0,0.3062340603775758
1.97,0.017,176.0,0.0,0.3062340603775758
1.986,0.016,176.0,0.0,0.3062340603775758
2.002,0.016,176.0,0.0,0.3062340603775758
2.019,0.017,176.0,0.0,0.3062340603775758
2.035,0.016,176.0,0.0,0.3062340603775758
2.052,0.017,176.0,0.0,0.3062340603775758
2.068,0.016,176.0,0.0,0.3062340603775758
2.084,0.016,176.0,0.0,0.3062340603775758
2.101,0.017,176.0,0.0,0.3062340603775758
2.117,0.016,176.0,0.0,0.3062340603775758
2.134,0.017,176.0,0.0,0.3062340603775758
2.15,0.016,176.0,0.0,0.3062340603775758
2.166,0.016,176.0,0.0,0.3062340603775758
2.183,0.017,176.0,0.0,0.3062340603775758
2.199,0.016,176.0,0.0,0.3062340603775758
2.215,0.016,176.0,0.0,0.3062340603775758
2.232,0.017,176.0,0.0,0.3062340603775758
2.248,0.016,176.0,0.0,0.3062340603775758
2.265,0.017,176.0,0.0,0.3062340603775758
2.281,0.016,176.0,0.0,0.3062340603775758
2.297,0.016,176.0,0.0,0.3062340603775758
2.314,0.017,176.0,0.0,0.3062340603775758
2.33,0.016,176.0,0.0,0.3062340603775758
2.347,0.017,176.0,0.0,0.3062340603775758
2.363,0.016,176.0,0.0,0.3062340603775758
2.379,0.016,176.0,0.0,0.3062340603775758
2.398,0.019,176.0,0.0,0.3062340603775758
2.416,0.018,176.0,0.0,0.3062340603775758
2.433,0.017,176.0,0.0,-0.34400000000000003
2.449,0.016,176.0,0.0,-0.34400000000000003
2.465,0.016,176.0,0.0,-0.34400000000000003
2.482,0.017,176.0,0.0,-0.34400000000000003
2.498,0.016,176.0,0.0,-0.34400000000000003
2.514,0.016,176.0,0.0,-0.34400000000000003
2.531,0.017,176.0,0.0,-0.34400000000000003
2.547,0.016,176.0,0.0,-0.34400000000000003
2.564,0.017,176.5,5.88235294117647,-0.34600000000000003
2.58,0.016,176.0,-0.3676470588235297,-0.34400000000000003
2.596,0.016,176.0,-0.3676470588235297,-0.34400000000000003
2.613,0.017,176.0,-0.3676470588235297,-0.34400000000000003
2.628,0.015,176.0,-0.3676470588235297,-0.34400000000000003
2.645,0.017,176.0,-6.25,-0.34400000000000003
2.661,0.016,176.0,0.0,-0.34400000000000003
2.678,0.017,176.0,0.0,-0.34400000000000003
2.694,0.016,176.0,0.0,-0.34400000000000003
2.711,0.017,176.0,0.0,-0.34400000000000003
2.727,0.016,176.25,3.125,-0.34500000000000003
2.744,0.017,176.0,0.18382352941176486,-0.34400000000000003
2.759,0.015,176.0,0.18382352941176486,-0.34400000000000003
2.776,0.017,176.0,0.18382352941176486,-0.34400000000000003
2.792,0.016,176.0,0.18382352941176486,-0.34400000000000003
2.808,0.016,176.0,-2.941176470588235,-0.34400000000000003
2.825,0.017,176.0,0.0,-0.34400000000000003
2.841,0.016,176.0,0.0,-0.34400000000000003
2.858,0.017,176.0,0.0,-0.34400000000000003
2.874,0.016,176.5,6.25,-0.34600000000000003
2.89,0.016,176.0,0.0,-0.34400000000000003
2.907,0.017,176.0,0.0,-0.34400000000000003
2.923,0.016,176.0,0.0,-0.34400000000000003
2.94,0.017,176.0,0.0,-0.34400000000000003
2.956,0.016,176.0,-6.25,-0.34400000000000003
2.972,0.016,175.25,-9.375,-0.341
2.989,0.017,175.0,-12.316176470588236,-0.34
3.005,0.016,174.25,-21.691176470588236,-0.337
3.021,0.016,172.5,-43.56617647058824,-0.33
3.038,0.017,169.25,-81.80147058823528,-0.317
3.054,0.016,165.5,-119.30147058823529,-0.302
3.071,0.017,161.5,-163.4191176470588,-0.28600000000000003
3.087,0.016,157.25,-207.16911764705884,-0.269
3.103,0.016,152.5,-244.66911764705884,-0.25
3.12,0.017,148.5,-253.4926470588235,-0.234
3.136,0.016,144.5,-256.61764705882354,-0.218
3.152,0.016,141.0,-253.30882352941177,-0.20400000000000001
3.169,0.017,137.75,-238.41911764705884,-0.191
3.185,0.016,135.25,-210.29411764705884,-0.181
3.202,0.017,133.0,-189.70588235294116,-0.17200000000000001
3.218,0.016,130.0,-177.20588235294116,-0.16
3.234,0.016,127.5,-164.70588235294116,-0.15
3.251,0.017,125.0,-155.8823529411765,-0.14
3.267,0.016,122.75,-152.7573529411765,-0.131
3.284,0.017,120.5,-152.7573529411765,-0.122
3.3,0.016,119.0,-134.0073529411765,-0.116
3.316,0.016,117.0,-127.75735294117649,-0.108
3.333,0.017,115.5,-115.99264705882354,-0.10200000000000001
3.349,0.016,115.0,-94.11764705882354,-0.1
3.365,0.016,114.0,-80.14705882352942,-0.096
3.382,0.017,113.5,-67.27941176470588,-0.094
3.398,0.016,113.0,-48.52941176470588,-0.092
3.415,0.017,113.0,-30.88235294117647,-0.092
3.431,0.016,112.0,-37.13235294117647,-0.088
3.447,0.016,112.0,-24.63235294117647,-0.088
3.464,0.017,111.75,-21.691176470588236,-0.08700000000000001
3.48,0.016,111.25,-21.691176470588236,-0.085
3.497,0.017,110.75,-27.573529411764707,-0.083
3.513,0.016,110.25,-21.323529411764703,-0.081
3.529,0.016,109.75,-27.573529411764707,-0.079
3.546,0.017,109.0,-33.455882352941174,-0.076
3.562,0.016,108.25,-36.580882352941174,-0.073
3.578,0.016,107.5,-40.07352941176471,-0.07
3.595,0.017,107.0,-39.705882352941174,-0.068
3.611,0.016,106.25,-42.830882352941174,-0.065
3.628,0.017,106.0,-36.94852941176471,-0.064
3.644,0.016,104.75,-43.19852941176471,-0.059000000000000004
3.66,0.016,104.0,-43.19852941176471,-0.056
3.677,0.017,103.25,-46.13970588235294,-0.053
3.693,0.016,102.5,-46.13970588235294,-0.05
3.71,0.017,102.0,-49.080882352941174,-0.048
3.726,0.016,100.75,-49.080882352941174,-0.043000000000000003
3.742,0.016,99.75,-52.205882352941174,-0.039
3.759,0.017,98.75,-55.14705882352941,-0.035
3.775,0.016,97.25,-64.52205882352942,-0.029
3.791,0.016,96.0,-74.26470588235294,-0.024
3.808,0.017,94.75,-73.34558823529412,-0.019
3.824,0.016,93.5,-76.47058823529412,-0.014
3.841,0.017,92.5,-76.47058823529412,-0.01
3.857,0.016,91.25,-73.34558823529412,-0.005
3.873,0.016,90.75,-63.97058823529412,-0.003
3.89,0.017,90.0,-58.088235294117645,0.0
3.906,0.016,89.5,-48.713235294117645,0.002
3.922,0.016,89.25,-40.07352941176471,0.003
3.939,0.017,89.25,-24.448529411764707,0.003
3.955,0.016,89.75,-11.948529411764707,0.001
3.972,0.017,90.5,5.698529411764706,-0.002
3.988,0.016,90.5,11.948529411764707,-0.002
4.003,0.015,91.75,31.740196078431374,-0.007
4.02,0.017,93.25,49.38725490196079,-0.013000000000000001
4.037,0.017,94.0,51.96078431372549,-0.016
4.053,0.016,95.5,61.88725490196079,-0.022
4.069,0.016,97.0,80.63725490196079,-0.028
4.085,0.016,98.25,79.59558823529412,-0.033
4.102,0.017,99.5,76.65441176470588,-0.038
4.118,0.016,101.25,89.70588235294117,-0.045
4.135,0.017,102.5,85.66176470588235,-0.05
4.151,0.016,103.75,82.53676470588235,-0.055
4.167,0.016,105.25,85.66176470588235,-0.061
4.184,0.017,106.25,82.72058823529412,-0.065
4.201,0.017,107.25,72.61029411764704,-0.069
4.216,0.015,108.25,71.23774509803921,-0.073
4.233,0.017,109.25,67.37745098039215,-0.077
4.249,0.016,110.0,58.002450980392155,-0.08
4.266,0.017,110.25,49.178921568627445,-0.081
4.282,0.016,111.0,46.78921568627451,-0.084
4.298,0.016,111.0,33.455882352941174,-0.084
4.315,0.017,111.0,21.691176470588236,-0.084
4.331,0.016,111.0,12.316176470588236,-0.084
4.347,0.016,111.0,9.375,-0.084
4.364,0.017,111.5,5.88235294117647,-0.08600000000000001
4.38,0.016,111.0,-0.3676470588235297,-0.084
4.397,0.017,111.0,-0.3676470588235297,-0.084
4.413,0.016,111.0,-0.3676470588235297,-0.084
4.429,0.016,111.0,-0.3676470588235297,-0.084
4.446,0.017,111.0,-6.25,-0.084
4.462,0.016,111.0,0.0,-0.084
4.479,0.017,110.75,-2.941176470588235,-0.083
4.495,0.016,110.75,-2.941176470588235,-0.083
4.511,0.016,110.0,-12.316176470588236,-0.08
4.528,0.017,110.0,-12.316176470588236,-0.08
4.544,0.016,109.5,-18.566176470588236,-0.078
4.56,0.016,108.75,-25.0,-0.075
4.577,0.017,108.0,-33.82352941176471,-0.07200000000000001
4.593,0.016,107.25,-33.82352941176471,-0.069
4.61,0.017,107.0,-36.76470588235294,-0.068
4.626,0.016,106.25,-39.88970588235294,-0.065
4.642,0.016,106.0,-33.63970588235294,-0.064
4.659,0.017,105.25,-33.63970588235294,-0.061
4.675,0.016,105.0,-27.38970588235294,-0.06
4.692,0.017,105.0,-24.448529411764707,-0.06
4.708,0.016,104.5,-21.323529411764707,-0.058
4.724,0.016,104.0,-24.448529411764707,-0.056
4.741,0.017,104.0,-15.625,-0.056
4.757,0.016,104.0,-12.5,-0.056
4.773,0.016,103.0,-25.0,-0.052000000000000005
4.79,0.017,102.5,-24.63235294117647,-0.05
4.806,0.016,102.5,-18.38235294117647,-0.05
4.823,0.017,102.25,-21.323529411764703,-0.049
4.839,0.016,102.0,-24.448529411764703,-0.048
4.855,0.016,101.5,-18.198529411764703,-0.046
4.872,0.017,102.0,-6.433823529411765,-0.048
4.888,0.016,102.0,-6.433823529411765,-0.048
4.905,0.017,102.0,-3.49264705882353,-0.048
4.921,0.016,102.5,5.88235294117647,-0.05
4.937,0.016,103.0,18.38235294117647,-0.052000000000000005
4.954,0.017,103.0,12.5,-0.052000000000000005
4.97,0.016,103.0,12.5,-0.052000000000000005
4.986,0.016,103.0,12.5,-0.052000000000000005
5.003,0.017,103.0,6.25,-0.052000000000000005
5.019,0.016,104.0,12.5,-0.056
5.036,0.017,104.0,12.5,-0.056
5.052,0.016,104.0,12.5,-0.056
5.068,0.016,104.0,12.5,-0.056
5.085,0.017,104.75,21.323529411764707,-0.059000000000000004
5.101,0.016,105.0,11.948529411764707,-0.06
5.118,0.017,105.5,17.830882352941178,-0.062
5.134,0.016,106.0,24.080882352941178,-0.064
5.15,0.016,106.0,24.080882352941178,-0.064
5.167,0.017,106.25,18.198529411764703,-0.065
5.183,0.016,106.25,15.073529411764707,-0.065
5.199,0.016,106.75,15.441176470588236,-0.067
5.216,0.017,107.0,12.13235294117647,-0.068
5.232,0.016,107.0,12.13235294117647,-0.068
5.248,0.016,107.0,9.191176470588236,-0.068
5.265,0.017,107.0,9.191176470588236,-0.068
5.281,0.016,107.0,2.941176470588235,-0.068
5.298,0.017,107.0,0.0,-0.068
5.313,0.015,107.0,0.0,-0.068
5.33,0.017,107.5,5.88235294117647,-0.07
5.347,0.017,107.75,8.823529411764707,-0.07100000000000001
5.362,0.015,107.0,-1.1764705882352942,-0.068
5.379,0.017,107.0,-1.1764705882352942,-0.068
5.395,0.016,107.0,-1.1764705882352942,-0.068
5.411,0.016,107.0,-7.058823529411765,-0.068
5.428,0.017,107.0,-10.0,-0.068
5.444,0.016,107.0,0.0,-0.068
5.461,0.017,107.0,0.0,-0.068
5.477,0.016,107.0,0.0,-0.068
5.495,0.018,107.0,0.0,-0.068
5.514,0.019,106.25,-7.894736842105263,-0.065
5.53,0.016,106.0,-11.019736842105264,-0.064
5.547,0.017,106.0,-11.019736842105264,-0.064
5.563,0.016,106.0,-11.019736842105264,-0.064
5.579,0.016,106.0,-11.019736842105264,-0.064
5.596,0.017,106.0,-3.125,-0.064
5.612,0.016,106.0,0.0,-0.064
5.628,0.016,105.5,-6.25,-0.062
5.645,0.017,105.5,-6.25,-0.062
5.661,0.016,105.75,-3.125,-0.063
5.678,0.017,106.0,-0.18382352941176522,-0.064
5.694,0.016,105.5,-6.433823529411765,-0.062
5.71,0.016,105.5,-0.18382352941176522,-0.062
5.727,0.017,105.0,-6.066176470588235,-0.06
5.743,0.016,105.0,-9.191176470588236,-0.06
5.76,0.017,105.0,-12.13235294117647,-0.06
5.776,0.016,105.75,3.49264705882353,-0.063
5.792,0.016,105.25,-2.75735294117647,-0.061
5.809,0.017,105.25,3.125,-0.061
5.825,0.016,105.75,9.375,-0.063
5.841,0.016,105.5,6.25,-0.062
5.858,0.017,105.75,-0.18382352941176522,-0.063
5.874,0.016,105.0,-3.3088235294117654,-0.06
5.891,0.017,106.0,8.455882352941174,-0.064
5.907,0.016,105.75,-0.9191176470588246,-0.063
5.923,0.016,105.5,-0.9191176470588246,-0.062
5.94,0.017,106.0,2.0220588235294117,-0.064
5.956,0.016,105.75,8.272058823529411,-0.063
5.973,0.017,105.0,-12.316176470588237,-0.06
5.989,0.016,105.0,-9.191176470588236,-0.06
6.005,0.016,105.75,3.3088235294117654,-0.063
6.022,0.017,105.5,-5.51470588235294,-0.062
6.038,0.016,106.0,3.8602941176470593,-0.064
6.054,0.016,106.0,12.683823529411764,-0.064
6.071,0.017,105.5,6.801470588235294,-0.062
6.087,0.016,105.75,0.5514705882352942,-0.063
6.104,0.017,106.0,6.433823529411765,-0.064
6.12,0.016,106.0,0.18382352941176486,-0.064
6.136,0.016,105.5,-6.066176470588235,-0.062
6.153,0.017,105.0,-6.066176470588235,-0.06
6.169,0.016,105.75,0.18382352941176555,-0.063
6.186,0.017,106.0,0.18382352941176555,-0.064
6.202,0.016,105.75,-2.9411764705882346,-0.063
6.218,0.016,105.0,-6.066176470588235,-0.06
6.235,0.017,105.5,5.698529411764706,-0.062
6.251,0.016,105.75,-0.5514705882352946,-0.063
6.267,0.016,105.0,-12.86764705882353,-0.06
6.284,0.017,106.0,2.0220588235294104,-0.064
6.3,0.016,106.0,11.39705882352941,-0.064
6.317,0.017,105.5,-0.367647058823529,-0.062
6.333,0.016,105.25,-6.617647058823529,-0.061
6.349,0.016,106.0,12.132352941176471,-0.064
6.366,0.017,106.0,0.36764705882353044,-0.064
6.382,0.016,105.75,-2.7573529411764697,-0.063
6.399,0.017,105.25,-2.7573529411764697,-0.061
6.415,0.016,105.75,6.617647058823531,-0.063
6.431,0.016,106.0,0.36764705882353044,-0.064
6.448,0.017,105.0,-11.39705882352941,-0.06
6.464,0.016,105.75,1.1029411764705899,-0.063
6.48,0.016,105.75,6.98529411764706,-0.063
6.497,0.017,105.25,-5.14705882352941,-0.061
6.513,0.016,105.75,-2.0220588235294104,-0.063
6.53,0.017,105.5,6.801470588235295,-0.062
6.546,0.016,106.0,3.6764705882352957,-0.064
6.562,0.016,105.75,0.5514705882352946,-0.063
6.579,0.017,105.5,3.4926470588235303,-0.062
6.595,0.016,105.5,-2.75735294117647,-0.062
6.612,0.017,105.75,3.125,-0.063
6.628,0.016,105.25,-9.375,-0.061
6.644,0.016,106.0,3.125,-0.064
6.661,0.017,104.75,-8.639705882352942,-0.059000000000000004
6.677,0.016,105.0,-5.514705882352942,-0.06
6.693,0.016,105.75,0.9191176470588232,-0.063
6.71,0.017,105.5,4.227941176470589,-0.062
6.726,0.016,105.5,-5.147058823529411,-0.062
6.743,0.017,106.0,15.441176470588236,-0.064
6.759,0.016,105.0,-0.18382352941176522,-0.06
6.775,0.016,106.0,2.9411764705882346,-0.064
6.792,0.017,105.5,0.0,-0.062
6.808,0.016,105.0,-6.25,-0.06
6.824,0.016,106.0,0.36764705882353044,-0.064
6.841,0.017,106.0,12.86764705882353,-0.064
6.856,0.015,105.25,-9.63235294117647,-0.061
6.874,0.018,105.0,-6.527777777777777,-0.06
6.89,0.016,105.75,9.097222222222223,-0.063
6.906,0.016,106.0,-0.2777777777777771,-0.064
6.922,0.016,105.75,-3.4027777777777772,-0.063
6.938,0.016,105.75,6.597222222222223,-0.063
6.955,0.017,106.0,12.316176470588236,-0.064
6.971,0.016,105.0,-9.558823529411764,-0.06
6.987,0.016,106.0,-0.18382352941176522,-0.064
7.004,0.017,106.0,2.9411764705882346,-0.064
7.02,0.016,105.25,-6.433823529411765,-0.061
7.036,0.016,106.0,0.0,-0.064
7.053,0.017,106.0,12.5,-0.064
7.069,0.016,105.75,-3.125,-0.063
7.086,0.017,105.0,-11.948529411764707,-0.06
7.102,0.016,105.0,-2.5735294117647056,-0.06
7.118,0.016,106.0,0.5514705882352942,-0.064
7.135,0.017,106.0,0.5514705882352942,-0.064
7.151,0.016,105.5,-2.5735294117647056,-0.062
7.168,0.017,105.5,6.25,-0.062
7.184,0.016,106.0,12.5,-0.064
7.2,0.016,105.25,-9.375,-0.061
7.217,0.017,105.0,-12.316176470588236,-0.06
7.233,0.016,105.25,-2.9411764705882346,-0.061
7.249,0.016,106.0,6.433823529411765,-0.064
7.266,0.017,106.0,0.18382352941176522,-0.064
7.282,0.016,105.25,0.18382352941176522,-0.061
7.299,0.017,105.5,6.066176470588235,-0.062
7.315,0.016,106.0,9.191176470588236,-0.064
7.331,0.016,106.0,-0.18382352941176522,-0.064
7.348,0.017,105.75,-3.1250000000000004,-0.063
7.364,0.016,105.0,-3.1250000000000004,-0.06
7.381,0.017,105.0,-6.066176470588235,-0.06
7.397,0.016,105.75,-2.941176470588235,-0.063
7.413,0.016,105.25,-9.191176470588236,-0.061
7.43,0.017,106.0,2.5735294117647056,-0.14400000000000002
7.446,0.016,105.5,5.698529411764706,-0.14200000000000002
7.462,0.016,105.75,8.823529411764707,-0.14300000000000002
7.479,0.017,105.5,-3.492647058823529,-0.14200000000000002
7.495,0.016,106.0,9.007352941176471,-0.14400000000000002
7.512,0.017,105.25,-8.63970588235294,-0.14100000000000001
7.528,0.016,105.75,3.8602941176470593,-0.14300000000000002
7.544,0.016,105.0,-8.63970588235294,-0.14
7.561,0.017,106.0,6.066176470588234,-0.14400000000000002
7.577,0.016,105.25,-9.558823529411764,-0.14100000000000001
7.594,0.017,105.5,2.2058823529411757,-0.14200000000000002
7.61,0.016,106.0,2.2058823529411757,-0.14400000000000002
7.626,0.016,105.25,2.2058823529411757,-0.14100000000000001
7.643,0.017,106.0,-0.7352941176470591,-0.14400000000000002
7.659,0.016,105.25,-0.7352941176470591,-0.14100000000000001
7.675,0.016,106.0,5.698529411764706,-0.14400000000000002
7.692,0.017,105.0,-12.316176470588232,-0.14
7.708,0.016,105.75,6.433823529411765,-0.14300000000000002
7.725,0.017,105.5,-5.330882352941177,-0.14200000000000002
7.741,0.016,105.75,7.169117647058824,-0.14300000000000002
7.757,0.016,105.5,-5.330882352941176,-0.14200000000000002
7.774,0.017,105.5,6.433823529411765,-0.14200000000000002
7.79,0.016,106.0,3.3088235294117654,-0.14400000000000002
7.807,0.017,105.25,-2.5735294117647056,-0.14100000000000001
7.823,0.016,106.0,3.6764705882352944,-0.14400000000000002
7.839,0.016,105.5,0.5514705882352942,-0.14200000000000002
7.856,0.017,105.25,-2.3897058823529407,-0.14100000000000001
7.872,0.016,106.0,0.7352941176470594,-0.14400000000000002
7.888,0.016,105.75,6.433823529411765,-0.14300000000000002
7.905,0.017,106.0,0.0,-0.14400000000000002
7.921,0.016,105.75,3.125,-0.14300000000000002
7.938,0.017,105.5,3.125,-0.14200000000000002
7.954,0.016,105.5,-6.25,-0.14200000000000002
7.97,0.016,105.75,0.0,-0.14300000000000002
7.987,0.017,106.0,0.0,-0.14400000000000002
8.003,0.016,106.0,3.125,-0.14400000000000002
8.02,0.017,105.75,3.125,-0.14300000000000002
8.036,0.016,105.25,-3.1249999999999996,-0.14100000000000001
8.052,0.016,105.25,-6.25,-0.14100000000000001
8.069,0.017,105.75,-3.3088235294117645,-0.14300000000000002
8.085,0.016,105.25,-9.558823529411764,-0.14100000000000001
8.101,0.016,105.75,-0.3676470588235297,-0.14300000000000002
8.118,0.017,105.5,2.9411764705882346,-0.14200000000000002
8.134,0.016,105.75,6.066176470588235,-0.14300000000000002
8.151,0.017,105.5,-2.7573529411764697,-0.14200000000000002
8.167,0.016,105.25,0.36764705882353044,-0.14100000000000001
8.183,0.016,106.0,3.4926470588235303,-0.14400000000000002
8.2,0.017,105.5,0.5514705882352956,-0.14200000000000002
8.216,0.016,106.0,3.6764705882352957,-0.14400000000000002
8.232,0.016,105.5,0.36764705882353044,-0.14200000000000002
8.249,0.017,106.0,9.375,-0.14400000000000002
8.264,0.015,105.25,-10.0,-0.14100000000000001
8.282,0.018,106.0,4.215686274509805,-0.14400000000000002
8.297,0.015,105.5,-8.700980392156861,-0.14200000000000002
8.314,0.017,105.75,0.49019607843137225,-0.14300000000000002
8.33,0.016,105.25,-11.642156862745098,-0.14100000000000001
8.346,0.016,105.75,4.607843137254902,-0.14300000000000002
8.363,0.017,105.5,-6.666666666666667,-0.14200000000000002
8.379,0.016,105.5,0.0,-0.14200000000000002
8.395,0.016,105.75,0.18382352941176522,-0.14300000000000002
8.413,0.018,105.5,3.6560457516339873,-0.14200000000000002
8.428,0.015,105.5,-2.593954248366013,-0.14200000000000002
8.444,0.016,106.0,6.597222222222223,-0.14400000000000002
8.461,0.017,105.5,0.7148692810457519,-0.14200000000000002
8.477,0.016,105.25,-5.535130718954248,-0.14100000000000001
8.494,0.017,105.25,-2.75735294117647,-0.14100000000000001
8.51,0.016,106.0,6.617647058823531,-0.14400000000000002
8.526,0.016,105.25,-9.00735294117647,-0.14100000000000001
8.543,0.017,106.0,5.698529411764706,-0.14400000000000002
8.559,0.016,105.5,2.5735294117647056,-0.14200000000000002
8.576,0.017,105.75,5.51470588235294,-0.14300000000000002
8.592,0.016,105.75,-3.8602941176470593,-0.14300000000000002
8.608,0.016,105.5,2.389705882352941,-0.14200000000000002
8.625,0.017,105.75,-3.4926470588235303,-0.14300000000000002
8.641,0.016,106.0,5.88235294117647,-0.14400000000000002
8.657,0.016,105.75,-0.18382352941176486,-0.14300000000000002
8.674,0.017,106.0,2.75735294117647,-0.14400000000000002
8.69,0.016,105.5,-0.36764705882353005,-0.14200000000000002
