time,delta,elbow_angle,elbow_velocity,elbow_torque,motor_current
0.016,0.016,254.0,3175.0,0.21875,-0.050115368412990205
0.072,0.056,254.0,3175.0,0.21875,-0.049586397058823534
0.09,0.018,254.0,3175.0,0.21875,-0.04943081724877452
0.106,0.016,254.0,3175.0,0.21875,-0.049119657628676476
0.123,0.017,254.0,3175.0,0.21875,-0.04992867264093138
0.139,0.016,254.0,0.0,0.21875,-0.04899519378063726
0.155,0.016,254.0,0.0,0.21875,-0.049710860906862754
0.172,0.017,254.0,0.0,0.21875,-0.04936858532475491
0.188,0.016,254.0,0.0,0.21875,-0.04939970128676471
0.204,0.016,253.75,-3.125,0.2205,-0.04967974494485295
0.221,0.017,253.75,-3.125,0.2205,-0.05027094822303922
0.237,0.016,253.5,-6.25,0.22225,-0.049586397058823534
0.254,0.017,254.0,-0.3676470588235297,0.21875,-0.04964862898284315
0.27,0.016,254.0,-0.3676470588235297,0.21875,-0.04955528109681373
0.286,0.016,254.0,2.75735294117647,0.21875,-0.04961751302083334
0.303,0.017,254.0,2.75735294117647,0.21875,-0.04992867264093138
0.322,0.019,254.0,5.88235294117647,0.21875,-0.04936858532475491
0.34,0.018,254.0,0.0,0.21875,-0.049586397058823534
0.356,0.016,254.0,0.0,0.21875,-0.04943081724877452
0.372,0.016,254.0,0.0,0.21875,-0.04933746936274511
0.389,0.017,254.0,0.0,0.21875,-0.0500842524509804
0.405,0.016,254.0,0.0,0.21875,-0.04964862898284315
0.421,0.016,254.0,0.0,0.21875,-0.04974197686887256
0.438,0.017,254.0,0.0,0.21875,-0.049586397058823534
0.454,0.016,254.0,0.0,0.21875,-0.04890184589460785
0.471,0.017,254.0,0.0,0.21875,-0.04952416513480393
0.487,0.016,254.0,0.0,0.21875,-0.049990904564950985
0.503,0.016,254.0,0.0,0.21875,-0.05023983226102942
0.521,0.018,254.0,0.0,0.21875,-0.0492752374387255
0.543,0.022,254.0,0.0,0.21875,-0.04918188955269608
0.561,0.018,254.0,0.0,0.21875,-0.04964862898284315
0.577,0.016,254.0,0.0,0.21875,-0.04992867264093138
0.593,0.016,254.0,0.0,0.21875,-0.04967974494485295
0.61,0.017,254.0,0.0,0.21875,-0.04952416513480393
0.626,0.016,253.5,-6.25,0.22225,-0.049897556678921574
0.643,0.017,254.0,-0.3676470588235297,0.21875,-0.04955528109681373
0.659,0.016,254.0,-0.3676470588235297,0.21875,-0.04946193321078432
0.675,0.016,254.0,-0.3676470588235297,0.21875,-0.04974197686887256
0.692,0.017,254.0,-0.3676470588235297,0.21875,-0.04939970128676471
0.708,0.016,254.0,5.88235294117647,0.21875,-0.04887072993259805
0.725,0.017,254.0,0.0,0.21875,-0.0500842524509804
0.741,0.016,254.0,0.0,0.21875,-0.04967974494485295
0.757,0.016,254.0,0.0,0.21875,-0.049213005514705886
0.773,0.016,254.0,0.0,0.21875,-0.049244121476715697
0.789,0.016,254.0,0.0,0.21875,-0.04995978860294118
0.806,0.017,254.0,0.0,0.21875,-0.05033318014705883
0.823,0.017,254.0,0.0,0.21875,-0.04967974494485295
0.838,0.015,254.0,0.0,0.21875,-0.049710860906862754
0.856,0.018,253.5,-5.555555555555555,0.22225,-0.04995978860294118
0.871,0.015,254.0,1.1111111111111114,0.21875,-0.04933746936274511
0.888,0.017,254.0,1.1111111111111114,0.21875,-0.049710860906862754
0.904,0.016,254.0,1.1111111111111114,0.21875,-0.04933746936274511
0.92,0.016,254.0,1.1111111111111114,0.21875,-0.04983532475490197
0.937,0.017,254.0,6.666666666666667,0.21875,-0.04967974494485295
0.953,0.016,254.0,0.0,0.21875,-0.04868403416053922
0.969,0.016,254.0,0.0,0.21875,-0.049119657628676476
0.986,0.017,254.0,0.0,0.21875,-0.049897556678921574
1.002,0.016,254.0,0.0,0.21875,-0.04936858532475491
1.018,0.016,254.0,0.0,0.21875,-0.04992867264093138
1.035,0.017,254.0,0.0,0.21875,-0.04967974494485295
1.051,0.016,254.0,0.0,0.21875,-0.04977309283088236
1.068,0.017,254.0,0.0,0.21875,-0.049244121476715697
1.084,0.016,254.0,0.0,0.21875,-0.049897556678921574
1.1,0.016,254.0,0.0,0.21875,-0.04995978860294118
1.117,0.017,254.0,0.0,0.21875,-0.04977309283088236
1.133,0.016,254.0,0.0,0.21875,-0.04964862898284315
1.15,0.017,254.0,0.0,0.21875,-0.049493049172794124
1.166,0.016,254.0,0.0,0.21875,-0.04983532475490197
1.182,0.016,254.0,0.0,0.21875,-0.04995978860294118
1.199,0.017,254.0,0.0,0.21875,-0.04946193321078432
1.215,0.016,254.0,0.0,0.21875,-0.04955528109681373
1.231,0.016,254.0,0.0,0.21875,-0.0493063534007353
1.248,0.017,254.0,0.0,0.21875,-0.049897556678921574
1.264,0.016,254.0,0.0,0.21875,-0.04905742570465687
1.281,0.017,254.0,0.0,0.21875,-0.04995978860294118
1.297,0.016,254.0,0.0,0.21875,-0.04977309283088236
1.313,0.016,254.0,0.0,0.21875,-0.04936858532475491
1.33,0.017,254.0,0.0,0.21875,-0.049493049172794124
1.346,0.016,254.0,0.0,0.21875,-0.049026309742647066
1.362,0.016,254.0,0.0,0.21875,-0.04961751302083334
1.379,0.017,254.0,0.0,0.21875,-0.04977309283088236
1.395,0.016,254.0,0.0,0.21875,-0.049897556678921574
1.412,0.017,254.0,0.0,0.21875,-0.04946193321078432
1.428,0.016,254.0,0.0,0.21875,-0.0492752374387255
1.444,0.016,254.0,0.0,0.21875,-0.049586397058823534
1.461,0.017,253.0,-11.76470588235294,0.22575,-0.04939970128676471
1.477,0.016,253.75,-2.3897058823529407,0.2205,-0.04995978860294118
1.494,0.017,254.0,0.5514705882352946,0.21875,-0.04992867264093138
1.51,0.016,254.0,0.5514705882352946,0.21875,-0.049804208792892164
1.526,0.016,254.0,0.5514705882352946,0.21875,-0.04952416513480393
1.543,0.017,254.0,12.316176470588236,0.21875,-0.04967974494485295
1.559,0.016,254.0,2.941176470588235,0.21875,-0.04995978860294118
1.575,0.016,254.0,0.0,0.21875,-0.04977309283088236
1.592,0.017,254.0,0.0,0.21875,-0.04961751302083334
1.608,0.016,254.0,0.0,0.21875,-0.049710860906862754
1.625,0.017,254.0,0.0,0.21875,-0.05023983226102942
1.641,0.016,254.0,0.0,0.21875,-0.049804208792892164
1.657,0.016,254.0,0.0,0.21875,-0.04974197686887256
1.674,0.017,254.0,0.0,0.21875,-0.049897556678921574
1.69,0.016,254.0,0.0,0.21875,-0.04967974494485295
1.707,0.017,253.0,-11.76470588235294,0.22575,-0.04961751302083334
1.723,0.016,254.0,0.7352941176470594,0.21875,-0.049493049172794124
1.739,0.016,254.0,0.7352941176470594,0.21875,-0.049493049172794124
1.756,0.017,254.0,0.7352941176470594,0.21875,-0.049026309742647066
1.772,0.016,254.0,0.7352941176470594,0.21875,-0.04918188955269608
1.788,0.016,254.0,12.5,0.21875,-0.04967974494485295
1.805,0.017,254.0,0.0,0.21875,-0.04936858532475491
1.821,0.016,254.0,0.0,0.21875,-0.049244121476715697
1.838,0.017,254.0,0.0,0.21875,-0.04915077359068628
1.854,0.016,254.0,0.0,0.21875,-0.04983532475490197
1.87,0.016,254.0,0.0,0.21875,-0.04943081724877452
1.887,0.017,254.0,0.0,0.21875,-0.04933746936274511
1.903,0.016,253.5,-6.25,0.22225,-0.04952416513480393
1.92,0.017,254.0,-0.3676470588235297,0.21875,-0.04977309283088236
1.936,0.016,254.0,-0.3676470588235297,0.21875,-0.048932961856617656
1.952,0.016,254.0,-0.3676470588235297,0.21875,-0.04943081724877452
1.969,0.017,254.0,-0.3676470588235297,0.21875,-0.050115368412990205
1.985,0.016,254.0,5.88235294117647,0.21875,-0.049586397058823534
2.001,0.016,254.0,0.0,0.21875,-0.04961751302083334
2.018,0.017,254.0,0.0,0.21875,-0.049804208792892164
2.034,0.016,254.0,0.0,0.21875,-0.04964862898284315
2.051,0.017,254.0,0.0,0.21875,-0.05017760033700981
2.067,0.016,254.0,0.0,0.21875,-0.04936858532475491
2.083,0.016,253.75,-3.125,0.2205,-0.04955528109681373
2.1,0.017,253.75,-3.125,0.2205,-0.049710860906862754
2.116,0.016,253.5,-6.25,0.22225,-0.04899519378063726
2.132,0.016,254.0,0.0,0.21875,-0.04936858532475491
2.149,0.017,254.0,0.0,0.21875,-0.04974197686887256
