time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
2.674,300.75,79.25,-0.025689338235294117,9.803921568627451E-6
2.695,301.0,81.5,-0.002290134803921572,2.1568627450980392E-4
2.711,300.5,79.5,0.003995289522058819,2.745098039215687E-4
2.727,300.75,83.5,0.004399797028186271,2.745098039215687E-4
2.744,300.25,79.25,0.0034663181678921524,2.352941176470588E-4
2.76,299.75,79.5,0.004991000306372544,2.745098039215687E-4
2.777,299.0,79.0,0.005924479166666662,2.843137254901961E-4
2.793,297.0,79.25,0.00368412990196078,2.843137254901961E-4
2.809,295.0,79.5,0.0042753331801470545,3.03921568627451E-4
2.826,292.25,80.0,0.004306449142156858,3.0392156862745097E-4
2.842,289.5,80.0,0.0037463618259803875,3.0392156862745097E-4
2.859,286.0,80.0,-0.00107661228553922,3.235294117647059E-4
2.875,281.5,80.0,-0.0016989315257352987,2.9411764705882356E-4
2.891,277.25,81.0,-0.0064907896752451014,1.8627450980392157E-4
2.908,272.0,86.5,-0.00599293428308824,-7.843137254901961E-5
2.924,266.0,82.0,-0.009913545496323535,0.0
2.94,260.25,88.25,-0.014394244025735298,9.803921568627452E-5
2.957,254.25,95.0,-0.016541245404411768,3.9215686274509805E-5
2.973,248.75,95.5,-0.01766142003676471,8.823529411764706E-5
2.99,243.5,96.0,-0.017039100796568632,5.882352941176471E-5
3.006,238.0,96.75,-0.013429649203431376,0.0
3.022,233.5,97.0,-0.006957529105392161,5.882352941176471E-5
3.039,229.5,97.5,-0.007144224877450984,6.862745098039217E-5
3.055,225.5,98.0,-0.010504748774509808,4.901960784313726E-5
3.071,220.75,98.0,-0.012185010723039218,-9.803921568627451E-6
3.088,216.25,98.0,-0.013025141697303925,5.882352941176471E-5
3.104,211.5,99.25,-0.010815908394607849,9.803921568627451E-6
3.121,207.0,99.0,-0.015545534620098042,9.803921568627451E-6
3.137,202.5,99.0,-0.014300896139705886,0.0
3.153,198.75,99.0,-0.015638882506127456,9.803921568627451E-6
