time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.576,287.0,76.0,-0.025502642463235293,1.9607843137254903E-5
0.597,287.0,78.0,-0.0120294309129902,3.9215686274509805E-5
0.613,286.25,75.75,-0.007362036611519612,4.901960784313726E-5
0.629,286.5,75.75,-0.007673196231617651,5.882352941176471E-5
0.65,286.25,77.25,-0.007486500459558827,7.843137254901961E-5
0.667,285.5,75.0,-0.005930702359068632,4.901960784313726E-5
0.683,284.5,75.5,-0.006490789675245102,5.882352941176471E-5
0.699,282.75,75.5,-0.008295515471813729,7.843137254901961E-5
0.716,280.75,75.75,-0.005619542738970593,6.862745098039217E-5
0.732,278.5,75.25,-0.007517616421568631,6.862745098039217E-5
0.748,275.25,75.5,-0.007735428155637258,6.862745098039216E-5
0.764,273.0,75.25,-0.008793370863970591,6.862745098039217E-5
0.781,270.0,77.25,-0.005463962928921572,6.862745098039216E-5
0.797,267.25,76.0,-0.009353458180147062,4.901960784313726E-5
0.814,264.0,76.0,-0.008295515471813729,7.843137254901961E-5
0.83,260.5,76.0,-0.008606675091911768,6.862745098039217E-5
0.846,257.0,76.0,-0.007393152573529415,6.862745098039217E-5
0.863,252.75,76.0,-0.011593807444852946,8.823529411764705E-5
0.879,248.75,76.0,-0.01084702435661765,8.823529411764706E-5
0.896,244.5,76.75,-0.009353458180147062,4.901960784313726E-5
0.912,240.5,77.0,-0.010411400888480396,5.88235294117647E-5
0.928,236.25,77.0,-0.015141027113970591,4.901960784313726E-5
0.945,231.75,77.0,-0.016914636948529415,2.941176470588235E-5
0.961,226.75,77.0,-0.016976868872549022,6.862745098039217E-5
0.977,222.75,78.75,-0.017039100796568632,6.862745098039217E-5
0.994,219.0,77.0,-0.017723651960784317,1.9607843137254903E-5
1.01,215.0,77.25,-0.01868824678308824,7.843137254901961E-5
1.027,210.5,77.0,-0.01582557827818628,3.9215686274509805E-5
1.043,206.5,77.25,-0.018750478707107842,7.843137254901961E-5
1.059,202.5,78.0,-0.018034811580882354,3.9215686274509805E-5
1.076,199.25,78.0,-0.020586320465686276,6.862745098039216E-5
1.092,195.5,77.75,-0.02158203125,4.901960784313726E-5
1.109,192.25,78.0,-0.021333103553921567,6.862745098039216E-5
1.125,188.5,78.0,-0.022484394148284313,3.9215686274509805E-5
1.141,185.5,78.0,-0.0239468443627451,3.9215686274509805E-5
1.158,182.25,78.0,-0.024475815716911764,6.862745098039217E-5
1.174,178.5,79.75,-0.023075597426470588,3.9215686274509805E-5
1.19,176.0,78.0,-0.026747280943627452,4.901960784313726E-5
1.207,173.0,78.0,-0.026996208639705883,4.901960784313726E-5
1.223,171.0,78.0,-0.027587411917892157,5.88235294117647E-5
1.24,168.5,78.0,-0.028458658854166666,4.901960784313726E-5
1.256,166.75,78.0,-0.02911209405637255,7.843137254901961E-5
1.272,165.25,78.0,-0.030107804840686276,4.901960784313726E-5
1.289,163.75,78.0,-0.030170036764705883,4.901960784313726E-5
1.305,162.5,78.0,-0.03054342830882353,4.901960784313726E-5
1.322,161.5,78.0,-0.03169471890318627,4.901960784313726E-5
1.338,160.75,78.0,-0.03259708180147059,7.843137254901961E-5
1.354,160.0,81.5,-0.032721545649509805,4.901960784313726E-5
1.371,160.0,78.0,-0.032908241421568625,1.9607843137254903E-5
1.387,159.75,78.0,-0.03284600949754902,2.941176470588235E-5
1.403,159.0,78.0,-0.03309493719362745,5.88235294117647E-5
1.42,159.0,78.0,-0.0334683287377451,5.882352941176471E-5
1.436,159.0,77.75,-0.03275266161151961,5.882352941176471E-5
1.453,159.0,78.0,-0.03306382123161765,6.862745098039217E-5
1.469,159.0,78.0,-0.03297047334558824,6.862745098039216E-5
1.485,159.25,78.0,-0.03325051700367647,5.882352941176471E-5
1.502,160.0,78.0,-0.03359279258578431,5.882352941176471E-5
1.518,160.0,78.0,-0.03412176393995098,4.901960784313726E-5
1.535,160.0,82.0,-0.03405953201593137,5.882352941176471E-5
1.551,160.0,78.25,-0.03325051700367647,0.0
1.567,160.0,78.0,-0.03405953201593137,4.901960784313726E-5
1.584,161.0,78.75,-0.03387283624387255,5.882352941176471E-5
1.6,161.0,79.0,-0.034495155484068625,6.862745098039216E-5
1.616,161.25,79.0,-0.03340609681372549,5.88235294117647E-5
1.633,162.0,79.0,-0.033437212775735296,2.941176470588235E-5
1.649,162.25,79.0,-0.03465073529411765,5.88235294117647E-5
1.669,163.0,81.25,-0.034215111825980395,3.9215686274509805E-5
1.686,163.0,79.5,-0.034090647977941174,9.803921568627451E-6
1.702,164.0,80.0,-0.03374837239583333,1.96078431372549E-5
1.719,164.0,82.25,-0.03405953201593137,1.9607843137254903E-5
1.735,164.75,80.0,-0.03337498085171569,0.0
1.752,165.0,80.0,-0.03318828507965686,9.803921568627451E-6
1.768,165.75,80.0,-0.0334994446997549,1.9607843137254903E-5
1.784,166.25,80.25,-0.032628197763480395,1.9607843137254903E-5
1.801,166.75,80.25,-0.0334683287377451,1.9607843137254903E-5
1.816,168.0,80.5,-0.03309493719362745,2.941176470588235E-5
1.834,168.75,81.0,-0.03365502450980392,1.9607843137254903E-5
1.85,169.0,80.75,-0.03259708180147059,9.803921568627451E-6
1.866,169.75,80.75,-0.03228592218137255,0.0
1.882,170.75,81.0,-0.03209922640931372,0.0
1.898,171.0,81.0,-0.031445791207107845,0.0
