time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.132,160.0,81.0,-0.02578268612132353,9.803921568627451E-6
0.152,160.0,81.25,-0.009135646446078435,0.0011078431372549022
0.169,160.0,79.0,-0.002476830575980396,0.0013137254901960784
0.185,160.0,79.0,-0.0011077282475490237,-1.8627450980392157E-4
0.201,160.0,79.0,-0.0016678155637254942,-4.901960784313726E-5
0.218,160.0,79.0,-0.002072323069852945,2.941176470588235E-5
0.234,160.0,79.0,-0.0021967869178921608,1.176470588235294E-4
0.25,159.25,79.0,-0.0015744676776960826,8.823529411764705E-5
0.267,158.25,79.0,-0.0020723230698529455,7.843137254901961E-5
0.283,156.75,79.5,-0.0020723230698529455,1.3725490196078434E-4
0.3,155.5,82.25,-4.542930453431415E-4,6.862745098039217E-5
0.316,153.75,82.25,-8.899165134803963E-4,1.4705882352941178E-4
0.332,151.5,80.0,-0.003783700980392161,1.0784313725490196E-4
0.349,149.0,80.5,-0.005775122549019612,6.862745098039217E-5
0.365,145.5,81.0,-0.005401731004901965,1.3725490196078434E-4
0.381,141.25,81.0,-0.007797660079656866,5.88235294117647E-5
0.398,137.5,81.75,-0.0025079465379902006,1.0784313725490197E-4
0.414,133.25,82.0,-0.0057751225490196125,5.882352941176471E-5
0.431,129.5,85.25,-0.006241861979166671,8.823529411764705E-5
0.447,126.5,95.0,-0.00870002297794118,1.2745098039215687E-4
0.463,123.25,95.0,-0.00496610753676471,5.882352941176471E-5
0.48,120.5,95.0,-0.006490789675245102,1.176470588235294E-4
0.496,116.5,95.5,-0.00813993566176471,8.823529411764705E-5
0.513,113.5,95.75,-0.00926011029411765,7.843137254901961E-5
0.529,109.5,96.0,-0.009042298560049023,1.3725490196078434E-4
0.545,106.25,96.0,-0.011531575520833337,7.843137254901961E-5
0.562,102.5,96.0,-0.013336301317401964,1.0784313725490196E-4
0.578,99.5,96.0,-0.013056257659313729,1.2745098039215687E-4
0.594,96.5,96.0,-0.016572361366421567,8.823529411764706E-5
0.61,93.5,96.0,-0.01576334635416667,1.8627450980392157E-4
0.627,90.25,96.5,-0.01591892616421569,1.5686274509803922E-4
0.644,87.25,97.0,-0.016790173100490198,1.666666666666667E-4
0.66,84.25,97.0,-0.015950042126225493,1.8627450980392157E-4
0.675,81.0,97.0,-0.017816999846813727,1.666666666666667E-4
0.693,78.0,98.5,-0.018345971200980395,2.0588235294117648E-4
0.708,75.5,97.75,-0.01983953737745098,1.8627450980392157E-4
0.725,72.75,98.0,-0.019497261795343137,1.5686274509803922E-4
0.741,70.0,98.25,-0.020057349111519608,1.8627450980392157E-4
