14.843,59.25,207.0,-0.024880323223039215,3.333333333333334E-4
14.864,60.0,207.0,-0.024102424172794117,2.647058823529412E-4
14.88,59.5,201.0,-0.05720980775122549,0.0013333333333333335
14.897,59.5,201.0,-0.07447916666666667,0.0016666666666666668
14.913,59.0,204.0,-0.07438581878063726,5.784313725490196E-4
14.929,59.75,213.0,-0.07469697840073529,2.352941176470588E-4
14.946,59.75,213.25,-0.07426135493259804,4.0196078431372555E-4
14.962,61.0,215.0,-0.06492656632965686,7.352941176470588E-4
14.979,62.75,214.0,-0.05767654718137256,6.372549019607843E-4
14.995,65.75,214.75,-0.0516400505514706,4.901960784313725E-4
15.011,69.5,215.25,-0.0516711665134804,4.509803921568627E-4
15.028,72.5,216.0,-0.04410998774509805,3.6274509803921567E-4
15.044,76.0,216.0,-0.04252307368259805,3.235294117647059E-4
15.061,79.0,216.5,-0.03928701363357843,2.4509803921568627E-4
15.077,82.0,217.0,-0.03754451976102941,2.254901960784314E-4
15.093,84.25,217.5,-0.04071834788602942,1.7647058823529413E-4
15.11,86.75,218.0,-0.04750162760416667,2.352941176470588E-4
15.126,89.5,218.25,-0.04414110370710785,2.941176470588235E-4
15.142,92.5,218.5,-0.043643248314950985,3.1372549019607844E-4
15.159,96.0,219.75,-0.045634669883578435,4.0196078431372555E-4
15.175,100.0,218.75,-0.044047755821078435,3.1372549019607844E-4
15.192,103.75,219.0,-0.04747051164215687,3.921568627450981E-4
15.208,107.5,219.0,-0.042865349264705886,3.7254901960784314E-4
15.224,110.5,219.25,-0.047221583946078435,3.2352941176470585E-4
15.241,113.25,220.0,-0.04398552389705883,3.627450980392157E-4
15.257,115.75,220.25,-0.04600806142769608,3.333333333333333E-4
15.273,118.0,221.0,-0.04806171492034315,2.843137254901961E-4
15.29,121.25,221.0,-0.047252699908088246,3.235294117647059E-4
15.306,124.25,221.5,-0.04519904641544118,2.1568627450980392E-4
15.323,127.25,222.25,-0.0453235102634804,2.647058823529412E-4
15.339,130.0,225.0,-0.04361213235294118,1.9607843137254904E-4
15.355,133.0,223.0,-0.04270976945465687,1.9607843137254904E-4
15.372,135.75,223.25,-0.04382994408700981,1.9607843137254904E-4
15.388,138.5,224.0,-0.04429668351715687,1.5686274509803922E-4
15.404,142.0,224.0,-0.04270976945465687,2.1568627450980392E-4
15.421,146.0,224.0,-0.041931870404411764,1.764705882352941E-4
15.436,149.5,224.75,-0.04224303002450981,2.4509803921568627E-4
15.454,153.0,225.0,-0.046412568933823534,2.647058823529412E-4
15.469,156.25,237.0,-0.04401663985906863,2.4509803921568627E-4
15.486,159.5,237.0,-0.0453235102634804,2.843137254901961E-4
15.502,162.0,237.5,-0.04143401501225491,2.9411764705882356E-4
15.518,165.25,238.0,-0.045510206035539215,2.4509803921568627E-4
15.535,168.25,238.5,-0.042180798100490205,2.5490196078431374E-4
15.551,171.25,239.0,-0.046412568933823534,2.0588235294117648E-4
15.567,174.5,239.0,-0.0429586971507353,2.5490196078431374E-4
15.584,177.5,239.5,-0.04616364123774511,2.1568627450980392E-4
