time,delta,elbow_angle,elbow_velocity,elbow_torque,motor_current
0.013,0.013,180.0,2769.2307692307695,0.5,-0.025595990349264706
0.033,0.02,205.0,3019.2307692307695,0.5,-0.040344956341911764
0.05,0.017,205.0,3019.2307692307695,0.5,-0.05381816789215687
0.066,0.016,205.0,3019.2307692307695,0.5,-0.053973747702205886
0.082,0.016,205.75,3028.6057692307695,0.5,-0.05462718290441177
0.099,0.017,205.5,256.43382352941177,0.5,-0.0548138786764706
0.115,0.016,205.0,0.18382352941176522,0.5,-0.052293485753676476
0.132,0.017,205.0,0.18382352941176522,0.5,-0.05300915287990197
0.148,0.016,206.25,15.808823529411764,0.5,-0.05257352941176471
0.164,0.016,208.0,28.308823529411768,0.5,-0.05453383501838236
0.181,0.017,211.0,66.54411764705883,0.5,-0.055560661764705886
0.197,0.016,214.5,116.54411764705883,0.5,-0.0572098077512255
0.214,0.017,218.5,163.60294117647058,0.5,-0.05412932751225491
0.23,0.016,222.25,194.85294117647058,0.5,-0.054004863664215697
0.246,0.016,225.5,213.60294117647058,0.5,-0.05366258808210785
0.266,0.02,229.5,218.30882352941177,0.5,-0.05076880361519608
0.283,0.017,232.75,212.79411764705884,0.5,-0.04827952665441177
0.3,0.017,235.25,195.14705882352942,0.5,-0.04628810508578432
0.316,0.016,238.5,188.89705882352942,0.5,-0.04467007506127452
0.332,0.016,242.5,198.27205882352942,0.5,-0.04582136565563726
0.349,0.017,246.0,199.4485294117647,0.5,-0.047252699908088246
0.365,0.016,250.5,217.46323529411765,0.5,-0.044172219669117656
0.382,0.017,254.25,232.16911764705884,0.5,-0.04569690180759805
0.398,0.016,258.5,244.66911764705884,0.5,-0.042429725796568625
0.414,0.016,262.5,244.66911764705884,0.47250000000000003,-0.042274145986519615
0.431,0.017,264.75,229.96323529411765,0.45675,-0.04625698912377452
0.447,0.016,267.25,204.96323529411765,0.43925000000000003,-0.04302092907475491
0.463,0.016,270.0,195.22058823529412,0.42,-0.04597694546568628
