time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.015,253.0,233.5,-0.026373889399509805,2.941176470588235E-5
0.035,253.0,267.5,-0.00854444316789216,-9.803921568627452E-5
0.052,253.0,269.0,0.01003178615196078,-5.19607843137255E-4
0.068,253.0,266.0,0.010685221354166661,-6.666666666666668E-4
0.085,252.0,266.0,0.011649816176470583,-5.882352941176471E-4
0.101,251.5,266.0,0.0117742800245098,-1.764705882352941E-4
0.117,249.0,266.0,0.012676642922794116,2.5490196078431374E-4
0.133,246.75,266.0,0.00993843826593137,4.901960784313726E-5
0.15,244.25,266.0,0.008849379595588232,-9.803921568627451E-6
0.166,242.0,266.0,0.010716337316176466,-9.803921568627451E-6
0.183,239.0,266.0,0.006080058976715682,-6.862745098039216E-5
0.199,236.5,265.75,0.00281288296568627,0.0
0.215,233.25,265.5,-0.004437136182598044,-6.862745098039216E-5
0.231,229.5,266.25,-0.004623831954656867,-1.9607843137254903E-5
0.251,224.5,266.0,-0.003348077512254906,-2.941176470588235E-5
0.268,221.25,265.0,-0.009353458180147062,-4.901960784313726E-5
0.285,218.0,264.25,-0.003472541360294122,-1.9607843137254903E-5
0.302,215.0,264.0,-0.01090925628063726,-7.843137254901961E-5
0.322,210.75,264.75,-0.0032547296262254947,9.803921568627451E-6
0.338,208.0,263.0,-0.00757984834558824,-8.823529411764705E-5
0.355,205.0,263.0,-0.006459673713235297,-1.9607843137254903E-5
0.37,201.5,262.0,-0.009135646446078435,-1.96078431372549E-5
0.387,198.5,261.75,-0.0061796300551470625,-3.9215686274509805E-5
0.403,195.75,261.0,-0.013522997089460788,9.803921568627451E-6
0.419,193.25,254.0,-0.01115818397671569,-6.862745098039217E-5
0.436,190.75,247.75,-0.004623831954656866,0.0
0.452,188.5,247.0,-0.008357747395833339,0.0
0.469,186.25,246.0,-0.011438227634803925,-3.9215686274509805E-5
0.485,184.25,245.25,-0.005744006587009808,7.843137254901961E-5
0.501,181.0,244.25,-0.008357747395833337,1.9607843137254903E-5
0.518,177.5,243.75,-0.013834156709558827,1.2745098039215687E-4
0.534,173.5,243.0,-0.015421070772058827,5.88235294117647E-5
0.551,169.5,242.5,-0.014145316329656866,1.3725490196078434E-4
0.567,165.0,242.0,-0.011531575520833337,1.5686274509803925E-4
0.583,160.0,242.0,-0.009851313572303925,5.882352941176471E-5
0.6,154.5,241.0,-0.010349168964460788,1.5686274509803922E-4
0.616,148.5,241.0,-0.011936083026960788,5.88235294117647E-5
0.632,142.0,242.0,-0.015887810202205886,5.882352941176471E-5
0.649,136.75,240.75,-0.01899940640318628,8.823529411764706E-5
0.665,133.0,240.25,-0.012838445925245101,-9.803921568627451E-6
0.682,130.0,240.0,-0.019466145833333334,7.843137254901961E-5
0.698,128.5,240.0,-0.016198969822303923,5.88235294117647E-5
0.714,126.5,239.5,-0.008451095281862749,5.882352941176471E-5
0.731,124.25,239.0,-0.0072375727634803955,1.0784313725490196E-4
0.747,121.25,239.0,-0.008295515471813729,0.0
0.763,117.5,238.25,-0.009633501838235298,1.0784313725490197E-4
0.78,113.5,238.0,-0.004125976562500004,7.843137254901961E-5
0.796,109.5,238.0,-0.00680194929534314,2.941176470588235E-5
0.813,105.5,237.0,-0.01069144454656863,1.2745098039215687E-4
0.829,101.5,228.0,-0.016852405024509805,3.9215686274509805E-5
0.845,98.25,224.75,-0.018128159466911768,1.4705882352941175E-4
0.862,95.5,224.0,-0.011002604166666671,6.862745098039217E-5
0.878,92.5,224.0,-0.011967198988970591,1.0784313725490197E-4
0.895,90.0,223.0,-0.016261201746323534,1.5686274509803925E-4
0.911,86.75,223.0,-0.018190391390931378,2.941176470588235E-5
0.927,84.25,222.75,-0.01775476792279412,1.5686274509803922E-4
0.944,80.5,222.0,-0.01582557827818628,8.823529411764705E-5
0.96,76.5,222.0,-0.013429649203431376,1.0784313725490197E-4
0.976,72.75,222.0,-0.011127068014705886,1.3725490196078434E-4
0.993,69.5,227.5,-0.009509037990196083,3.9215686274509805E-5
1.009,66.0,221.0,-0.010380284926470591,1.2745098039215687E-4
1.026,62.75,221.0,-0.01227835860906863,8.823529411764705E-5
1.042,59.5,220.5,-0.01560776654411765,6.862745098039217E-5
1.058,56.5,220.0,-0.01725691253063726,1.4705882352941178E-4
1.075,53.5,220.0,-0.016510129442401964,2.941176470588235E-5
1.094,49.75,220.75,-0.016012274050245103,1.0784313725490196E-4
1.112,46.75,219.0,-0.016012274050245103,6.862745098039217E-5
1.128,44.25,218.5,-0.015887810202205886,1.2745098039215687E-4
1.144,41.0,218.0,-0.015514418658088239,1.4705882352941175E-4
1.161,37.5,218.0,-0.01657236136642157,4.901960784313726E-5
1.177,34.25,217.0,-0.013554113051470591,1.862745098039216E-4
1.194,31.5,218.0,-0.017288028492647062,6.862745098039217E-5
1.21,28.5,217.0,-0.017505840226715686,1.2745098039215687E-4
1.226,25.5,216.0,-0.01766142003676471,1.4705882352941178E-4
1.243,23.25,216.25,-0.01952837775735294,4.901960784313726E-5
1.259,21.0,216.0,-0.02046185661764706,1.5686274509803922E-4
1.275,22.25,215.0,-0.02127087162990196,8.823529411764705E-5
1.292,24.25,215.0,-0.02102194393382353,9.803921568627452E-5
1.308,26.0,215.0,-0.020804132199754903,1.4705882352941178E-4
1.325,24.25,214.0,-0.02030627680759804,5.882352941176471E-5
1.341,21.25,214.0,-0.0199951171875,1.862745098039216E-4
1.357,22.75,213.0,-0.021395335477941178,1.176470588235294E-4
1.374,22.5,206.75,-0.0207730162377451,2.0588235294117645E-4
1.39,22.5,200.0,-0.021208639705882354,1.9607843137254904E-4
1.407,22.25,199.75,-0.021644263174019608,1.666666666666667E-4
1.423,21.25,199.0,-0.021862074908088235,2.647058823529412E-4
1.439,22.0,199.0,-0.022266582414215686,1.0784313725490197E-4
1.456,22.0,199.0,-0.02229769837622549,2.352941176470588E-4
1.472,21.75,198.75,-0.02204877068014706,1.666666666666667E-4
1.488,21.5,198.0,-0.02229769837622549,7.843137254901961E-5
1.505,22.0,198.0,-0.02260885799632353,1.4705882352941175E-4
1.521,22.0,198.0,-0.022422162224264706,4.901960784313726E-5
1.538,22.0,198.0,-0.022328814338235293,3.9215686274509805E-5
1.554,22.0,198.0,-0.022235466452205883,9.803921568627452E-5
1.57,22.0,199.0,-0.022577742034313727,1.176470588235294E-4
1.587,22.0,197.0,-0.022639973958333334,1.0784313725490196E-4
1.603,22.25,196.25,-0.022639973958333334,9.803921568627452E-5
1.62,23.0,196.0,-0.02270220588235294,1.9607843137254903E-5
1.636,24.25,195.5,-0.022391046262254903,6.862745098039217E-5
1.652,25.25,195.0,-0.022888901654411764,1.5686274509803922E-4
1.668,27.0,194.5,-0.022079886642156862,5.882352941176471E-5
1.685,28.25,194.0,-0.021706495098039215,1.4705882352941178E-4
1.701,29.75,194.0,-0.02220435049019608,1.4705882352941175E-4
1.718,30.0,194.0,-0.021457567401960784,1.2745098039215687E-4
1.733,30.0,193.25,-0.020648552389705883,1.3725490196078434E-4
1.75,29.75,194.0,-0.021457567401960784,1.7647058823529413E-4
1.766,30.0,193.0,-0.021488683363970588,1.8627450980392157E-4
1.782,30.25,193.0,-0.02270220588235294,1.4705882352941175E-4
1.799,30.5,192.25,-0.02245327818627451,1.862745098039216E-4
1.815,31.5,192.0,-0.021364219515931374,1.5686274509803922E-4
1.831,32.25,192.0,-0.02220435049019608,1.764705882352941E-4
1.848,33.25,191.5,-0.021986538756127452,1.5686274509803922E-4
1.864,34.0,191.0,-0.021613147212009805,1.666666666666667E-4
1.881,34.75,191.0,-0.02158203125,1.764705882352941E-4
1.897,35.0,190.25,-0.021488683363970588,1.764705882352941E-4
1.913,36.0,190.0,-0.02173761106004902,1.9607843137254904E-4
1.93,36.75,190.0,-0.021862074908088235,2.1568627450980392E-4
1.946,37.0,190.0,-0.02179984298406863,2.0588235294117648E-4
1.963,37.5,186.25,-0.021084175857843137,1.8627450980392157E-4
1.979,37.5,180.0,-0.021830958946078432,2.5490196078431374E-4
1.995,38.0,177.0,-0.02204877068014706,3.627450980392157E-4
2.012,38.0,177.0,-0.021862074908088235,3.823529411764706E-4
2.028,38.0,177.0,-0.021955422794117645,3.921568627450981E-4
2.044,38.0,177.0,-0.02220435049019608,3.921568627450981E-4
2.061,38.0,177.0,-0.022111002604166666,4.0196078431372555E-4
2.077,38.0,177.0,-0.022173234528186276,3.921568627450981E-4
2.094,39.0,177.0,-0.02214211856617647,4.1176470588235296E-4
2.11,38.75,177.0,-0.022079886642156862,4.1176470588235296E-4
2.126,39.0,182.5,-0.021862074908088235,4.0196078431372555E-4
2.143,38.0,177.0,-0.021924306832107842,3.529411764705882E-4
2.159,38.0,177.0,-0.02167537913602941,4.215686274509803E-4
2.176,38.0,177.0,-0.022515510110294117,4.4117647058823526E-4
2.192,37.25,183.5,-0.02167537913602941,4.4117647058823526E-4
2.208,37.0,186.75,-0.02173761106004902,3.529411764705882E-4
2.225,37.0,189.75,-0.021955422794117645,3.235294117647059E-4
2.241,36.25,190.0,-0.021924306832107842,2.745098039215687E-4
2.257,36.0,190.0,-0.02158203125,2.647058823529412E-4
2.274,36.0,190.0,-0.021333103553921567,2.4509803921568627E-4
2.29,35.5,190.0,-0.021924306832107842,2.745098039215687E-4
2.307,35.75,190.75,-0.021986538756127452,2.745098039215687E-4
2.323,35.0,191.25,-0.02254662607230392,2.647058823529412E-4
2.339,35.0,191.0,-0.021333103553921567,2.5490196078431374E-4
2.356,35.0,190.75,-0.021955422794117645,2.647058823529412E-4
2.372,34.75,191.0,-0.02229769837622549,2.745098039215687E-4
2.389,34.5,191.0,-0.022671089920343137,2.745098039215687E-4
2.405,34.0,191.0,-0.022173234528186276,2.647058823529412E-4
2.421,34.5,191.0,-0.022266582414215686,2.5490196078431374E-4
2.438,34.0,191.0,-0.02254662607230392,2.647058823529412E-4
2.454,34.0,191.0,-0.022577742034313727,2.647058823529412E-4
2.47,34.0,191.0,-0.022951133578431374,2.647058823529412E-4
2.487,34.0,191.0,-0.022484394148284313,2.5490196078431374E-4
2.503,34.0,191.25,-0.022515510110294117,2.745098039215687E-4
2.52,34.0,191.0,-0.022733321844362744,2.745098039215687E-4
