time,delta,elbow_angle,elbow_velocity,elbow_torque,motor_current
0.014,0.014,239.75,3425.0,0.42175,-0.026062729779411764
0.079,0.065,239.5,3424.2307692307695,0.4235,-0.02326229319852941
0.096,0.017,240.0,3430.1131221719456,0.42,-0.02332452512254902
0.112,0.016,239.5,3423.8631221719456,0.4235,-0.02388461243872549
0.129,0.017,239.75,3426.804298642534,0.42175,-0.023666800704656862
0.145,0.016,239.75,1.804298642533936,0.42175,-0.02404019224877451
0.161,0.016,239.5,-0.5514705882352946,0.4235,-0.02435135186887255
0.178,0.017,240.0,-0.5514705882352946,0.42,-0.02435135186887255
0.194,0.016,239.25,-3.6764705882352957,0.42525,-0.02469362745098039
0.211,0.017,239.75,-0.7352941176470601,0.42175,-0.025004787071078432
0.227,0.016,239.75,-0.7352941176470601,0.42175,-0.02491143918504902
0.243,0.016,239.75,2.3897058823529407,0.42175,-0.025502642463235293
0.26,0.017,240.0,-0.5514705882352949,0.42,-0.025813802083333334
0.276,0.016,240.0,8.823529411764707,0.42,-0.024538047640931374
0.292,0.016,240.0,2.941176470588235,0.42,-0.025658222273284313
0.313,0.021,240.0,2.941176470588235,0.42,-0.025129250919117645
0.329,0.016,240.0,2.941176470588235,0.42,-0.026124961703431374
0.346,0.017,240.0,0.0,0.42,-0.02531594669117647
0.362,0.016,239.5,-6.25,0.4235,-0.02562710631127451
0.378,0.016,240.0,0.0,0.42,-0.025098134957107842
0.395,0.017,240.0,0.0,0.42,-0.024755859375
0.411,0.016,239.25,-9.375,0.42525,-0.024164656096813727
0.428,0.017,240.0,-0.5514705882352942,0.42,-0.024506931678921567
0.444,0.016,239.5,-0.5514705882352942,0.4235,-0.026311657475490195
0.46,0.016,240.0,-0.5514705882352942,0.42,-0.025595990349264706
0.477,0.017,240.0,-0.5514705882352942,0.42,-0.026062729779411764
0.493,0.016,239.5,2.5735294117647056,0.4235,-0.026000497855392157
0.51,0.017,239.5,-6.25,0.4235,-0.026156077665441178
0.526,0.016,240.0,6.25,0.42,-0.025844918045343137
0.542,0.016,240.0,0.0,0.42,-0.025440410539215686
0.559,0.017,239.0,-11.764705882352938,0.427,-0.025502642463235293
0.575,0.016,240.0,6.98529411764706,0.42,-0.02435135186887255
0.591,0.016,240.0,6.98529411764706,0.42,-0.025813802083333334
0.608,0.017,239.25,-8.088235294117647,0.42525,-0.026156077665441178
0.624,0.016,239.25,-8.088235294117647,0.42525,-0.025907149969362744
0.641,0.017,240.0,12.500000000000002,0.42,-0.02572045419730392
0.657,0.016,239.5,-6.25,0.4235,-0.025751570159313727
0.673,0.016,239.5,-6.25,0.4235,-0.025751570159313727
0.69,0.017,239.0,-3.3088235294117645,0.427,-0.02578268612132353
0.706,0.016,239.75,6.0661764705882355,0.42175,-0.026249425551470588
0.722,0.016,240.0,0.36764705882353044,0.42,-0.025751570159313727
0.739,0.017,240.0,6.617647058823531,0.42,-0.02484920726102941
0.755,0.016,239.0,-5.882352941176469,0.427,-0.02428911994485294
0.772,0.017,239.25,2.9411764705882346,0.42525,-0.024724743412990195
0.788,0.016,240.0,2.9411764705882346,0.42,-0.026373889399509805
