time,delta,elbow_angle,elbow_velocity,elbow_torque,motor_current
0.014,0.014,161.75,2310.7142857142853,0.1,-0.02911209405637255
0.062,0.048,185.0,2407.5892857142853,0.1,-0.029174325980392157
0.079,0.017,186.25,2422.2951680672268,0.1,-0.02310671338848039
0.096,0.017,185.25,2410.530462184874,0.1,-0.024880323223039215
0.112,0.016,185.0,2407.405462184874,0.1,-0.026093845741421567
0.129,0.017,185.0,96.69117647058823,0.1,-0.026840628829656862
0.145,0.016,185.0,-0.18382352941176378,0.1,-0.02696509267769608
0.161,0.016,185.0,-14.889705882352938,0.1,-0.027338484221813727
0.178,0.017,185.0,-3.125,0.1,-0.027587411917892157
0.194,0.016,185.0,0.0,0.1,-0.027431832107843137
0.21,0.016,185.0,0.0,0.1,-0.02721402037377451
0.227,0.017,185.0,0.0,0.1,-0.02761852787990196
0.243,0.016,185.0,0.0,0.1,-0.02736960018382353
0.26,0.017,184.5,-5.88235294117647,0.1,-0.02730736825980392
0.276,0.016,185.0,0.3676470588235297,0.1,-0.02761852787990196
0.296,0.02,185.0,0.3676470588235297,0.1,-0.028458658854166666
0.313,0.017,185.0,0.3676470588235297,0.1,-0.029080978094362744
0.329,0.016,185.0,0.3676470588235297,0.1,-0.027836339613970588
0.346,0.017,185.25,9.191176470588236,0.1,-0.02911209405637255
0.362,0.016,185.0,-0.18382352941176486,0.1,-0.027805223651960784
0.378,0.016,185.0,-0.18382352941176486,0.1,-0.029080978094362744
0.395,0.017,185.0,-0.18382352941176486,0.1,-0.029080978094362744
0.411,0.016,185.0,-0.18382352941176486,0.1,-0.029143210018382354
0.428,0.017,185.0,-3.125,0.1,-0.028427542892156862
0.444,0.016,185.0,0.0,0.1,-0.029143210018382354
0.46,0.016,185.0,0.0,0.1,-0.029018746170343137
0.477,0.017,185.0,0.0,0.1,-0.029143210018382354
0.493,0.016,185.0,0.0,0.1,-0.029174325980392157
0.51,0.017,185.0,0.0,0.1,-0.029174325980392157
0.526,0.016,185.0,0.0,0.1,-0.029236557904411764
0.542,0.016,185.0,0.0,0.1,-0.029143210018382354
0.559,0.017,185.0,0.0,0.1,-0.029236557904411764
0.575,0.016,185.0,0.0,0.1,-0.029267673866421567
0.591,0.016,185.0,0.0,0.1,-0.029298789828431374
0.608,0.017,185.0,0.0,0.1,-0.028303079044117645
0.624,0.016,185.0,0.0,0.1,-0.02936102175245098
0.641,0.017,185.0,0.0,0.1,-0.028925398284313727
0.657,0.016,185.0,0.0,0.1,-0.029267673866421567
0.673,0.016,185.0,0.0,0.1,-0.02936102175245098
0.689,0.016,185.0,0.0,0.1,-0.029423253676470588
0.706,0.017,185.0,0.0,0.1,-0.02945436963848039
0.722,0.016,185.0,0.0,0.1,-0.029423253676470588
0.738,0.016,185.0,0.0,0.1,-0.029485485600490195
0.754,0.016,185.0,0.0,0.1,-0.029578833486519608
0.771,0.017,184.75,-2.941176470588235,0.1,-0.029578833486519608
0.787,0.016,184.75,-2.941176470588235,0.1,-0.02911209405637255
0.803,0.016,185.0,0.18382352941176486,0.1,-0.029578833486519608
0.82,0.017,185.0,0.18382352941176486,0.1,-0.029329905790441178
0.836,0.016,185.0,0.18382352941176486,0.1,-0.029423253676470588
0.853,0.017,185.0,3.125,0.1,-0.0295166015625
0.869,0.016,185.0,3.125,0.1,-0.029547717524509805
0.885,0.016,185.0,0.0,0.1,-0.02960994944852941
0.902,0.017,185.0,0.0,0.1,-0.029547717524509805
0.918,0.016,185.0,0.0,0.1,-0.029578833486519608
0.934,0.016,184.5,-6.25,0.1,-0.02960994944852941
0.951,0.017,185.0,-0.3676470588235297,0.1,-0.029578833486519608
