time,delta,elbow_angle,elbow_velocity,elbow_torque,motor_current
0.017,0.017,204.0,2400.0,0.2,-0.025409294577205883
0.07,0.053,204.0,2400.0,0.2,-0.02055520450367647
0.087,0.017,204.0,2400.0,0.2,-0.02204877068014706
0.103,0.016,204.0,2400.0,0.2,-0.025347062653186276
0.119,0.016,204.0,2400.0,0.2,-0.025502642463235293
0.136,0.017,204.0,0.0,0.2,-0.024382467830882354
0.152,0.016,204.0,0.0,0.2,-0.025564874387254903
0.169,0.017,204.0,0.0,0.2,-0.02531594669117647
0.185,0.016,204.0,0.0,0.2,-0.02587603400735294
0.201,0.016,204.0,0.0,0.2,-0.02547152650122549
0.218,0.017,204.0,0.0,0.2,-0.02562710631127451
0.234,0.016,203.75,-3.125,0.2,-0.02497367110906863
0.25,0.016,204.0,0.0,0.2,-0.026311657475490195
0.267,0.017,204.0,0.0,0.2,-0.025409294577205883
0.283,0.016,204.0,0.0,0.2,-0.025689338235294117
0.3,0.017,204.0,0.0,0.2,-0.025969381893382354
0.32,0.02,204.0,3.125,0.2,-0.025907149969362744
0.336,0.016,204.0,0.0,0.2,-0.025658222273284313
0.353,0.017,204.0,0.0,0.2,-0.02628054151348039
0.369,0.016,204.0,0.0,0.2,-0.02531594669117647
0.386,0.017,204.0,0.0,0.2,-0.026000497855392157
0.402,0.016,204.0,0.0,0.2,-0.02593826593137255
0.418,0.016,204.0,0.0,0.2,-0.02618719362745098
0.435,0.017,204.0,0.0,0.2,-0.025440410539215686
0.451,0.016,204.0,0.0,0.2,-0.025564874387254903
0.468,0.017,204.0,0.0,0.2,-0.0255337584252451
0.484,0.016,204.0,0.0,0.2,-0.026124961703431374
0.5,0.016,204.0,0.0,0.2,-0.026124961703431374
0.517,0.017,204.0,0.0,0.2,-0.025409294577205883
0.533,0.016,204.0,0.0,0.2,-0.02587603400735294
0.549,0.016,204.0,0.0,0.2,-0.025004787071078432
0.566,0.017,204.0,0.0,0.2,-0.025564874387254903
0.582,0.016,204.0,0.0,0.2,-0.026062729779411764
0.599,0.017,204.0,0.0,0.2,-0.025440410539215686
0.615,0.016,204.0,0.0,0.2,-0.025440410539215686
0.631,0.016,204.0,0.0,0.2,-0.025440410539215686
0.648,0.017,204.0,0.0,0.2,-0.02578268612132353
0.664,0.016,204.0,0.0,0.2,-0.02578268612132353
0.681,0.017,204.0,0.0,0.2,-0.026124961703431374
0.697,0.016,204.0,0.0,0.2,-0.025409294577205883
0.713,0.016,204.0,0.0,0.2,-0.026093845741421567
0.73,0.017,204.0,0.0,0.2,-0.024818091299019608
0.746,0.016,204.0,0.0,0.2,-0.026218309589460784
0.762,0.016,204.0,0.0,0.2,-0.02562710631127451
0.779,0.017,204.0,0.0,0.2,-0.02562710631127451
0.795,0.016,204.0,0.0,0.2,-0.03038784849877451
0.812,0.017,204.0,0.0,0.2,-0.03483743106617647
0.828,0.016,204.0,0.0,0.2,-0.03542863434436275
0.844,0.016,204.0,0.0,0.2,-0.036299881280637256
0.861,0.017,204.0,0.0,0.2,-0.03605095358455882
0.877,0.016,204.5,6.25,0.2,-0.03577090992647059
0.894,0.017,205.25,15.073529411764707,0.2,-0.03636211320465686
0.91,0.016,206.5,30.698529411764707,0.2,-0.03427734375
0.926,0.016,208.25,52.57352941176471,0.2,-0.03601983762254902
0.943,0.017,210.5,79.04411764705883,0.2,-0.036486577052696076
0.959,0.016,213.25,107.16911764705883,0.2,-0.0358331418504902
0.975,0.016,216.75,142.09558823529412,0.2,-0.03657992493872549
0.992,0.017,220.5,170.58823529411762,0.2,-0.037482287837009805
1.008,0.016,223.5,186.21323529411762,0.2,-0.036299881280637256
1.028,0.02,227.25,197.2426470588235,0.2,-0.03415287990196078
1.045,0.017,230.25,198.16176470588235,0.2,-0.03237927006740196
1.061,0.016,233.25,191.91176470588235,0.2,-0.030263384650735293
1.078,0.017,235.25,171.3235294117647,0.2,-0.03577090992647059
1.094,0.016,237.75,165.0735294117647,0.2,-0.03626876531862745
1.111,0.017,239.75,151.10294117647058,0.2,-0.03689108455882353
1.127,0.016,242.25,147.05882352941177,0.2,-0.0374200559129902
1.143,0.016,244.75,140.80882352941177,0.2,-0.03810460707720588
1.16,0.017,247.0,143.75,0.2,-0.037451171875
1.176,0.016,249.5,143.75,0.2,-0.037668983609068625
1.193,0.017,252.5,155.51470588235296,0.2,-0.03785567938112745
1.209,0.016,254.75,152.38970588235296,0.2,-0.03714001225490196
1.225,0.016,257.0,149.26470588235296,0.2,-0.039255897671568625
1.242,0.017,259.0,146.3235294117647,0.2,-0.038571346507352944
1.258,0.016,261.0,140.0735294117647,0.2,-0.03850911458333333
1.274,0.016,262.5,123.52941176470588,0.2,-0.037451171875
1.291,0.017,264.0,113.05147058823529,0.2,-0.03863357843137255
1.307,0.016,265.5,103.67647058823529,0.2,-0.03835353477328431
1.324,0.017,266.75,94.85294117647058,0.2,-0.0390380859375
1.34,0.016,268.0,85.47794117647058,0.2,-0.037980143229166666
1.356,0.016,269.25,82.35294117647058,0.2,-0.03910031786151961
1.373,0.017,270.25,76.47058823529412,0.2,-0.03891362208946078
1.389,0.016,272.25,82.72058823529412,0.2,-0.027494064031862744
1.406,0.017,273.25,79.77941176470588,0.2,-0.026373889399509805
1.422,0.016,274.75,82.90441176470588,0.2,-0.02506701899509804
1.438,0.016,276.25,86.02941176470588,0.2,-0.025844918045343137
1.455,0.017,277.75,91.91176470588235,0.2,-0.0255337584252451
1.471,0.016,278.25,73.16176470588235,0.2,-0.02628054151348039
1.487,0.016,279.25,73.89705882352942,0.2,-0.02537817861519608
1.504,0.017,280.0,63.97058823529412,0.2,-0.02643612132352941
1.52,0.016,280.0,45.22058823529412,0.2,-0.024942555147058825
1.536,0.016,280.0,27.573529411764707,0.2,-0.02572045419730392
1.553,0.017,280.25,24.26470588235294,0.2,-0.025751570159313727
1.568,0.015,280.0,8.431372549019608,0.2,-0.026249425551470588
1.585,0.017,280.0,-0.3921568627450984,0.2,-0.02587603400735294
1.602,0.017,279.25,-9.215686274509803,0.2,-0.02522259880514706
1.618,0.016,278.0,-24.840686274509807,0.2,-0.026685049019607842
1.634,0.016,277.75,-30.90686274509804,0.2,-0.0255337584252451
1.65,0.016,277.75,-27.573529411764707,0.2,-0.02593826593137255
1.667,0.017,277.25,-33.455882352941174,0.2,-0.025907149969362744
1.683,0.016,278.0,-15.25735294117647,0.2,-0.026093845741421567
1.699,0.016,278.25,3.49264705882353,0.2,-0.02643612132352941
1.716,0.017,278.75,12.5,0.2,-0.026311657475490195
1.732,0.016,279.5,21.875,0.2,-0.0263427734375
1.749,0.017,280.0,33.63970588235294,0.2,-0.0255337584252451
1.765,0.016,281.0,36.76470588235294,0.2,-0.025689338235294117
1.781,0.016,281.0,33.63970588235294,0.2,-0.02572045419730392
1.798,0.017,281.0,27.75735294117647,0.2,-0.02531594669117647
1.814,0.016,281.0,18.38235294117647,0.2,-0.025969381893382354
1.83,0.016,280.75,9.375,0.2,-0.02572045419730392
1.847,0.017,280.0,-11.948529411764707,0.2,-0.02656058517156863
1.863,0.016,280.0,-11.948529411764707,0.2,-0.02562710631127451
1.88,0.017,278.5,-29.595588235294116,0.2,-0.025751570159313727
1.896,0.016,278.0,-35.84558823529412,0.2,-0.02562710631127451
1.912,0.016,277.0,-45.22058823529412,0.2,-0.026062729779411764
1.929,0.017,276.25,-45.22058823529412,0.2,-0.025907149969362744
1.945,0.016,275.25,-57.72058823529412,0.2,-0.025564874387254903
1.962,0.017,274.25,-51.838235294117645,0.2,-0.02593826593137255
1.978,0.016,273.25,-58.088235294117645,0.2,-0.025595990349264706
1.994,0.016,271.75,-64.33823529411765,0.2,-0.026093845741421567
2.011,0.017,270.75,-67.27941176470588,0.2,-0.025751570159313727
2.027,0.016,269.0,-76.65441176470588,0.2,-0.026062729779411764
2.043,0.016,267.25,-86.76470588235294,0.2,-0.025253714767156862
2.06,0.017,265.25,-97.79411764705881,0.2,-0.025813802083333334
2.076,0.016,263.25,-104.04411764705883,0.2,-0.02578268612132353
2.093,0.017,261.5,-112.86764705882351,0.2,-0.025751570159313727
2.109,0.016,259.25,-119.11764705882351,0.2,-0.02628054151348039
2.125,0.016,257.25,-122.24264705882351,0.2,-0.02572045419730392
2.142,0.017,255.0,-125.18382352941175,0.2,-0.025844918045343137
2.158,0.016,253.25,-122.05882352941175,0.2,-0.025658222273284313
2.175,0.017,251.25,-125.0,0.2,-0.02270220588235294
2.191,0.016,249.5,-118.75,0.2,-0.021955422794117645
2.207,0.016,248.5,-106.25,0.2,-0.022888901654411764
2.224,0.017,246.75,-100.36764705882352,0.2,-0.0263427734375
2.24,0.016,245.25,-97.24264705882352,0.2,-0.025253714767156862
2.256,0.016,243.75,-92.46323529411765,0.2,-0.02587603400735294
2.273,0.017,242.5,-85.29411764705883,0.2,-0.02572045419730392
2.289,0.016,241.5,-85.29411764705883,0.2,-0.025253714767156862
2.306,0.017,239.5,-88.23529411764706,0.2,-0.02578268612132353
2.322,0.016,238.25,-85.11029411764706,0.2,-0.025160366881127452
2.338,0.016,236.75,-85.11029411764706,0.2,-0.025502642463235293
2.355,0.017,235.5,-85.11029411764706,0.2,-0.02572045419730392
2.371,0.016,234.0,-91.36029411764706,0.2,-0.02618719362745098
2.388,0.017,233.0,-79.59558823529412,0.2,-0.025409294577205883
2.404,0.016,232.25,-73.34558823529412,0.2,-0.02628054151348039
2.42,0.016,231.25,-67.09558823529412,0.2,-0.02547152650122549
2.437,0.017,231.0,-55.330882352941174,0.2,-0.02587603400735294
2.453,0.016,230.5,-42.830882352941174,0.2,-0.0255337584252451
2.469,0.016,230.0,-37.31617647058823,0.2,-0.02593826593137255
2.486,0.017,229.5,-33.82352941176471,0.2,-0.025907149969362744
2.502,0.016,229.0,-27.573529411764707,0.2,-0.02603161381740196
2.519,0.017,229.0,-24.63235294117647,0.2,-0.02587603400735294
2.535,0.016,229.0,-18.38235294117647,0.2,-0.026093845741421567
2.551,0.016,228.0,-24.63235294117647,0.2,-0.025689338235294117
2.568,0.017,228.0,-18.75,0.2,-0.025658222273284313
2.584,0.016,227.5,-18.75,0.2,-0.025595990349264706
2.601,0.017,227.0,-24.63235294117647,0.2,-0.026249425551470588
2.617,0.016,227.0,-24.63235294117647,0.2,-0.025844918045343137
2.633,0.016,227.0,-12.13235294117647,0.2,-0.025844918045343137
2.65,0.017,227.0,-12.13235294117647,0.2,-0.025658222273284313
2.666,0.016,227.0,-5.88235294117647,0.2,-0.026622817095588235
2.682,0.016,227.0,0.0,0.2,-0.025191482843137256
2.699,0.017,227.5,5.88235294117647,0.2,-0.02578268612132353
2.715,0.016,227.0,-0.3676470588235297,0.2,-0.02603161381740196
2.732,0.017,227.0,-0.3676470588235297,0.2,-0.02562710631127451
2.748,0.016,227.0,-0.3676470588235297,0.2,-0.025595990349264706
2.764,0.016,227.0,-0.3676470588235297,0.2,-0.025844918045343137
2.781,0.017,226.75,-9.191176470588236,0.2,-0.026062729779411764
2.797,0.016,226.25,-9.191176470588236,0.2,-0.025907149969362744
2.814,0.017,226.75,-3.3088235294117645,0.2,-0.026062729779411764
2.83,0.016,226.25,-9.558823529411764,0.2,-0.025658222273284313
2.846,0.016,226.0,-12.683823529411764,0.2,-0.025595990349264706
2.862,0.016,226.0,-9.74264705882353,0.2,-0.02547152650122549
2.879,0.017,225.5,-9.375,0.2,-0.025564874387254903
2.895,0.016,225.25,-18.38235294117647,0.2,-0.02628054151348039
2.912,0.017,224.75,-18.01470588235294,0.2,-0.026124961703431374
2.928,0.016,224.0,-24.26470588235294,0.2,-0.02522259880514706
2.944,0.016,223.5,-30.51470588235294,0.2,-0.02587603400735294
2.96,0.016,223.0,-30.88235294117647,0.2,-0.02562710631127451
