time,delta,elbow_angle,elbow_velocity,elbow_torque
1.131,0.016,178.5,-5.698529411764706,-0.005235389661574685
1.147,0.016,178.5,3.125,-0.005235389661574685
1.164,0.017,179.0,-0.3676470588235297,-0.003490481287456688
1.18,0.016,178.5,-0.3676470588235297,-0.005235389661574685
1.197,0.017,178.5,-0.3676470588235297,-0.005235389661574685
1.213,0.016,179.0,5.88235294117647,-0.003490481287456688
1.229,0.016,178.25,-3.4926470588235303,-0.006107702641964532
1.246,0.017,179.0,-0.5514705882352942,-0.003490481287456688
1.262,0.016,178.5,-0.5514705882352942,-0.005235389661574685
1.279,0.017,178.5,-0.5514705882352942,-0.005235389661574685
1.295,0.016,179.0,-0.5514705882352942,-0.003490481287456688
1.311,0.016,178.5,2.5735294117647056,-0.005235389661574685
1.328,0.017,178.75,-3.3088235294117654,-0.0043629770069121545
1.344,0.016,178.75,2.9411764705882346,-0.0043629770069121545
1.36,0.016,178.5,-0.18382352941176522,-0.005235389661574685
1.377,0.017,178.5,-6.433823529411765,-0.005235389661574685
1.397,0.02,178.5,-0.18382352941176486,-0.005235389661574685
1.414,0.017,178.75,-0.18382352941176486,-0.0043629770069121545
1.43,0.016,178.5,-3.3088235294117654,-0.005235389661574685
1.446,0.016,178.25,-3.3088235294117654,-0.006107702641964532
1.463,0.017,178.5,-0.36764705882353005,-0.005235389661574685
1.479,0.016,178.75,2.75735294117647,-0.0043629770069121545
1.496,0.017,178.25,-6.066176470588235,-0.006107702641964532
1.512,0.016,178.75,3.3088235294117654,-0.0043629770069121545
1.528,0.016,178.25,0.18382352941176486,-0.006107702641964532
1.545,0.017,179.0,6.0661764705882355,-0.003490481287456688
1.561,0.016,178.5,-3.3088235294117636,-0.005235389661574685
1.578,0.017,178.75,5.51470588235294,-0.0043629770069121545
1.594,0.016,178.0,-10.11029411764706,-0.00697989934050014
1.61,0.016,179.0,8.63970588235294,-0.003490481287456688
1.627,0.017,178.25,-9.007352941176471,-0.006107702641964532
1.643,0.016,178.25,-2.757352941176471,-0.006107702641964532
1.659,0.016,178.75,0.5514705882352942,-0.0043629770069121545
1.676,0.017,178.25,4.044117647058824,-0.006107702641964532
1.692,0.016,178.25,-8.455882352941178,-0.006107702641964532
1.709,0.017,178.5,3.3088235294117654,-0.005235389661574685
1.725,0.016,178.25,0.18382352941176486,-0.006107702641964532
1.741,0.016,178.75,0.18382352941176486,-0.0043629770069121545
1.758,0.017,178.5,3.125,-0.005235389661574685
1.774,0.016,178.5,3.125,-0.005235389661574685
1.79,0.016,179.0,6.433823529411765,-0.003490481287456688
1.806,0.016,178.25,0.18382352941176522,-0.006107702641964532
1.823,0.017,178.5,-3.125,-0.005235389661574685
1.839,0.016,179.0,6.066176470588235,-0.003490481287456688
1.856,0.017,178.5,0.1838235294117645,-0.005235389661574685
1.872,0.016,179.0,0.1838235294117645,-0.003490481287456688
1.888,0.016,178.5,3.3088235294117645,-0.005235389661574685
1.905,0.017,178.5,0.3676470588235297,-0.005235389661574685
1.921,0.016,178.25,-9.00735294117647,-0.006107702641964532
1.937,0.016,178.5,0.0,-0.005235389661574685
1.954,0.017,178.75,-3.3088235294117654,-0.0043629770069121545
1.97,0.016,178.0,-6.433823529411765,-0.00697989934050014
1.986,0.016,178.75,2.941176470588235,-0.0043629770069121545
2.002,0.016,178.5,2.941176470588235,-0.005235389661574685
2.019,0.017,178.25,-3.1249999999999996,-0.006107702641964532
2.035,0.016,178.75,0.18382352941176522,-0.0043629770069121545
2.052,0.017,178.5,6.617647058823531,-0.005235389661574685
2.068,0.016,178.25,-5.882352941176469,-0.006107702641964532
2.084,0.016,178.75,3.4926470588235303,-0.0043629770069121545
2.101,0.017,178.5,3.4926470588235303,-0.005235389661574685
2.117,0.016,178.25,-5.882352941176469,-0.006107702641964532
2.134,0.017,179.0,5.882352941176471,-0.003490481287456688
2.15,0.016,178.5,2.757352941176471,-0.005235389661574685
2.166,0.016,178.5,-3.492647058823529,-0.005235389661574685
2.183,0.017,179.0,5.330882352941177,-0.003490481287456688
2.199,0.016,178.25,-0.9191176470588232,-0.006107702641964532
2.215,0.016,178.5,-6.617647058823531,-0.005235389661574685
2.232,0.017,178.75,2.5735294117647043,-0.0043629770069121545
2.248,0.016,178.25,-3.676470588235295,-0.006107702641964532
2.265,0.017,178.75,-3.676470588235295,-0.0043629770069121545
2.281,0.016,179.0,8.823529411764705,-0.003490481287456688
2.297,0.016,178.5,-0.5514705882352949,-0.005235389661574685
2.314,0.017,178.5,-3.4926470588235303,-0.005235389661574685
2.33,0.016,178.5,2.75735294117647,-0.005235389661574685
2.347,0.017,178.0,-9.00735294117647,-0.00697989934050014
2.363,0.016,178.5,-5.882352941176469,-0.005235389661574685
2.379,0.016,178.5,0.3676470588235297,-0.005235389661574685
2.396,0.017,178.5,0.3676470588235297,-0.005235389661574685
2.412,0.016,178.5,0.3676470588235297,-0.005235389661574685
2.428,0.016,178.75,9.375,-0.0043629770069121545
2.445,0.017,178.5,0.18382352941176486,-0.005235389661574685
2.461,0.016,178.5,0.18382352941176486,-0.005235389661574685
2.478,0.017,178.75,3.1249999999999996,-0.0043629770069121545
2.494,0.016,179.0,6.25,-0.003490481287456688
2.51,0.016,178.25,-6.25,-0.006107702641964532
2.527,0.017,178.75,2.573529411764705,-0.0043629770069121545
2.543,0.016,178.5,-0.5514705882352949,-0.005235389661574685
2.56,0.017,178.0,-9.375,-0.00697989934050014
2.576,0.016,178.0,-12.5,-0.00697989934050014
2.592,0.016,178.75,6.250000000000001,-0.0043629770069121545
2.609,0.017,178.5,-2.5735294117647047,-0.005235389661574685
2.625,0.016,179.0,6.801470588235295,-0.003490481287456688
2.641,0.016,179.0,12.683823529411764,-0.003490481287456688
2.658,0.017,178.25,3.8602941176470593,-0.006107702641964532
2.674,0.016,178.75,0.7352941176470591,-0.0043629770069121545
2.691,0.017,178.5,0.7352941176470591,-0.005235389661574685
2.707,0.016,178.5,-5.51470588235294,-0.005235389661574685
2.723,0.016,178.25,-8.63970588235294,-0.006107702641964532
2.74,0.017,178.5,3.1249999999999996,-0.005235389661574685
2.756,0.016,178.75,0.0,-0.0043629770069121545
2.773,0.017,178.5,0.0,-0.005235389661574685
2.789,0.016,178.5,0.0,-0.005235389661574685
2.805,0.016,178.25,0.0,-0.006107702641964532
2.822,0.017,178.75,2.941176470588235,-0.0043629770069121545
2.838,0.016,178.25,-6.433823529411765,-0.006107702641964532
2.854,0.016,178.25,-3.49264705882353,-0.006107702641964532
2.871,0.017,178.75,2.3897058823529407,-0.0043629770069121545
2.887,0.016,178.5,2.3897058823529407,-0.005235389661574685
2.904,0.017,178.5,-3.49264705882353,-0.005235389661574685
2.92,0.016,178.5,2.75735294117647,-0.005235389661574685
2.936,0.016,178.75,5.88235294117647,-0.0043629770069121545
2.953,0.017,178.25,-5.882352941176469,-0.006107702641964532
2.969,0.016,178.5,0.3676470588235297,-0.005235389661574685
2.986,0.017,178.25,-2.5735294117647056,-0.006107702641964532
3.002,0.016,178.25,-2.5735294117647056,-0.006107702641964532
3.018,0.016,178.75,0.5514705882352942,-0.0043629770069121545
3.035,0.017,178.75,6.433823529411765,-0.0043629770069121545
3.051,0.016,178.5,0.18382352941176522,-0.005235389661574685
3.067,0.016,178.75,6.25,-0.0043629770069121545
3.084,0.017,178.5,3.3088235294117654,-0.005235389661574685
3.1,0.016,179.0,3.3088235294117654,-0.003490481287456688
3.117,0.017,178.25,-5.51470588235294,-0.006107702641964532
3.133,0.016,178.25,-2.3897058823529407,-0.006107702641964532
3.149,0.016,178.25,-5.51470588235294,-0.006107702641964532
3.166,0.017,178.5,0.367647058823529,-0.005235389661574685
3.182,0.016,178.25,-9.007352941176471,-0.006107702641964532
3.198,0.016,178.0,-3.3088235294117654,-0.00697989934050014
3.215,0.017,178.75,5.51470588235294,-0.0043629770069121545
3.231,0.016,178.25,-0.7352941176470591,-0.006107702641964532
3.247,0.016,178.5,-0.5514705882352942,-0.005235389661574685
3.263,0.016,178.5,2.5735294117647056,-0.005235389661574685
3.28,0.017,178.5,5.698529411764706,-0.005235389661574685
3.296,0.016,178.75,0.0,-0.0043629770069121545
3.313,0.017,178.75,6.25,-0.0043629770069121545
3.329,0.016,178.75,3.125,-0.0043629770069121545
3.345,0.016,178.5,0.0,-0.005235389661574685
3.361,0.016,178.75,3.125,-0.0043629770069121545
3.378,0.017,178.5,-2.941176470588235,-0.005235389661574685
3.394,0.016,178.5,-2.941176470588235,-0.005235389661574685
3.411,0.017,178.25,-5.88235294117647,-0.006107702641964532
3.427,0.016,178.5,0.3676470588235297,-0.005235389661574685
3.443,0.016,178.25,-5.882352941176469,-0.006107702641964532
3.46,0.017,178.25,-2.9411764705882346,-0.006107702641964532
3.476,0.016,179.0,6.433823529411765,-0.003490481287456688
3.492,0.016,178.5,3.125,-0.005235389661574685
3.509,0.017,178.5,0.0,-0.005235389661574685
3.525,0.016,178.75,6.25,-0.0043629770069121545
3.542,0.017,179.0,9.191176470588236,-0.003490481287456688
3.558,0.016,178.25,-9.558823529411764,-0.006107702641964532
3.574,0.016,178.5,-0.18382352941176522,-0.005235389661574685
3.591,0.017,178.75,2.75735294117647,-0.0043629770069121545
3.607,0.016,178.75,-0.36764705882353005,-0.0043629770069121545
3.623,0.016,178.5,-6.433823529411765,-0.005235389661574685
3.64,0.017,178.5,2.941176470588235,-0.005235389661574685
3.656,0.016,179.0,6.066176470588235,-0.003490481287456688
3.673,0.017,178.0,-8.63970588235294,-0.00697989934050014
3.689,0.016,178.75,0.7352941176470594,-0.0043629770069121545
3.705,0.016,178.25,-2.3897058823529407,-0.006107702641964532
3.722,0.017,178.75,3.492647058823529,-0.0043629770069121545
3.738,0.016,178.75,-2.757352941176471,-0.0043629770069121545
3.755,0.017,178.5,6.066176470588235,-0.005235389661574685
3.771,0.016,178.5,-3.3088235294117654,-0.005235389661574685
3.787,0.016,178.5,2.941176470588235,-0.005235389661574685
3.804,0.017,178.0,-8.823529411764707,-0.00697989934050014
3.82,0.016,178.25,-5.698529411764706,-0.006107702641964532
3.836,0.016,179.0,6.617647058823531,-0.003490481287456688
3.853,0.017,178.5,0.7352941176470594,-0.005235389661574685
3.869,0.016,178.25,-2.3897058823529393,-0.006107702641964532
3.886,0.017,178.25,3.4926470588235303,-0.006107702641964532
3.902,0.016,178.5,3.4926470588235303,-0.005235389661574685
3.918,0.016,178.75,-2.7573529411764697,-0.0043629770069121545
3.935,0.017,179.0,6.066176470588235,-0.003490481287456688
3.951,0.016,178.5,2.9411764705882346,-0.005235389661574685
3.968,0.017,179.0,8.823529411764705,-0.003490481287456688
3.984,0.016,178.0,-6.801470588235295,-0.00697989934050014
4.0,0.016,178.75,-0.5514705882352956,-0.0043629770069121545
4.017,0.017,178.0,-12.316176470588237,-0.00697989934050014
4.033,0.016,178.5,0.18382352941176522,-0.005235389661574685
4.049,0.016,178.5,-5.698529411764707,-0.005235389661574685
4.066,0.017,178.5,6.801470588235294,-0.005235389661574685
4.082,0.016,178.75,0.5514705882352942,-0.0043629770069121545
4.099,0.017,178.25,3.49264705882353,-0.006107702641964532
4.115,0.016,178.5,0.3676470588235297,-0.005235389661574685
4.131,0.016,178.75,3.49264705882353,-0.0043629770069121545
4.148,0.017,178.5,0.5514705882352946,-0.005235389661574685
4.164,0.016,178.5,-2.5735294117647056,-0.005235389661574685
4.181,0.017,179.0,9.191176470588236,-0.003490481287456688
4.197,0.016,178.5,-0.18382352941176486,-0.005235389661574685
4.213,0.016,178.75,-0.18382352941176486,-0.0043629770069121545
4.23,0.017,178.5,-0.18382352941176486,-0.005235389661574685
4.246,0.016,178.5,-0.18382352941176486,-0.005235389661574685
4.262,0.016,178.5,-6.066176470588235,-0.005235389661574685
4.279,0.017,178.5,0.18382352941176486,-0.005235389661574685
4.295,0.016,178.0,-9.191176470588236,-0.00697989934050014
4.312,0.017,178.75,2.5735294117647056,-0.0043629770069121545
4.328,0.016,178.5,-0.5514705882352942,-0.005235389661574685
4.344,0.016,178.5,-0.5514705882352942,-0.005235389661574685
4.361,0.017,178.75,2.3897058823529407,-0.0043629770069121545
4.377,0.016,178.5,5.51470588235294,-0.005235389661574685
4.394,0.017,178.75,-0.3676470588235297,-0.0043629770069121545
4.41,0.016,178.5,-0.3676470588235297,-0.005235389661574685
4.426,0.016,178.75,2.7573529411764697,-0.0043629770069121545
4.443,0.017,178.25,-6.066176470588235,-0.006107702641964532
4.459,0.016,178.25,-2.941176470588235,-0.006107702641964532
4.475,0.016,178.75,0.3676470588235297,-0.0043629770069121545
4.492,0.017,178.75,3.49264705882353,-0.0043629770069121545
4.508,0.016,178.75,0.3676470588235297,-0.0043629770069121545
4.525,0.017,178.25,0.3676470588235297,-0.006107702641964532
4.541,0.016,178.25,0.3676470588235297,-0.006107702641964532
4.556,0.015,178.25,-5.88235294117647,-0.006107702641964532
4.573,0.017,178.5,-2.941176470588235,-0.005235389661574685
4.589,0.016,178.75,0.18382352941176486,-0.0043629770069121545
4.606,0.017,178.25,0.18382352941176486,-0.006107702641964532
4.622,0.016,179.0,9.558823529411764,-0.003490481287456688
4.638,0.016,178.25,0.18382352941176555,-0.006107702641964532
4.655,0.017,178.25,-2.7573529411764697,-0.006107702641964532
4.671,0.016,178.75,0.36764705882353044,-0.0043629770069121545
4.687,0.016,178.5,3.125,-0.005235389661574685
4.704,0.017,178.25,-9.191176470588236,-0.006107702641964532
4.72,0.016,179.0,9.558823529411764,-0.003490481287456688
4.737,0.017,178.5,3.676470588235295,-0.005235389661574685
4.753,0.016,179.0,3.676470588235295,-0.003490481287456688
4.769,0.016,178.25,-2.573529411764705,-0.006107702641964532
4.786,0.017,178.75,6.249999999999999,-0.0043629770069121545
4.802,0.016,178.25,-9.375,-0.006107702641964532
4.818,0.016,178.75,2.75735294117647,-0.0043629770069121545
4.835,0.017,178.0,-12.316176470588237,-0.00697989934050014
4.851,0.016,178.75,6.433823529411765,-0.0043629770069121545
4.868,0.017,178.5,-2.3897058823529407,-0.005235389661574685
4.884,0.016,178.5,3.8602941176470593,-0.005235389661574685
4.9,0.016,178.75,0.7352941176470591,-0.0043629770069121545
4.917,0.017,178.25,3.6764705882352944,-0.006107702641964532
4.933,0.016,178.5,-2.5735294117647056,-0.005235389661574685
4.95,0.017,178.5,0.3676470588235297,-0.005235389661574685
4.966,0.016,178.5,0.3676470588235297,-0.005235389661574685
4.982,0.016,178.25,-5.88235294117647,-0.006107702641964532
4.999,0.017,178.5,2.9411764705882346,-0.005235389661574685
5.015,0.016,178.75,2.9411764705882346,-0.0043629770069121545
5.031,0.016,178.75,2.9411764705882346,-0.0043629770069121545
5.048,0.017,179.0,5.882352941176469,-0.003490481287456688
5.064,0.016,178.25,-0.36764705882353044,-0.006107702641964532
5.081,0.017,178.75,2.5735294117647043,-0.0043629770069121545
5.097,0.016,178.75,-0.5514705882352942,-0.0043629770069121545
5.113,0.016,178.75,-0.5514705882352942,-0.0043629770069121545
5.13,0.017,178.75,-3.49264705882353,-0.0043629770069121545
5.146,0.016,178.5,2.75735294117647,-0.005235389661574685
5.163,0.017,178.5,-3.125,-0.005235389661574685
5.179,0.016,178.75,0.0,-0.0043629770069121545
5.195,0.016,178.75,0.0,-0.0043629770069121545
5.212,0.017,178.25,-5.88235294117647,-0.006107702641964532
5.228,0.016,179.0,6.617647058823531,-0.003490481287456688
5.244,0.016,178.5,0.36764705882353044,-0.005235389661574685
5.261,0.017,178.75,0.18382352941176522,-0.0043629770069121545
5.277,0.016,178.5,-2.9411764705882346,-0.005235389661574685
5.294,0.017,179.0,8.823529411764705,-0.003490481287456688
5.31,0.016,178.0,-13.051470588235295,-0.00697989934050014
5.326,0.016,179.0,5.698529411764705,-0.003490481287456688
5.343,0.017,178.5,-3.125,-0.005235389661574685
5.359,0.016,179.0,6.25,-0.003490481287456688
5.376,0.017,178.25,-8.455882352941176,-0.006107702641964532
5.392,0.016,179.0,13.419117647058822,-0.003490481287456688
5.408,0.016,178.5,-5.330882352941177,-0.005235389661574685
5.425,0.017,178.75,3.492647058823529,-0.0043629770069121545
5.441,0.016,178.25,-9.00735294117647,-0.006107702641964532
5.457,0.016,178.75,6.066176470588235,-0.0043629770069121545
5.474,0.017,179.0,-0.36764705882353005,-0.003490481287456688
5.49,0.016,178.25,-3.4926470588235303,-0.006107702641964532
5.507,0.017,178.75,-0.5514705882352953,-0.0043629770069121545
5.523,0.016,178.75,5.698529411764706,-0.0043629770069121545
5.539,0.016,178.75,-0.5514705882352946,-0.0043629770069121545
5.556,0.017,178.5,-6.433823529411765,-0.005235389661574685
5.572,0.016,178.5,2.941176470588235,-0.005235389661574685
5.589,0.017,179.0,2.941176470588235,-0.003490481287456688
5.605,0.016,178.5,-3.3088235294117654,-0.005235389661574685
5.621,0.016,179.0,2.941176470588235,-0.003490481287456688
5.638,0.017,178.25,-2.9411764705882355,-0.006107702641964532
5.654,0.016,179.0,6.433823529411764,-0.003490481287456688
5.67,0.016,178.5,-5.698529411764706,-0.005235389661574685
5.687,0.017,178.5,0.5514705882352942,-0.005235389661574685
5.703,0.016,179.0,0.5514705882352942,-0.003490481287456688
5.72,0.017,178.5,3.49264705882353,-0.005235389661574685
5.736,0.016,178.0,-12.13235294117647,-0.00697989934050014
5.752,0.016,179.0,6.617647058823531,-0.003490481287456688
5.769,0.017,178.0,-5.147058823529411,-0.00697989934050014
5.785,0.016,179.0,1.1029411764705892,-0.003490481287456688
5.802,0.017,178.5,1.1029411764705892,-0.005235389661574685
5.818,0.016,178.75,10.47794117647059,-0.0043629770069121545
5.834,0.016,178.25,-8.27205882352941,-0.006107702641964532
5.851,0.017,178.75,9.375,-0.0043629770069121545
5.867,0.016,178.25,-9.375,-0.006107702641964532
5.883,0.016,178.25,-3.49264705882353,-0.006107702641964532
5.9,0.017,179.0,2.2058823529411766,-0.003490481287456688
5.916,0.016,178.25,-0.9191176470588239,-0.006107702641964532
5.932,0.016,178.5,-3.6764705882352944,-0.005235389661574685
5.949,0.017,178.5,2.5735294117647056,-0.005235389661574685
5.964,0.015,178.75,5.9068627450980395,-0.0043629770069121545
5.982,0.018,178.25,-8.47222222222222,-0.006107702641964532
5.998,0.016,178.25,0.9027777777777779,-0.006107702641964532
6.014,0.016,178.5,0.9027777777777779,-0.005235389661574685
6.03,0.016,178.75,4.027777777777778,-0.0043629770069121545
6.047,0.017,179.0,3.6356209150326793,-0.003490481287456688
6.063,0.016,178.25,-0.18382352941176486,-0.006107702641964532
6.08,0.017,179.0,8.63970588235294,-0.003490481287456688
6.095,0.015,178.5,-1.1519607843137263,-0.005235389661574685
6.112,0.017,179.0,1.605392156862744,-0.003490481287456688
6.128,0.016,178.5,-7.585784313725492,-0.005235389661574685
6.145,0.017,178.5,1.7892156862745083,-0.005235389661574685
6.161,0.016,179.0,-0.7843137254901968,-0.003490481287456688
6.177,0.016,178.5,-0.3676470588235297,-0.005235389661574685
6.194,0.017,178.5,-6.25,-0.005235389661574685
6.21,0.016,179.0,6.25,-0.003490481287456688
6.226,0.016,178.5,0.0,-0.005235389661574685
6.243,0.017,179.0,-0.36764705882353044,-0.003490481287456688
6.259,0.016,179.0,5.88235294117647,-0.003490481287456688
6.276,0.017,178.25,-2.9411764705882346,-0.006107702641964532
6.292,0.016,178.5,-6.066176470588235,-0.005235389661574685
6.308,0.016,179.0,6.433823529411764,-0.003490481287456688
6.325,0.017,178.0,-11.213235294117647,-0.00697989934050014
6.341,0.016,179.0,1.2867647058823537,-0.003490481287456688
6.358,0.017,178.75,7.169117647058824,-0.0043629770069121545
6.374,0.016,178.0,-5.330882352941176,-0.00697989934050014
6.39,0.016,178.5,-5.330882352941176,-0.005235389661574685
6.407,0.017,178.75,9.375,-0.0043629770069121545
6.423,0.016,178.5,-6.25,-0.005235389661574685
6.439,0.016,178.25,-6.433823529411765,-0.006107702641964532
6.456,0.017,179.0,11.76470588235294,-0.003490481287456688
6.472,0.016,179.0,5.51470588235294,-0.003490481287456688
6.489,0.017,178.25,-6.250000000000002,-0.006107702641964532
6.505,0.016,178.75,3.125,-0.0043629770069121545
6.521,0.016,179.0,9.375,-0.003490481287456688
6.538,0.017,178.0,-11.213235294117647,-0.00697989934050014
6.554,0.016,178.25,-8.088235294117647,-0.006107702641964532
6.571,0.017,179.0,9.558823529411766,-0.003490481287456688
6.587,0.016,178.5,-2.9411764705882346,-0.005235389661574685
6.603,0.016,178.75,-2.9411764705882346,-0.0043629770069121545
6.62,0.017,178.0,0.0,-0.00697989934050014
6.636,0.016,178.75,6.250000000000002,-0.0043629770069121545
6.656,0.02,178.25,-7.573529411764706,-0.006107702641964532
6.673,0.017,179.0,7.500000000000002,-0.003490481287456688
6.689,0.016,178.0,-8.124999999999998,-0.00697989934050014
6.706,0.017,178.75,9.522058823529413,-0.0043629770069121545
6.722,0.016,178.5,-2.9779411764705883,-0.005235389661574685
6.738,0.016,178.75,5.147058823529411,-0.0043629770069121545
6.755,0.017,178.0,-12.500000000000002,-0.00697989934050014
6.771,0.016,178.25,3.125,-0.006107702641964532
6.788,0.017,178.25,-5.698529411764706,-0.006107702641964532
6.804,0.016,178.75,3.6764705882352944,-0.0043629770069121545
6.82,0.016,178.25,-5.698529411764706,-0.006107702641964532
6.837,0.017,179.0,11.948529411764707,-0.003490481287456688
6.853,0.016,178.25,-0.5514705882352942,-0.006107702641964532
6.87,0.017,179.0,8.272058823529411,-0.003490481287456688
6.886,0.016,178.5,-4.227941176470587,-0.005235389661574685
6.902,0.016,179.0,8.272058823529411,-0.003490481287456688
6.919,0.017,178.25,-9.375000000000002,-0.006107702641964532
6.935,0.016,179.0,9.375,-0.003490481287456688
6.951,0.016,178.25,-8.823529411764707,-0.006107702641964532
6.968,0.017,179.0,6.25,-0.003490481287456688
6.984,0.016,178.5,-6.25,-0.005235389661574685
7.001,0.017,179.0,8.455882352941178,-0.003490481287456688
7.017,0.016,178.25,-10.294117647058822,-0.006107702641964532
7.033,0.016,178.75,5.330882352941177,-0.0043629770069121545
7.05,0.017,178.5,-6.433823529411765,-0.005235389661574685
7.066,0.016,178.75,2.9411764705882346,-0.0043629770069121545
7.083,0.017,178.5,-5.882352941176469,-0.005235389661574685
7.099,0.016,178.75,6.617647058823531,-0.0043629770069121545
7.115,0.016,178.5,-2.75735294117647,-0.005235389661574685
7.132,0.017,178.5,0.18382352941176522,-0.005235389661574685
7.148,0.016,178.75,0.18382352941176522,-0.0043629770069121545
7.164,0.016,179.0,6.25,-0.003490481287456688
7.181,0.017,178.25,-5.698529411764706,-0.006107702641964532
7.197,0.016,179.0,6.801470588235294,-0.003490481287456688
7.214,0.017,178.75,3.8602941176470593,-0.0043629770069121545
7.23,0.016,178.0,-8.639705882352938,-0.00697989934050014
7.246,0.016,178.75,-2.3897058823529407,-0.0043629770069121545
7.263,0.017,178.75,6.433823529411765,-0.0043629770069121545
7.279,0.016,178.75,-2.9411764705882346,-0.0043629770069121545
7.296,0.017,179.0,2.9411764705882346,-0.003490481287456688
7.312,0.016,178.0,-0.18382352941176522,-0.00697989934050014
7.328,0.016,179.0,2.9411764705882346,-0.003490481287456688
7.345,0.017,178.25,-5.882352941176471,-0.006107702641964532
7.361,0.016,178.75,0.367647058823529,-0.0043629770069121545
7.377,0.016,178.25,-8.823529411764707,-0.006107702641964532
7.394,0.017,178.75,9.558823529411764,-0.0043629770069121545
7.41,0.016,178.25,-9.191176470588237,-0.006107702641964532
7.426,0.016,179.0,9.00735294117647,-0.003490481287456688
7.442,0.016,178.25,-6.617647058823531,-0.006107702641964532
7.459,0.017,179.0,8.455882352941178,-0.003490481287456688
7.476,0.017,178.25,-6.25,-0.006107702641964532
7.491,0.015,178.5,3.3333333333333344,-0.005235389661574685
7.508,0.017,178.75,-3.100490196078431,-0.0043629770069121545
