time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.139,304.0,98.5,-0.02587603400735294,2.941176470588235E-5
0.162,303.75,98.5,-0.012620634191176474,-1.372549019607843E-4
0.179,303.25,97.0,-0.006148514093137259,-2.4509803921568627E-4
0.195,303.5,97.0,-0.0055573108149509845,-2.352941176470588E-4
0.212,303.5,97.0,-0.005744006587009808,-2.5490196078431374E-4
0.229,303.0,97.0,-0.0032858455882352985,-2.5490196078431374E-4
0.244,302.0,97.0,-0.005619542738970593,-2.0588235294117648E-4
0.261,301.25,96.75,-0.004623831954656867,-3.0392156862745097E-4
0.277,299.75,96.25,-0.005868470435049024,-2.843137254901961E-4
0.293,298.0,96.0,-0.005059455422794122,-2.4509803921568627E-4
0.311,295.5,96.25,-0.0012633080575980436,1.176470588235294E-4
0.334,292.0,95.75,-0.0049349915747549065,8.823529411764705E-5
0.352,289.75,95.0,-0.0023834826899509845,0.0
0.367,287.25,94.5,-0.005370615042892162,-9.803921568627451E-6
0.384,285.0,85.0,-0.00527726715686275,-5.882352941176471E-5
0.404,281.5,84.75,-0.006179630055147063,-9.80392156862745E-6
0.42,279.5,81.25,-0.008637791053921573,-2.941176470588235E-5
0.437,275.75,81.0,-0.012807329963235298,0.0
0.453,272.5,81.0,-0.014549823835784317,0.0
0.47,268.5,80.0,-0.014860983455882356,-3.9215686274509805E-5
0.486,265.0,80.0,-0.015109911151960788,0.0
0.502,260.5,80.0,-0.017039100796568632,-3.9215686274509805E-5
0.519,256.75,84.5,-0.016976868872549022,-3.9215686274509805E-5
0.535,252.5,81.75,-0.014083084405637259,-2.941176470588235E-5
0.551,249.0,79.5,-0.010504748774509808,-5.882352941176471E-5
0.568,245.5,79.0,-0.008202167585784317,9.803921568627451E-6
0.584,241.75,79.0,-0.010815908394607847,0.0
0.601,238.25,79.0,-0.011531575520833337,-7.843137254901961E-5
0.617,234.25,79.0,-0.014767635569852946,-4.901960784313726E-5
0.633,230.5,79.0,-0.01560776654411765,-1.9607843137254903E-5
0.65,226.25,79.0,-0.01775476792279412,-5.882352941176471E-5
0.666,222.25,79.0,-0.018626014859068632,-9.803921568627451E-6
0.683,218.25,79.0,-0.016136737898284317,1.9607843137254903E-5
0.699,214.5,79.0,-0.016292317708333337,-3.9215686274509805E-5
