time,delta,elbow_angle,elbow_velocity,elbow_torque,motor_current
0.014,0.014,229.75,3282.1428571428573,0.3885,-0.026093845741421567
0.067,0.053,262.5,3405.7277628032343,0.15925,-0.02618719362745098
0.084,0.017,262.0,3399.845409862058,0.16275,-0.02562710631127451
0.1,0.016,262.75,3409.220409862058,0.1575,-0.026591701133578432
0.116,0.016,262.5,3406.095409862058,0.15925,-0.02628054151348039
0.133,0.017,263.0,129.83490566037736,0.15575,-0.026124961703431374
0.149,0.016,263.0,6.25,0.15575,-0.02618719362745098
0.165,0.016,263.0,12.13235294117647,0.15575,-0.02628054151348039
0.182,0.017,262.25,-6.0661764705882355,0.161,-0.026311657475490195
0.2,0.018,263.0,5.392156862745098,0.15575,-0.026373889399509805
0.219,0.019,263.0,-0.49019607843137153,0.15575,-0.025564874387254903
0.235,0.016,263.0,-0.49019607843137153,0.15575,-0.025502642463235293
0.251,0.016,262.75,-3.6151960784313717,0.1575,-0.02593826593137255
0.268,0.017,262.5,2.2671568627450993,0.15925,-0.026124961703431374
0.287,0.019,262.5,-6.066176470588235,0.15925,-0.026062729779411764
0.308,0.021,262.5,-6.066176470588235,0.15925,-0.026467237285539215
0.324,0.016,263.0,0.18382352941176486,0.15575,-0.025595990349264706
0.341,0.017,263.0,3.3088235294117654,0.15575,-0.025844918045343137
0.357,0.016,262.25,-3.125,0.161,-0.026311657475490195
0.373,0.016,262.75,3.125,0.1575,-0.025502642463235293
0.39,0.017,263.0,6.066176470588235,0.15575,-0.026000497855392157
0.406,0.016,263.0,-0.18382352941176522,0.15575,-0.025969381893382354
0.423,0.017,263.0,-0.18382352941176522,0.15575,-0.026000497855392157
0.439,0.016,263.0,9.191176470588236,0.15575,-0.02587603400735294
0.455,0.016,263.0,2.941176470588235,0.15575,-0.0263427734375
0.472,0.017,263.0,0.0,0.15575,-0.025440410539215686
0.488,0.016,262.75,-3.125,0.1575,-0.025907149969362744
0.504,0.016,262.75,-3.125,0.1575,-0.026373889399509805
0.521,0.017,262.75,-3.125,0.1575,-0.025813802083333334
0.537,0.016,263.0,0.0,0.15575,-0.026124961703431374
0.554,0.017,262.5,-5.882352941176469,0.15925,-0.026124961703431374
0.57,0.016,263.0,3.49264705882353,0.15575,-0.025409294577205883
0.586,0.016,263.0,3.49264705882353,0.15575,-0.02578268612132353
0.603,0.017,263.0,3.49264705882353,0.15575,-0.025658222273284313
0.619,0.016,263.0,0.3676470588235297,0.15575,-0.025969381893382354
0.635,0.016,262.75,3.125,0.1575,-0.02603161381740196
0.652,0.017,262.0,-11.948529411764707,0.16275,-0.025751570159313727
0.668,0.016,263.0,0.5514705882352942,0.15575,-0.026405005361519608
0.685,0.017,263.0,0.5514705882352942,0.15575,-0.025502642463235293
0.701,0.016,262.75,-2.5735294117647056,0.1575,-0.025969381893382354
0.717,0.016,262.25,-5.698529411764707,0.161,-0.025409294577205883
0.734,0.017,263.0,11.948529411764707,0.15575,-0.025595990349264706
0.75,0.016,263.0,-0.5514705882352942,0.15575,-0.026529469209558825
0.767,0.017,262.75,-3.492647058823529,0.1575,-0.025253714767156862
0.783,0.016,262.5,-3.492647058823529,0.15925,-0.026373889399509805
0.799,0.016,262.75,5.882352941176471,0.1575,-0.026685049019607842
0.816,0.017,263.0,-3.552713678800501E-16,0.15575,-0.025129250919117645
0.832,0.016,263.0,-3.552713678800501E-16,0.15575,-0.02593826593137255
0.848,0.016,262.75,-0.18382352941176522,0.1575,-0.02578268612132353
0.865,0.017,262.0,-5.882352941176471,0.16275,-0.025751570159313727
0.881,0.016,263.0,3.492647058823529,0.15575,-0.02618719362745098
0.898,0.017,263.0,0.5514705882352942,0.15575,-0.02578268612132353
0.914,0.016,262.5,-5.698529411764706,0.15925,-0.026591701133578432
0.93,0.016,262.0,-8.823529411764707,0.16275,-0.025969381893382354
0.947,0.017,262.0,0.0,0.16275,-0.025502642463235293
0.963,0.016,262.0,-12.5,0.16275,-0.026716164981617645
0.98,0.017,262.0,-12.5,0.16275,-0.02578268612132353
0.996,0.016,262.75,3.125,0.1575,-0.025440410539215686
1.012,0.016,262.75,9.375,0.1575,-0.025844918045343137
1.029,0.017,262.0,0.5514705882352942,0.16275,-0.026000497855392157
1.045,0.016,262.5,6.801470588235294,0.15925,-0.025502642463235293
1.061,0.016,263.0,13.051470588235293,0.15575,-0.026062729779411764
1.078,0.017,263.0,3.6764705882352944,0.15575,-0.025689338235294117
1.094,0.016,263.0,3.6764705882352944,0.15575,-0.026000497855392157
1.111,0.017,263.0,12.5,0.15575,-0.026124961703431374
1.127,0.016,263.0,6.25,0.15575,-0.02593826593137255
1.143,0.016,263.0,0.0,0.15575,-0.026467237285539215
1.16,0.017,262.5,-5.88235294117647,0.15925,-0.02572045419730392
1.176,0.016,262.0,-12.13235294117647,0.16275,-0.026218309589460784
1.193,0.017,262.0,-12.13235294117647,0.16275,-0.025689338235294117
1.209,0.016,262.0,-12.13235294117647,0.16275,-0.02603161381740196
1.225,0.016,262.0,-12.13235294117647,0.16275,-0.026000497855392157
1.242,0.017,262.0,-6.25,0.16275,-0.02531594669117647
1.258,0.016,262.0,0.0,0.16275,-0.025253714767156862
1.274,0.016,262.75,9.375,0.1575,-0.025595990349264706
1.291,0.017,263.0,12.316176470588236,0.15575,-0.025502642463235293
1.307,0.016,263.0,12.316176470588236,0.15575,-0.02562710631127451
1.324,0.017,262.25,3.492647058823529,0.161,-0.025502642463235293
1.34,0.016,262.5,6.617647058823529,0.15925,-0.026405005361519608
1.356,0.016,262.0,-9.007352941176471,0.16275,-0.026124961703431374
1.373,0.017,262.0,-11.948529411764707,0.16275,-0.025502642463235293
1.389,0.016,262.25,-8.823529411764707,0.161,-0.02618719362745098
1.406,0.017,262.5,2.9411764705882346,0.15925,-0.02572045419730392
1.422,0.016,263.0,6.066176470588235,0.15575,-0.02593826593137255
1.438,0.016,263.0,12.316176470588236,0.15575,-0.02572045419730392
1.455,0.017,263.0,12.316176470588236,0.15575,-0.025751570159313727
1.471,0.016,263.0,9.191176470588236,0.15575,-0.025689338235294117
1.487,0.016,263.0,6.25,0.15575,-0.025751570159313727
1.504,0.017,263.0,0.0,0.15575,-0.026124961703431374
1.52,0.016,263.0,0.0,0.15575,-0.02547152650122549
1.537,0.017,263.0,0.0,0.15575,-0.025813802083333334
1.553,0.016,263.0,0.0,0.15575,-0.026062729779411764
1.569,0.016,263.0,0.0,0.15575,-0.02572045419730392
1.586,0.017,263.0,0.0,0.15575,-0.026062729779411764
1.602,0.016,263.0,0.0,0.15575,-0.026373889399509805
1.618,0.016,263.0,0.0,0.15575,-0.026124961703431374
1.635,0.017,263.0,0.0,0.15575,-0.02618719362745098
1.65,0.015,262.75,-3.3333333333333335,0.1575,-0.026093845741421567
1.667,0.017,262.75,-3.3333333333333335,0.1575,-0.026093845741421567
1.683,0.016,263.0,-0.20833333333333356,0.15575,-0.025813802083333334
1.7,0.017,263.0,-0.20833333333333356,0.15575,-0.02572045419730392
1.717,0.017,263.0,-0.20833333333333356,0.15575,-0.025689338235294117
1.732,0.015,263.0,3.125,0.15575,-0.025658222273284313
1.749,0.017,263.0,3.125,0.15575,-0.02531594669117647
1.766,0.017,263.0,0.0,0.15575,-0.025658222273284313
1.781,0.015,262.75,-3.3333333333333335,0.1575,-0.026093845741421567
1.799,0.018,263.0,-0.5555555555555557,0.15575,-0.025689338235294117
1.814,0.015,263.0,-0.5555555555555557,0.15575,-0.02537817861519608
1.831,0.017,262.75,-3.4967320261437904,0.1575,-0.02578268612132353
1.847,0.016,262.75,-3.4967320261437904,0.1575,-0.025751570159313727
1.863,0.016,262.75,-0.1633986928104573,0.1575,-0.02506701899509804
1.88,0.017,262.0,-11.76470588235294,0.16275,-0.02578268612132353
1.896,0.016,262.0,-11.76470588235294,0.16275,-0.02572045419730392
1.912,0.016,262.75,0.5514705882352942,0.1575,-0.02593826593137255
1.929,0.017,262.75,0.5514705882352942,0.1575,-0.0263427734375
1.945,0.016,263.0,3.6764705882352944,0.15575,-0.0255337584252451
1.962,0.017,263.0,12.5,0.15575,-0.026249425551470588
1.981,0.019,262.0,1.973684210526315,0.16275,-0.025813802083333334
1.998,0.017,262.0,-7.401315789473685,0.16275,-0.02547152650122549
2.015,0.017,262.0,-7.401315789473685,0.16275,-0.025564874387254903
2.031,0.016,262.0,-10.526315789473685,0.16275,-0.02628054151348039
2.048,0.017,262.5,-4.643962848297215,0.15925,-0.025658222273284313
2.064,0.016,262.25,2.75735294117647,0.161,-0.02537817861519608
2.08,0.016,262.0,-0.3676470588235297,0.16275,-0.026311657475490195
2.097,0.017,262.0,-0.3676470588235297,0.16275,-0.025253714767156862
2.113,0.016,262.0,-0.3676470588235297,0.16275,-0.02593826593137255
2.129,0.016,262.0,-6.25,0.16275,-0.026218309589460784
2.146,0.017,262.75,5.698529411764706,0.1575,-0.025689338235294117
2.162,0.016,262.75,8.823529411764707,0.1575,-0.02578268612132353
2.179,0.017,263.0,11.76470588235294,0.15575,-0.02618719362745098
2.195,0.016,263.0,11.76470588235294,0.15575,-0.02578268612132353
2.211,0.016,262.5,5.51470588235294,0.15925,-0.026062729779411764
2.228,0.017,263.0,2.5735294117647056,0.15575,-0.025751570159313727
2.244,0.016,263.0,2.5735294117647056,0.15575,-0.02603161381740196
2.261,0.017,263.0,-0.3676470588235297,0.15575,-0.025595990349264706
2.277,0.016,262.75,-3.49264705882353,0.1575,-0.02656058517156863
2.293,0.016,263.0,5.88235294117647,0.15575,-0.026093845741421567
2.31,0.017,263.0,0.0,0.15575,-0.02562710631127451
2.326,0.016,263.0,0.0,0.15575,-0.02572045419730392
2.342,0.016,263.0,0.0,0.15575,-0.025347062653186276
2.359,0.017,262.75,0.18382352941176486,0.1575,-0.02603161381740196
2.375,0.016,263.0,0.18382352941176486,0.15575,-0.026000497855392157
2.392,0.017,263.0,0.18382352941176486,0.15575,-0.025844918045343137
2.408,0.016,262.75,-2.941176470588235,0.1575,-0.02618719362745098
2.424,0.016,262.25,-9.191176470588236,0.161,-0.02618719362745098
2.441,0.017,263.0,2.5735294117647056,0.15575,-0.02603161381740196
2.457,0.016,263.0,-0.5514705882352942,0.15575,-0.02587603400735294
2.474,0.017,263.0,-0.5514705882352942,0.15575,-0.025844918045343137
2.49,0.016,262.5,-3.6764705882352944,0.15925,-0.026373889399509805
2.506,0.016,263.0,8.823529411764707,0.15575,-0.026218309589460784
2.523,0.017,263.0,0.0,0.15575,-0.025689338235294117
2.539,0.016,263.0,0.0,0.15575,-0.025409294577205883
2.555,0.016,263.0,0.0,0.15575,-0.025564874387254903
2.572,0.017,262.0,-5.51470588235294,0.16275,-0.026373889399509805
2.588,0.016,263.0,0.7352941176470594,0.15575,-0.02587603400735294
2.605,0.017,263.0,0.7352941176470594,0.15575,-0.02578268612132353
2.621,0.016,263.0,0.7352941176470594,0.15575,-0.02593826593137255
2.637,0.016,262.0,-11.764705882352938,0.16275,-0.026156077665441178
2.654,0.017,262.5,5.882352941176469,0.15925,-0.026093845741421567
2.67,0.016,263.0,-0.36764705882353044,0.15575,-0.025502642463235293
2.687,0.017,263.0,-0.36764705882353044,0.15575,-0.02587603400735294
2.703,0.016,263.0,-0.36764705882353044,0.15575,-0.025813802083333334
