time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.181,206.0,81.0,-0.02578268612132353,1.9607843137254903E-5
0.2,206.0,83.5,-0.02372903262867647,2.0588235294117648E-4
0.218,206.0,81.0,-0.02158203125,2.745098039215687E-4
0.234,206.0,81.0,-0.021924306832107842,2.5490196078431374E-4
0.25,206.0,81.0,-0.02214211856617647,3.1372549019607844E-4
0.267,205.25,81.0,-0.022266582414215686,3.333333333333333E-4
0.283,205.5,81.0,-0.02276443780637255,3.0392156862745097E-4
0.299,205.0,81.0,-0.022111002604166666,2.647058823529412E-4
0.316,204.75,81.0,-0.02229769837622549,2.843137254901961E-4
0.332,203.75,81.75,-0.022079886642156862,2.647058823529412E-4
0.349,203.0,84.75,-0.022639973958333334,2.9411764705882356E-4
0.365,202.25,82.0,-0.022639973958333334,2.843137254901961E-4
0.381,201.25,91.5,-0.0231689453125,2.843137254901961E-4
0.398,200.25,95.0,-0.02332452512254902,1.666666666666667E-4
0.417,199.0,95.5,-0.023137829350490195,-4.901960784313726E-5
0.435,197.75,96.0,-0.02338675704656863,5.882352941176471E-5
0.451,196.75,96.0,-0.023760148590686276,6.862745098039217E-5
0.467,195.5,96.75,-0.023915728400735293,7.843137254901961E-5
0.484,194.75,97.0,-0.024631395526960784,1.176470588235294E-4
0.5,194.0,97.5,-0.024569163602941178,6.862745098039217E-5
0.517,193.0,98.0,-0.02460027956495098,2.941176470588235E-5
0.533,192.5,98.0,-0.025035903033088235,2.941176470588235E-5
0.549,192.0,99.0,-0.02562710631127451,1.9607843137254903E-5
0.566,191.25,98.0,-0.025907149969362744,5.882352941176471E-5
0.582,191.0,98.25,-0.02562710631127451,3.9215686274509805E-5
0.598,190.0,99.0,-0.026685049019607842,7.843137254901961E-5
0.615,190.0,99.0,-0.02680951286764706,4.901960784313726E-5
0.63,189.5,99.0,-0.02628054151348039,2.941176470588235E-5
0.647,189.0,99.0,-0.027027324601715686,1.9607843137254903E-5
0.663,189.0,99.0,-0.02628054151348039,7.843137254901961E-5
0.68,188.5,99.75,-0.02696509267769608,5.882352941176471E-5
0.696,188.0,100.0,-0.027276252297794117,3.9215686274509805E-5
0.712,187.75,100.0,-0.02721402037377451,1.9607843137254903E-5
0.729,187.0,103.0,-0.027245136335784313,2.941176470588235E-5
0.745,187.0,100.0,-0.026747280943627452,-9.803921568627451E-6
0.762,187.0,100.0,-0.027338484221813727,9.803921568627451E-6
0.778,187.0,100.5,-0.027556295955882354,1.9607843137254903E-5
0.794,187.0,100.5,-0.02690286075367647,9.803921568627451E-6
0.811,187.0,100.25,-0.02721402037377451,2.941176470588235E-5
0.827,187.0,100.0,-0.027556295955882354,2.941176470588235E-5
0.843,187.0,100.0,-0.027276252297794117,2.941176470588235E-5
0.86,187.0,100.0,-0.027182904411764706,3.9215686274509805E-5
0.876,187.0,100.0,-0.027494064031862744,3.9215686274509805E-5
0.892,187.0,100.0,-0.027089556525735293,9.803921568627451E-6
0.909,187.0,101.25,-0.027711875765931374,3.9215686274509805E-5
0.925,187.0,100.0,-0.027556295955882354,1.9607843137254903E-5
0.942,187.0,100.0,-0.02665393305759804,0.0
0.958,187.0,100.0,-0.027742991727941178,3.9215686274509805E-5
0.974,187.0,100.0,-0.027338484221813727,2.941176470588235E-5
0.991,187.0,100.0,-0.026871744791666666,2.941176470588235E-5
1.007,187.0,100.0,-0.02761852787990196,9.803921568627451E-6
1.024,187.75,100.0,-0.027338484221813727,1.9607843137254903E-5
1.04,188.0,100.0,-0.027898571537990195,9.803921568627451E-6
1.056,188.0,100.0,-0.026591701133578432,9.803921568627451E-6
1.073,188.0,100.25,-0.02721402037377451,1.9607843137254903E-5
1.089,188.0,100.0,-0.027556295955882354,2.941176470588235E-5
1.105,188.0,101.25,-0.027338484221813727,9.803921568627451E-6
1.122,188.75,99.5,-0.0263427734375,-9.803921568627451E-6
1.138,188.75,99.0,-0.027680759803921567,4.901960784313726E-5
1.155,189.0,99.0,-0.026871744791666666,2.941176470588235E-5
1.171,189.0,99.0,-0.027898571537990195,4.901960784313726E-5
1.187,189.0,99.0,-0.027245136335784313,2.941176470588235E-5
1.204,190.0,99.0,-0.02736960018382353,1.9607843137254903E-5
1.22,190.0,99.0,-0.027276252297794117,4.901960784313726E-5
1.237,190.0,99.0,-0.02696509267769608,4.901960784313726E-5
1.253,190.0,99.0,-0.02721402037377451,3.9215686274509805E-5
1.269,190.0,99.0,-0.027182904411764706,3.9215686274509805E-5
1.286,190.0,99.0,-0.027400716145833334,5.882352941176471E-5
1.302,190.0,99.75,-0.02665393305759804,3.9215686274509805E-5
1.318,190.0,98.75,-0.026933976715686276,2.941176470588235E-5
1.335,190.5,98.0,-0.02730736825980392,3.9215686274509805E-5
1.351,191.0,98.0,-0.027276252297794117,5.882352941176471E-5
1.368,191.0,98.0,-0.026996208639705883,4.901960784313726E-5
1.388,191.0,99.0,-0.027400716145833334,6.862745098039217E-5
1.404,191.0,98.0,-0.02665393305759804,4.901960784313726E-5
1.421,191.5,98.0,-0.027089556525735293,4.901960784313726E-5
1.437,191.5,98.0,-0.02721402037377451,5.882352941176471E-5
1.454,192.0,98.0,-0.026996208639705883,7.843137254901961E-5
1.47,192.0,99.5,-0.02696509267769608,6.862745098039217E-5
1.486,192.0,99.5,-0.02721402037377451,2.941176470588235E-5
1.503,192.0,98.0,-0.027089556525735293,3.9215686274509805E-5
1.519,192.0,98.0,-0.02690286075367647,6.862745098039216E-5
1.536,192.0,98.0,-0.02705844056372549,6.862745098039216E-5
1.552,191.5,98.0,-0.027338484221813727,5.88235294117647E-5
1.568,192.0,98.0,-0.026871744791666666,4.901960784313726E-5
1.585,192.0,98.0,-0.02736960018382353,6.862745098039217E-5
1.601,192.0,98.0,-0.027400716145833334,5.88235294117647E-5
1.617,192.0,98.0,-0.02665393305759804,4.901960784313726E-5
1.634,192.0,98.0,-0.02690286075367647,5.882352941176471E-5
1.65,192.0,98.0,-0.02721402037377451,6.862745098039217E-5
1.667,192.0,98.0,-0.027587411917892157,5.88235294117647E-5
1.683,192.0,98.5,-0.0271206724877451,4.901960784313726E-5
1.699,192.0,98.0,-0.026840628829656862,4.901960784313726E-5
1.716,192.0,97.5,-0.027960803462009805,5.882352941176471E-5
1.732,192.0,97.75,-0.02746294806985294,5.88235294117647E-5
1.749,192.0,97.75,-0.02730736825980392,6.862745098039217E-5
1.765,192.0,98.0,-0.027587411917892157,6.862745098039217E-5
1.781,192.0,98.0,-0.02746294806985294,5.882352941176471E-5
1.798,192.0,98.0,-0.02752517999387255,6.862745098039217E-5
1.814,192.0,98.0,-0.02746294806985294,5.882352941176471E-5
1.83,192.0,98.0,-0.027431832107843137,3.9215686274509805E-5
1.847,192.0,98.0,-0.027587411917892157,7.843137254901961E-5
1.863,192.0,99.5,-0.027711875765931374,6.862745098039217E-5
1.88,192.0,98.0,-0.02777410768995098,3.9215686274509805E-5
1.896,192.0,97.75,-0.028178615196078432,5.88235294117647E-5
1.912,192.0,98.0,-0.027027324601715686,3.9215686274509805E-5
1.929,192.0,98.0,-0.02746294806985294,6.862745098039217E-5
1.945,192.0,98.0,-0.02736960018382353,7.843137254901961E-5
1.961,192.0,97.75,-0.02777410768995098,5.88235294117647E-5
1.977,192.0,98.0,-0.027587411917892157,4.901960784313726E-5
1.994,192.0,98.0,-0.027431832107843137,3.9215686274509805E-5
2.011,192.0,98.0,-0.028054151348039215,4.901960784313726E-5
2.026,192.0,98.0,-0.02721402037377451,6.862745098039216E-5
2.043,192.0,98.75,-0.028116383272058825,5.882352941176471E-5
2.059,192.0,98.0,-0.027805223651960784,5.882352941176471E-5
2.076,192.0,98.0,-0.027556295955882354,5.882352941176471E-5
2.092,192.0,98.0,-0.027960803462009805,6.862745098039217E-5
2.108,192.0,98.0,-0.027431832107843137,5.882352941176471E-5
2.124,192.0,97.75,-0.027400716145833334,6.862745098039217E-5
2.141,192.0,98.0,-0.027711875765931374,5.88235294117647E-5
2.157,192.0,98.0,-0.026996208639705883,4.901960784313726E-5
2.174,192.0,98.0,-0.026467237285539215,4.901960784313726E-5
2.19,192.0,98.0,-0.027151788449754903,5.88235294117647E-5
2.206,192.0,98.0,-0.027649643841911764,6.862745098039216E-5
2.223,192.0,98.0,-0.02656058517156863,5.882352941176471E-5
2.239,192.0,98.75,-0.026685049019607842,4.901960784313726E-5
2.255,192.0,98.0,-0.0271206724877451,5.882352941176471E-5
2.272,192.0,98.0,-0.027151788449754903,5.882352941176471E-5
2.288,192.0,98.0,-0.027494064031862744,4.901960784313726E-5
2.305,192.0,98.0,-0.027027324601715686,5.882352941176471E-5
2.321,192.0,97.75,-0.026871744791666666,5.882352941176471E-5
2.337,192.0,98.0,-0.0271206724877451,6.862745098039217E-5
2.354,192.0,97.75,-0.02690286075367647,4.901960784313726E-5
2.37,192.0,98.0,-0.027587411917892157,7.843137254901961E-5
2.386,192.0,98.0,-0.027805223651960784,7.843137254901961E-5
2.403,192.0,98.0,-0.02690286075367647,7.843137254901961E-5
2.419,192.0,98.75,-0.02736960018382353,6.862745098039217E-5
2.436,192.0,97.75,-0.027245136335784313,5.88235294117647E-5
2.452,192.5,97.75,-0.028054151348039215,7.843137254901961E-5
2.468,192.0,98.0,-0.026840628829656862,6.862745098039216E-5
2.485,192.0,98.0,-0.02761852787990196,8.823529411764705E-5
2.501,192.0,98.0,-0.02761852787990196,5.882352941176471E-5
2.518,192.0,98.0,-0.02761852787990196,5.882352941176471E-5
2.534,192.25,98.0,-0.02721402037377451,7.843137254901961E-5
2.55,192.0,98.0,-0.02777410768995098,6.862745098039217E-5
2.567,192.0,98.0,-0.02746294806985294,6.862745098039217E-5
2.583,192.0,98.0,-0.027400716145833334,5.882352941176471E-5
2.599,192.0,98.0,-0.02824084712009804,7.843137254901961E-5
2.616,192.0,98.75,-0.027898571537990195,6.862745098039216E-5
2.632,192.0,98.0,-0.027494064031862744,5.882352941176471E-5
2.649,192.0,98.0,-0.02736960018382353,7.843137254901961E-5
2.665,192.0,98.0,-0.02746294806985294,7.843137254901961E-5
2.681,192.0,97.75,-0.027711875765931374,6.862745098039216E-5
2.698,192.0,97.75,-0.027649643841911764,7.843137254901961E-5
2.714,192.0,98.0,-0.02761852787990196,6.862745098039217E-5
2.731,192.0,98.0,-0.02746294806985294,6.862745098039217E-5
2.747,192.0,98.0,-0.028271963082107842,8.823529411764706E-5
2.763,192.0,98.0,-0.027991919424019608,7.843137254901961E-5
2.78,192.0,98.0,-0.027711875765931374,7.843137254901961E-5
2.796,192.0,98.75,-0.028054151348039215,9.803921568627452E-5
2.812,192.0,98.0,-0.028271963082107842,6.862745098039217E-5
2.829,192.0,98.0,-0.028832050398284313,9.803921568627452E-5
2.845,192.0,98.0,-0.028334195006127452,8.823529411764706E-5
2.862,192.0,98.0,-0.02839642693014706,7.843137254901961E-5
2.878,192.0,98.0,-0.02786745557598039,7.843137254901961E-5
2.894,192.0,98.0,-0.02904986213235294,7.843137254901961E-5
2.911,192.0,97.75,-0.028520890778186276,8.823529411764706E-5
2.927,192.0,97.75,-0.028427542892156862,6.862745098039216E-5
2.944,192.0,98.0,-0.028116383272058825,6.862745098039217E-5
2.96,192.0,98.0,-0.027960803462009805,6.862745098039217E-5
2.976,192.0,98.0,-0.02880093443627451,7.843137254901961E-5
2.993,192.0,98.75,-0.028427542892156862,7.843137254901961E-5
3.009,192.0,98.0,-0.028427542892156862,6.862745098039217E-5
3.025,192.0,98.0,-0.02848977481617647,7.843137254901961E-5
3.042,192.0,98.0,-0.02895651424632353,7.843137254901961E-5
3.058,192.0,98.0,-0.028054151348039215,5.882352941176471E-5
3.075,192.0,98.0,-0.028583122702205883,8.823529411764706E-5
3.091,192.0,98.0,-0.02895651424632353,7.843137254901961E-5
3.107,192.0,98.0,-0.028676470588235293,7.843137254901961E-5
3.124,192.0,98.0,-0.028271963082107842,7.843137254901961E-5
3.14,192.0,98.0,-0.028583122702205883,7.843137254901961E-5
3.157,192.25,98.0,-0.028583122702205883,7.843137254901961E-5
3.173,192.0,98.0,-0.028738702512254903,7.843137254901961E-5
3.189,192.0,99.5,-0.028863166360294117,7.843137254901961E-5
3.206,192.0,98.0,-0.0287075865502451,4.901960784313726E-5
3.222,192.0,98.0,-0.0287075865502451,6.862745098039217E-5
3.238,192.0,98.0,-0.028832050398284313,5.88235294117647E-5
3.255,192.0,98.0,-0.029080978094362744,7.843137254901961E-5
3.271,192.0,98.0,-0.029267673866421567,5.88235294117647E-5
3.288,192.0,97.75,-0.02889428232230392,3.9215686274509805E-5
3.304,192.0,97.75,-0.029267673866421567,6.862745098039217E-5
3.32,192.0,98.0,-0.029889993106617645,5.88235294117647E-5
3.336,192.0,98.0,-0.029174325980392157,5.882352941176471E-5
3.353,192.0,98.0,-0.028987630208333334,5.882352941176471E-5
3.369,192.0,98.75,-0.027991919424019608,5.882352941176471E-5
3.386,192.0,98.0,-0.029547717524509805,4.901960784313726E-5
3.402,192.5,98.0,-0.029267673866421567,5.882352941176471E-5
3.419,192.0,98.0,-0.029236557904411764,7.843137254901961E-5
3.434,192.0,98.0,-0.029018746170343137,5.882352941176471E-5
3.451,192.0,98.0,-0.028365310968137256,6.862745098039217E-5
3.468,192.0,98.0,-0.029143210018382354,6.862745098039217E-5
3.483,192.0,98.0,-0.02761852787990196,6.862745098039217E-5
3.5,192.0,98.0,-0.028987630208333334,5.88235294117647E-5
3.516,192.0,97.75,-0.028676470588235293,5.882352941176471E-5
3.532,192.0,98.0,-0.02824084712009804,5.882352941176471E-5
3.549,192.0,98.75,-0.028303079044117645,6.862745098039217E-5
3.565,192.0,98.0,-0.02814749923406863,6.862745098039217E-5
3.582,192.0,98.0,-0.028178615196078432,7.843137254901961E-5
3.598,192.0,98.0,-0.027742991727941178,5.88235294117647E-5
3.614,192.0,98.0,-0.02802303538602941,5.882352941176471E-5
3.631,192.0,98.0,-0.027805223651960784,6.862745098039216E-5
3.647,192.0,98.0,-0.02824084712009804,7.843137254901961E-5
3.663,192.0,97.75,-0.02824084712009804,5.882352941176471E-5
3.68,192.0,97.75,-0.028520890778186276,1.0784313725490196E-4
3.696,192.0,98.0,-0.027805223651960784,6.862745098039216E-5
3.713,192.0,98.0,-0.028427542892156862,6.862745098039217E-5
3.729,192.0,98.0,-0.028987630208333334,7.843137254901961E-5
3.745,192.0,98.75,-0.02824084712009804,7.843137254901961E-5
3.762,192.0,98.0,-0.02864535462622549,6.862745098039217E-5
3.778,192.5,98.0,-0.02824084712009804,7.843137254901961E-5
3.794,192.0,98.0,-0.027742991727941178,6.862745098039217E-5
3.811,192.0,98.0,-0.028520890778186276,7.843137254901961E-5
3.827,192.0,98.0,-0.02848977481617647,7.843137254901961E-5
3.844,192.0,98.0,-0.02824084712009804,8.823529411764706E-5
3.86,192.0,98.0,-0.029143210018382354,7.843137254901961E-5
3.876,192.0,98.0,-0.029080978094362744,9.803921568627452E-5
3.893,192.0,98.0,-0.027960803462009805,7.843137254901961E-5
3.909,192.0,98.0,-0.028458658854166666,8.823529411764706E-5
3.926,192.0,98.0,-0.028427542892156862,7.843137254901961E-5
3.942,192.0,98.75,-0.028769818474264706,8.823529411764705E-5
3.958,192.0,98.0,-0.028738702512254903,6.862745098039217E-5
3.975,192.0,98.0,-0.028178615196078432,6.862745098039216E-5
3.991,192.0,97.75,-0.028614238664215686,7.843137254901961E-5
4.007,192.0,98.0,-0.029018746170343137,8.823529411764706E-5
4.024,192.0,98.0,-0.02945436963848039,8.823529411764705E-5
4.04,192.0,98.0,-0.029236557904411764,6.862745098039217E-5
4.057,192.0,98.0,-0.029236557904411764,6.862745098039217E-5
4.073,192.0,98.0,-0.028925398284313727,7.843137254901961E-5
4.089,192.0,98.0,-0.029485485600490195,9.803921568627452E-5
4.106,192.0,98.0,-0.028583122702205883,8.823529411764706E-5
4.122,192.0,99.5,-0.02839642693014706,7.843137254901961E-5
4.139,192.0,98.0,-0.02808526731004902,3.9215686274509805E-5
4.155,192.0,98.0,-0.029485485600490195,7.843137254901961E-5
4.171,192.0,98.0,-0.02982776118259804,8.823529411764706E-5
4.188,192.0,98.0,-0.029423253676470588,7.843137254901961E-5
4.204,192.0,98.0,-0.029921109068627452,8.823529411764706E-5
4.22,192.0,98.0,-0.02998334099264706,7.843137254901961E-5
4.237,192.0,98.0,-0.03007668887867647,8.823529411764706E-5
4.253,192.0,98.0,-0.029329905790441178,8.823529411764706E-5
4.27,192.0,98.0,-0.029765529258578432,7.843137254901961E-5
4.286,192.0,97.5,-0.0295166015625,7.843137254901961E-5
4.302,192.0,98.0,-0.02936102175245098,8.823529411764706E-5
4.319,192.0,98.75,-0.029018746170343137,6.862745098039217E-5
4.335,192.0,98.0,-0.029174325980392157,6.862745098039217E-5
4.352,192.0,98.0,-0.029578833486519608,7.843137254901961E-5
4.368,192.0,98.0,-0.029236557904411764,8.823529411764705E-5
4.384,192.0,97.75,-0.029423253676470588,6.862745098039217E-5
4.401,192.0,98.0,-0.028987630208333334,8.823529411764706E-5
4.417,192.0,98.0,-0.029703297334558825,8.823529411764706E-5
4.433,192.0,98.0,-0.02936102175245098,7.843137254901961E-5
4.45,192.0,98.0,-0.030045572916666666,7.843137254901961E-5
4.466,192.0,98.0,-0.02945436963848039,8.823529411764705E-5
4.483,192.0,98.0,-0.029858877144607842,7.843137254901961E-5
4.499,192.0,98.75,-0.02973441329656863,7.843137254901961E-5
4.515,192.0,98.0,-0.030107804840686276,7.843137254901961E-5
4.532,192.0,98.0,-0.03038784849877451,6.862745098039217E-5
4.548,192.0,98.0,-0.03007668887867647,7.843137254901961E-5
4.565,192.0,98.0,-0.030263384650735293,7.843137254901961E-5
4.581,192.0,98.0,-0.030667892156862744,8.823529411764706E-5
4.597,192.0,98.0,-0.029858877144607842,7.843137254901961E-5
4.614,192.0,98.0,-0.03023226868872549,8.823529411764706E-5
4.63,192.0,98.0,-0.030170036764705883,7.843137254901961E-5
4.646,192.0,98.0,-0.030605660232843137,7.843137254901961E-5
4.663,192.0,98.0,-0.03007668887867647,7.843137254901961E-5
4.679,192.0,98.0,-0.03013892080269608,7.843137254901961E-5
4.696,192.0,98.75,-0.030885703890931374,7.843137254901961E-5
4.712,192.0,98.0,-0.030512312346813727,7.843137254901961E-5
4.728,192.0,98.0,-0.030201152726715686,5.88235294117647E-5
