time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.016,301.0,81.75,-0.026093845741421567,3.9215686274509805E-5
0.036,301.0,81.75,-0.009944661458333337,1.4705882352941178E-4
0.053,301.0,79.5,0.005208812040441172,2.5490196078431374E-4
0.069,300.75,79.25,0.004524260876225485,2.9411764705882356E-4
0.086,300.5,83.5,0.0053332758884803875,3.235294117647059E-4
0.102,299.75,79.25,0.005084348192401956,2.647058823529412E-4
0.118,298.75,79.25,0.004306449142156859,2.941176470588235E-4
0.135,297.5,79.0,0.005862247242647054,3.0392156862745097E-4
0.151,295.5,79.0,0.005239928002450976,2.9411764705882356E-4
0.167,292.75,79.75,0.00551997166053921,3.0392156862745097E-4
0.184,288.75,80.0,0.005395507812499995,3.03921568627451E-4
0.2,285.5,80.0,0.0030306946997548977,3.1372549019607844E-4
0.217,280.75,80.0,-0.004872759650735298,3.1372549019607844E-4
0.233,275.75,80.5,-0.00910453048406863,1.5686274509803922E-4
0.249,270.75,81.0,-0.012651750153186278,-8.823529411764705E-5
0.266,264.75,82.0,-0.012465054381127454,3.9215686274509805E-5
0.282,259.0,88.5,-0.015638882506127456,7.843137254901961E-5
0.299,253.0,95.0,-0.016883520986519608,8.823529411764705E-5
0.315,247.25,95.5,-0.015701114430147062,7.843137254901961E-5
0.331,242.25,96.0,-0.00997577742034314,2.941176470588235E-5
0.348,237.5,96.5,-0.01815927542892157,4.901960784313726E-5
0.364,233.5,97.0,-0.01766142003676471,7.843137254901961E-5
0.38,228.5,97.5,-0.009073414522058827,7.843137254901961E-5
0.397,223.25,98.0,-0.008171051623774513,6.862745098039216E-5
0.413,218.5,98.0,-0.011344879748774513,4.901960784313726E-5
0.43,213.75,98.0,-0.01766142003676471,0.0
0.446,209.0,101.0,-0.015638882506127456,1.9607843137254903E-5
0.462,205.0,99.75,-0.0120294309129902,0.0
0.479,200.5,99.0,-0.009446806066176474,-1.9607843137254903E-5
0.495,196.5,99.0,-0.013522997089460788,-9.803921568627451E-6
0.512,193.5,99.0,-0.01725691253063726,1.9607843137254903E-5
0.528,189.75,99.0,-0.017848115808823534,0.0
0.544,186.5,98.5,-0.01719468060661765,9.803921568627451E-6
0.561,182.75,98.0,-0.014580939797794122,-9.803921568627451E-6
0.577,179.0,98.0,-0.018097043504901964,2.941176470588235E-5
0.593,173.5,98.0,-0.01834597120098039,2.941176470588235E-5
0.61,169.5,98.5,-0.020181812959558825,2.941176470588235E-5
0.626,165.5,98.0,-0.020275160845588235,1.9607843137254903E-5
0.643,162.25,99.5,-0.021333103553921567,1.9607843137254903E-5
0.659,159.0,100.0,-0.023666800704656862,1.9607843137254903E-5
0.675,156.25,99.0,-0.02460027956495098,-9.803921568627451E-6
0.692,154.0,99.0,-0.025813802083333334,1.9607843137254903E-5
0.708,151.5,99.0,-0.027151788449754903,2.941176470588235E-5
0.724,149.25,99.0,-0.026000497855392157,0.0
0.741,147.5,99.0,-0.028178615196078432,9.803921568627451E-6
0.757,145.75,99.0,-0.02808526731004902,1.9607843137254903E-5
0.774,144.25,99.0,-0.030170036764705883,9.803921568627451E-6
0.79,142.75,99.0,-0.029018746170343137,9.803921568627451E-6
0.806,141.0,99.0,-0.030107804840686276,9.803921568627451E-6
0.823,140.0,99.0,-0.0319125306372549,3.9215686274509805E-5
0.838,139.0,100.5,-0.02998334099264706,1.9607843137254903E-5
0.855,138.0,98.0,-0.03150802313112745,0.0
0.872,137.0,98.0,-0.02998334099264706,1.9607843137254903E-5
0.887,136.0,98.0,-0.03197476256127451,3.9215686274509805E-5
0.904,135.0,98.0,-0.03181918275122549,2.941176470588235E-5
0.92,135.0,98.0,-0.031943646599264706,4.901960784313726E-5
0.937,134.5,98.0,-0.0318814146752451,4.901960784313726E-5
0.953,135.0,98.0,-0.0326904296875,4.901960784313726E-5
0.969,135.75,98.25,-0.03169471890318627,3.9215686274509805E-5
0.986,136.0,98.0,-0.03200587852328431,2.941176470588235E-5
1.002,136.75,98.0,-0.031539139093137256,4.901960784313726E-5
1.019,137.75,101.0,-0.03169471890318627,4.901960784313726E-5
1.035,138.5,99.0,-0.03138355928308824,9.803921568627451E-6
1.051,140.0,98.0,-0.03150802313112745,0.0
1.068,140.75,98.0,-0.03169471890318627,3.9215686274509805E-5
1.084,141.75,98.0,-0.03069900811887255,3.9215686274509805E-5
1.104,142.75,99.0,-0.0318814146752451,4.901960784313726E-5
1.121,143.25,98.0,-0.030730124080882354,2.941176470588235E-5
1.137,144.0,98.0,-0.03038784849877451,3.9215686274509805E-5
1.154,144.25,98.0,-0.03048119638480392,2.941176470588235E-5
1.17,144.75,98.0,-0.029858877144607842,3.9215686274509805E-5
1.186,145.5,98.0,-0.030014456954656862,3.9215686274509805E-5
1.203,146.0,98.0,-0.030201152726715686,2.941176470588235E-5
1.219,146.0,98.75,-0.029889993106617645,3.9215686274509805E-5
1.236,147.0,98.0,-0.0302945006127451,2.941176470588235E-5
1.252,147.5,98.0,-0.03063677619485294,3.9215686274509805E-5
1.268,148.0,98.0,-0.031103515625,5.882352941176471E-5
1.285,148.0,98.0,-0.029703297334558825,3.9215686274509805E-5
1.301,149.0,98.0,-0.030045572916666666,3.9215686274509805E-5
1.317,150.0,98.0,-0.030045572916666666,3.9215686274509805E-5
1.334,150.5,97.75,-0.0295166015625,3.9215686274509805E-5
1.35,151.0,98.0,-0.029392137714460784,4.901960784313726E-5
1.367,152.0,98.0,-0.02998334099264706,4.901960784313726E-5
1.383,152.5,98.0,-0.029392137714460784,3.9215686274509805E-5
1.399,153.75,98.75,-0.029143210018382354,3.9215686274509805E-5
1.416,154.0,98.75,-0.02973441329656863,2.941176470588235E-5
1.432,154.5,98.0,-0.029298789828431374,2.941176470588235E-5
1.449,155.0,98.0,-0.02945436963848039,3.9215686274509805E-5
1.465,156.0,98.0,-0.029392137714460784,3.9215686274509805E-5
1.481,156.0,98.0,-0.02855200674019608,3.9215686274509805E-5
1.498,156.5,98.0,-0.02920544194240196,2.941176470588235E-5
1.514,157.0,98.0,-0.028987630208333334,3.9215686274509805E-5
1.53,157.25,98.0,-0.02911209405637255,3.9215686274509805E-5
1.547,158.0,97.5,-0.028676470588235293,3.9215686274509805E-5
1.563,158.25,98.0,-0.0287075865502451,5.882352941176471E-5
1.58,159.0,98.75,-0.027991919424019608,3.9215686274509805E-5
1.596,159.0,97.75,-0.02802303538602941,2.941176470588235E-5
1.612,159.0,98.0,-0.028116383272058825,4.901960784313726E-5
1.629,159.25,98.0,-0.0287075865502451,4.901960784313726E-5
1.645,160.0,98.0,-0.02855200674019608,4.901960784313726E-5
1.662,160.0,98.0,-0.028209731158088235,4.901960784313726E-5
1.678,160.0,98.0,-0.028676470588235293,3.9215686274509805E-5
1.694,160.5,98.0,-0.028271963082107842,2.941176470588235E-5
1.711,160.25,98.0,-0.028583122702205883,2.941176470588235E-5
1.727,161.0,98.0,-0.028583122702205883,4.901960784313726E-5
1.743,161.0,98.0,-0.028209731158088235,2.941176470588235E-5
1.76,161.0,98.0,-0.028271963082107842,4.901960784313726E-5
1.776,161.0,97.75,-0.028738702512254903,3.9215686274509805E-5
1.793,161.0,98.5,-0.02848977481617647,4.901960784313726E-5
1.809,161.0,98.0,-0.028676470588235293,3.9215686274509805E-5
1.825,161.0,98.0,-0.02880093443627451,2.941176470588235E-5
1.842,161.0,97.75,-0.028458658854166666,3.9215686274509805E-5
1.858,161.25,98.0,-0.02936102175245098,4.901960784313726E-5
1.874,161.0,98.0,-0.028209731158088235,4.901960784313726E-5
1.891,161.0,97.75,-0.028116383272058825,1.9607843137254903E-5
1.907,161.0,98.0,-0.029392137714460784,6.862745098039216E-5
1.924,161.0,98.0,-0.029174325980392157,5.88235294117647E-5
1.94,161.0,98.0,-0.029392137714460784,4.901960784313726E-5
1.956,161.0,98.0,-0.028520890778186276,3.9215686274509805E-5
1.973,161.0,98.75,-0.028863166360294117,3.9215686274509805E-5
1.989,161.0,98.0,-0.028769818474264706,1.9607843137254903E-5
2.006,161.0,98.0,-0.029329905790441178,4.901960784313726E-5
2.022,161.0,98.0,-0.029143210018382354,2.941176470588235E-5
2.038,161.0,98.0,-0.029952225030637256,4.901960784313726E-5
2.055,161.0,98.0,-0.02973441329656863,4.901960784313726E-5
2.071,161.0,98.0,-0.029485485600490195,2.941176470588235E-5
2.087,161.0,97.75,-0.02904986213235294,4.901960784313726E-5
2.104,161.0,98.0,-0.029423253676470588,4.901960784313726E-5
2.12,161.0,98.0,-0.029641065410539215,4.901960784313726E-5
2.137,161.0,98.0,-0.03013892080269608,3.9215686274509805E-5
2.153,161.0,98.75,-0.029952225030637256,3.9215686274509805E-5
2.169,161.0,98.0,-0.030045572916666666,4.901960784313726E-5
2.186,161.0,98.0,-0.030325616574754903,3.9215686274509805E-5
2.202,161.0,97.75,-0.029329905790441178,5.88235294117647E-5
2.218,161.0,97.75,-0.02967218137254902,3.9215686274509805E-5
2.234,161.25,97.5,-0.03023226868872549,3.9215686274509805E-5
2.25,161.0,97.75,-0.028925398284313727,3.9215686274509805E-5
2.267,161.0,98.0,-0.029298789828431374,4.901960784313726E-5
2.283,161.0,97.75,-0.029921109068627452,4.901960784313726E-5
2.299,161.0,98.0,-0.029329905790441178,4.901960784313726E-5
2.316,161.0,98.0,-0.02911209405637255,3.9215686274509805E-5
2.332,161.0,97.75,-0.028987630208333334,3.9215686274509805E-5
2.349,161.0,98.75,-0.029392137714460784,4.901960784313726E-5
2.365,161.0,98.0,-0.02848977481617647,9.803921568627451E-6
2.381,161.0,98.0,-0.02967218137254902,9.803921568627451E-6
2.398,161.0,98.0,-0.02855200674019608,2.941176470588235E-5
2.414,161.0,98.0,-0.030107804840686276,3.9215686274509805E-5
2.431,161.0,98.0,-0.028583122702205883,5.882352941176471E-5
2.447,161.0,97.75,-0.02920544194240196,3.9215686274509805E-5
2.463,161.0,98.0,-0.028925398284313727,4.901960784313726E-5
2.48,161.25,98.0,-0.029174325980392157,3.9215686274509805E-5
2.496,161.0,97.75,-0.028458658854166666,2.941176470588235E-5
2.512,161.0,98.0,-0.028738702512254903,3.9215686274509805E-5
