time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
1.897,303.0,97.0,-0.0255337584252451,9.803921568627451E-6
1.918,303.0,97.75,-0.011593807444852946,-1.5686274509803922E-4
1.934,303.0,97.0,-0.005308383118872553,-2.5490196078431374E-4
1.95,303.25,97.0,-0.005463962928921573,-2.5490196078431374E-4
1.967,303.25,97.0,-0.006179630055147063,-2.352941176470588E-4
1.983,303.0,97.75,-0.004094860600490201,-2.5490196078431374E-4
1.999,302.0,96.5,-0.0056506587009803955,-2.4509803921568627E-4
2.016,301.0,97.0,-0.004343788296568632,-2.2549019607843136E-4
2.032,299.5,96.25,-0.004779411764705887,-2.1568627450980392E-4
2.049,297.5,96.0,-0.004219324448529416,-2.4509803921568627E-4
2.065,295.5,96.0,-0.003192497702205886,3.92156862745098E-5
2.081,293.25,95.75,-0.0033169615502451023,2.1568627450980392E-4
2.098,290.75,95.0,-0.00440602022058824,1.9607843137254903E-5
2.114,288.25,95.0,-0.0037525850183823574,0.0
2.13,285.5,94.5,-0.00481052772671569,-5.88235294117647E-5
2.147,283.0,82.0,-0.0028813380821078476,1.9607843137254903E-5
2.163,280.75,82.0,-0.008171051623774513,-9.803921568627451E-6
2.18,278.0,83.75,-0.011127068014705886,0.0
2.196,274.5,81.0,-0.008731138939950985,1.9607843137254903E-5
2.212,271.5,80.75,-0.005775122549019612,-5.88235294117647E-5
2.229,267.5,80.0,-0.011220415900735298,9.803921568627451E-6
2.245,263.75,80.0,-0.012682866115196081,-1.96078431372549E-5
2.262,260.0,80.0,-0.015327722886029415,-6.862745098039217E-5
2.278,256.25,80.0,-0.013274069393382356,9.803921568627451E-6
2.294,252.5,80.0,-0.010006893382352947,-9.803921568627451E-6
2.311,249.0,79.5,-0.008606675091911768,-7.843137254901961E-5
2.327,245.5,79.5,-0.010162473192401964,-9.803921568627451E-6
2.343,241.0,79.0,-0.01402085248161765,1.9607843137254903E-5
2.36,237.5,83.25,-0.014363128063725493,1.9607843137254903E-5
2.376,233.5,81.0,-0.015638882506127456,-5.882352941176471E-5
2.393,229.5,79.0,-0.013803040747549023,-8.823529411764705E-5
2.409,225.5,79.0,-0.01616785386029412,-5.88235294117647E-5
2.425,221.5,79.0,-0.017319144454656866,0.0
2.442,217.5,79.0,-0.016759057138480395,-1.9607843137254903E-5
2.458,213.5,79.0,-0.017319144454656866,-2.941176470588235E-5
2.475,209.5,79.0,-0.01623008578431373,-9.803921568627451E-6
2.491,206.25,79.0,-0.012869561887254905,-1.96078431372549E-5
2.507,202.5,79.0,-0.017599188112745103,0.0
2.524,199.25,79.25,-0.018221507352941178,-1.9607843137254903E-5
2.54,194.5,79.0,-0.018439319087009805,-9.803921568627451E-6
2.556,191.25,81.0,-0.019652841605392157,0.0
2.573,187.75,79.0,-0.02214211856617647,-9.803921568627451E-6
2.589,185.0,79.0,-0.02245327818627451,-1.9607843137254903E-5
2.606,182.0,79.0,-0.0231689453125,9.803921568627451E-6
2.622,179.0,79.0,-0.02229769837622549,-9.803921568627451E-6
2.638,177.0,79.0,-0.02444469975490196,9.803921568627451E-6
2.655,174.5,78.5,-0.023822380514705883,0.0
2.671,172.5,78.0,-0.026062729779411764,1.9607843137254903E-5
2.688,171.25,78.0,-0.02746294806985294,1.9607843137254903E-5
2.704,169.5,78.0,-0.026622817095588235,5.88235294117647E-5
2.72,168.75,77.75,-0.02848977481617647,1.9607843137254903E-5
2.737,167.75,80.5,-0.02696509267769608,1.9607843137254903E-5
2.753,166.75,77.0,-0.02855200674019608,9.803921568627451E-6
2.769,166.0,77.0,-0.028303079044117645,2.941176470588235E-5
2.786,165.0,76.75,-0.030170036764705883,4.901960784313726E-5
2.802,164.25,76.25,-0.03023226868872549,6.862745098039217E-5
2.819,164.0,76.0,-0.03048119638480392,6.862745098039216E-5
2.835,164.0,76.0,-0.0302945006127451,6.862745098039217E-5
2.851,163.0,76.0,-0.029889993106617645,6.862745098039216E-5
2.867,163.0,76.0,-0.03160137101715686,6.862745098039216E-5
2.884,163.0,75.25,-0.031103515625,7.843137254901961E-5
2.9,163.75,75.0,-0.03104128370098039,8.823529411764706E-5
2.916,164.0,75.25,-0.03119686351102941,7.843137254901961E-5
2.933,163.5,76.25,-0.030823471966911764,7.843137254901961E-5
2.95,164.0,75.25,-0.031445791207107845,6.862745098039217E-5
2.966,164.0,75.5,-0.031539139093137256,6.862745098039217E-5
2.986,164.0,77.25,-0.03104128370098039,8.823529411764705E-5
3.003,164.0,76.0,-0.03119686351102941,6.862745098039217E-5
3.019,163.5,76.0,-0.03166360294117647,6.862745098039216E-5
3.036,164.0,76.0,-0.03225480621936275,6.862745098039216E-5
3.052,164.0,76.5,-0.03247261795343137,6.862745098039216E-5
3.068,164.0,77.0,-0.030916819852941178,4.901960784313726E-5
3.084,163.75,77.0,-0.031632486979166666,5.88235294117647E-5
3.1,164.0,77.0,-0.03135244332107843,4.901960784313726E-5
3.117,164.0,80.5,-0.030979051776960784,5.88235294117647E-5
3.133,164.0,78.0,-0.031103515625,1.9607843137254903E-5
3.15,164.0,78.0,-0.03129021139705882,1.9607843137254903E-5
3.166,165.0,78.0,-0.0302945006127451,2.941176470588235E-5
3.182,165.25,78.0,-0.031072399662990195,2.941176470588235E-5
3.199,166.0,78.0,-0.030512312346813727,5.88235294117647E-5
3.215,166.75,78.0,-0.03048119638480392,2.941176470588235E-5
3.231,167.0,78.0,-0.030761240042892157,3.9215686274509805E-5
3.248,168.0,78.0,-0.02960994944852941,4.901960784313726E-5
3.264,168.0,78.25,-0.02973441329656863,2.941176470588235E-5
3.281,169.0,78.5,-0.029423253676470588,4.901960784313726E-5
3.297,169.0,78.25,-0.028458658854166666,2.941176470588235E-5
3.313,169.0,80.25,-0.029641065410539215,3.9215686274509805E-5
3.33,169.0,78.25,-0.029080978094362744,0.0
3.346,169.75,78.75,-0.029703297334558825,9.803921568627451E-6
3.362,169.75,78.75,-0.028769818474264706,2.941176470588235E-5
3.379,169.75,79.0,-0.029796645220588235,3.9215686274509805E-5
3.395,170.0,79.0,-0.02998334099264706,2.941176470588235E-5
3.412,170.75,79.0,-0.029547717524509805,2.941176470588235E-5
3.428,171.0,79.0,-0.02998334099264706,3.9215686274509805E-5
3.444,171.75,79.0,-0.028769818474264706,2.941176470588235E-5
3.461,172.25,79.0,-0.029423253676470588,2.941176470588235E-5
3.477,173.0,79.0,-0.02880093443627451,1.9607843137254903E-5
3.493,173.5,81.0,-0.02855200674019608,9.803921568627451E-6
3.51,174.0,79.0,-0.02920544194240196,0.0
3.526,174.0,79.0,-0.02911209405637255,1.9607843137254903E-5
