time,delta,elbow_angle,elbow_velocity,elbow_torque,motor_current
0.015,0.015,175.75,2343.3333333333335,-0.6113662735293101,-0.025907149969362744
0.089,0.074,201.0,2411.576576576577,-0.723244807568205,-0.025160366881127452
0.105,0.016,201.0,2411.576576576577,-0.723244807568205,-0.026156077665441178
0.121,0.016,201.0,2411.576576576577,-0.723244807568205,-0.025813802083333334
0.138,0.017,201.0,2411.576576576577,-0.723244807568205,-0.0255337584252451
0.153,0.015,201.0,68.24324324324326,-0.723244807568205,-0.02547152650122549
0.17,0.017,201.0,0.0,-0.723244807568205,-0.025751570159313727
0.187,0.017,201.0,0.0,-0.723244807568205,-0.02628054151348039
0.202,0.015,201.0,0.0,-0.723244807568205,-0.02572045419730392
0.219,0.017,201.0,0.0,-0.723244807568205,-0.025907149969362744
0.235,0.016,201.0,0.0,-0.723244807568205,-0.0255337584252451
0.252,0.017,201.0,0.0,-0.723244807568205,-0.026218309589460784
0.268,0.016,201.0,0.0,-0.723244807568205,-0.0263427734375
0.284,0.016,201.0,0.0,-0.723244807568205,-0.025907149969362744
0.301,0.017,201.0,0.0,-0.723244807568205,-0.02587603400735294
0.317,0.016,201.0,0.0,-0.723244807568205,-0.026311657475490195
0.334,0.017,201.0,0.0,-0.723244807568205,-0.026529469209558825
0.35,0.016,201.0,0.0,-0.723244807568205,-0.025689338235294117
0.366,0.016,201.0,0.0,-0.723244807568205,-0.025564874387254903
0.383,0.017,200.25,-8.823529411764707,-0.7198324414383761,-0.02562710631127451
0.399,0.016,200.0,-11.948529411764707,-0.7186969785011497,-0.026311657475490195
0.415,0.016,200.25,-8.823529411764707,-0.7198324414383761,-0.02587603400735294
0.432,0.017,200.75,-2.9411764705882355,-0.7221063443003426,-0.025813802083333334
0.451,0.019,201.0,-0.30959752321981426,-0.723244807568205,-0.02593826593137255
0.469,0.018,201.0,8.513931888544892,-0.723244807568205,-0.0263427734375
0.485,0.016,200.25,2.2639318885448914,-0.7198324414383761,-0.025502642463235293
0.501,0.016,200.0,-3.986068111455109,-0.7186969785011497,-0.025907149969362744
0.518,0.017,200.0,-9.868421052631579,-0.7186969785011497,-0.025409294577205883
0.534,0.016,200.25,-9.375,-0.7198324414383761,-0.02537817861519608
0.55,0.016,201.0,0.0,-0.723244807568205,-0.025595990349264706
0.567,0.017,201.0,9.375,-0.723244807568205,-0.025658222273284313
0.583,0.016,201.0,12.5,-0.723244807568205,-0.025502642463235293
0.6,0.017,200.75,9.558823529411764,-0.7221063443003426,-0.02572045419730392
0.616,0.016,200.0,-2.9411764705882346,-0.7186969785011497,-0.02578268612132353
0.632,0.016,201.0,0.18382352941176522,-0.723244807568205,-0.026405005361519608
0.649,0.017,200.5,-5.698529411764707,-0.7209688928110799,-0.026156077665441178
0.665,0.016,200.5,-5.698529411764707,-0.7209688928110799,-0.025409294577205883
0.682,0.017,200.0,-8.639705882352938,-0.7186969785011497,-0.026124961703431374
0.698,0.016,200.0,0.7352941176470594,-0.7186969785011497,-0.02587603400735294
0.714,0.016,200.0,-11.76470588235294,-0.7186969785011497,-0.025658222273284313
0.731,0.017,200.5,0.0,-0.7209688928110799,-0.025844918045343137
0.747,0.016,201.0,6.249999999999999,-0.723244807568205,-0.025689338235294117
0.763,0.016,200.25,2.7573529411764697,-0.7198324414383761,-0.025689338235294117
0.78,0.017,200.5,5.698529411764705,-0.7209688928110799,-0.026249425551470588
0.796,0.016,200.0,-0.5514705882352956,-0.7186969785011497,-0.026249425551470588
0.813,0.017,200.5,-0.5514705882352956,-0.7209688928110799,-0.025658222273284313
0.829,0.016,200.75,-3.6764705882352957,-0.7221063443003426,-0.02587603400735294
0.845,0.016,200.0,-3.6764705882352957,-0.7186969785011497,-0.025969381893382354
0.862,0.017,200.0,-6.617647058823531,-0.7186969785011497,-0.025440410539215686
0.878,0.016,200.0,-0.36764705882353044,-0.7186969785011497,-0.02593826593137255
0.895,0.017,200.0,-6.25,-0.7186969785011497,-0.025907149969362744
0.914,0.019,200.75,-1.480263157894737,-0.7221063443003426,-0.026405005361519608
0.931,0.017,201.0,10.835913312693497,-0.723244807568205,-0.026062729779411764
0.948,0.017,200.25,2.012383900928792,-0.7198324414383761,-0.02497367110906863
0.964,0.016,200.0,-1.112616099071208,-0.7186969785011497,-0.025253714767156862
0.981,0.017,200.0,-1.112616099071208,-0.7186969785011497,-0.02593826593137255
0.997,0.016,200.5,-2.757352941176471,-0.7209688928110799,-0.025907149969362744
1.013,0.016,200.0,-11.948529411764707,-0.7186969785011497,-0.02562710631127451
1.03,0.017,200.0,-3.125,-0.7186969785011497,-0.026062729779411764
1.046,0.016,200.75,9.375,-0.7221063443003426,-0.025969381893382354
1.062,0.016,200.5,6.25,-0.7209688928110799,-0.025689338235294117
1.082,0.02,200.5,0.0,-0.7209688928110799,-0.026124961703431374
1.099,0.017,200.0,0.36764705882353044,-0.7186969785011497,-0.026093845741421567
1.116,0.017,200.0,0.36764705882353044,-0.7186969785011497,-0.007797660079656865
1.132,0.016,200.0,-9.00735294117647,-0.7186969785011497,0.011120844822303917
1.148,0.016,200.0,-5.88235294117647,-0.7186969785011497,0.010342945772058819
1.165,0.017,199.5,-11.76470588235294,-0.7164289711149345,0.009471698835784309
1.181,0.016,198.5,-18.38235294117647,-0.7119043015392362,0.008258176317401956
1.198,0.017,198.0,-24.26470588235294,-0.7096474508437578,0.011960975796568624
1.214,0.016,197.25,-33.63970588235294,-0.7062687637536643,0.010716337316176465
1.23,0.016,195.5,-55.51470588235294,-0.6984142435882615,0.011089728860294112
1.247,0.017,192.75,-81.98529411764706,-0.6861453847467749,0.010436293658088232
1.263,0.016,189.25,-113.23529411764704,-0.670638615159426,0.00844487208946078
1.28,0.017,184.25,-166.1764705882353,-0.6486337264706902,0.008382640165441171
1.296,0.016,179.5,-216.1764705882353,-0.6278089803247562,0.009129423253676465
1.312,0.016,176.25,-234.9264705882353,-0.6135604693845215,0.005706667432598034
1.329,0.017,172.5,-246.6911764705882,-0.5970789288330077,0.0032485064338235252
1.345,0.016,168.5,-252.9411764705882,-0.5794051901625796,0.005053232230392152
1.361,0.016,164.75,-240.9926470588235,-0.5627046821686963,0.002843998927696074
1.378,0.017,162.25,-211.02941176470586,-0.5514796448542016,1.9914215686274073E-4
1.394,0.016,159.75,-201.65441176470586,-0.540167558561624,0.0022527956495097994
1.41,0.016,157.0,-191.91176470588235,-0.5276096692733911,1.6802619485293692E-4
1.427,0.017,154.75,-168.3823529411765,-0.5172353109852187,0.0013815487132352899
1.443,0.016,151.75,-159.0073529411765,-0.5032479500777265,0.003995289522058818
1.46,0.017,149.25,-159.0073529411765,-0.4914439629115579,-8.899165134803965E-4
1.476,0.016,146.0,-168.3823529411765,-0.47587893552061206,-8.588005514705926E-4
1.492,0.016,143.25,-168.3823529411765,-0.4624986900855989,-0.0034725413602941214
1.509,0.017,141.25,-165.44117647058823,-0.4526385208276089,-0.0038148169424019646
1.525,0.016,139.0,-156.06617647058823,-0.44140885434857613,-0.004125976562500004
1.541,0.016,137.25,-148.52941176470588,-0.4325701118299413,-0.005339499080882357
1.558,0.017,135.25,-131.43382352941177,-0.4223522086683953,-0.005681774662990201
1.574,0.016,133.0,-125.18382352941175,-0.4107030552428756,-0.006024050245098044
1.59,0.016,131.25,-123.52941176470588,-0.4015259711218466,-0.01003800934436275
1.606,0.016,129.0,-123.52941176470588,-0.38957189421854566,-0.0072375727634803955
1.623,0.017,126.0,-136.9485294117647,-0.3733525491562421,-0.007175340839460789
1.64,0.017,123.25,-145.77205882352942,-0.3581929233771639,-0.0066152535232843175
1.655,0.015,120.25,-157.64705882352942,-0.3413253257806593,-0.01227835860906863
1.672,0.017,116.5,-179.88970588235293,-0.3197401542403038,-0.011780503216911768
1.688,0.016,112.75,-198.63970588235293,-0.2975801457505678,-0.012496170343137259
1.705,0.017,109.25,-204.5220588235294,-0.2763633530589177,-0.01243393841911765
1.721,0.016,106.25,-209.66911764705884,-0.2577574781578893,-0.012962909773284317
1.737,0.016,103.25,-207.16911764705884,-0.23875688876906725,-0.01560776654411765
1.754,0.017,101.0,-189.52205882352942,-0.2242440775171496,-0.015234375000000003
1.77,0.016,98.5,-173.89705882352942,-0.2078523795042875,-0.014643171721813729
1.786,0.016,96.75,-154.59558823529412,-0.19621026854323892,-0.01766142003676471
1.803,0.017,95.25,-134.74264705882354,-0.18612073913619925,-0.017163564644607845
1.819,0.016,94.0,-112.86764705882354,-0.17763460753897362,-0.017536956188725493
1.836,0.017,93.5,-92.27941176470588,-0.17422021976328003,-0.018345971200980395
1.852,0.016,93.0,-67.27941176470588,-0.17079443021318605,-0.01909275428921569
1.868,0.016,93.0,-45.404411764705884,-0.17079443021318605,-0.019217218137254907
1.885,0.017,93.0,-27.75735294117647,-0.17079443021318605,-0.018377087162990198
1.901,0.016,93.75,-2.75735294117647,-0.17592883848579052,-0.01775476792279412
1.918,0.017,94.25,9.00735294117647,-0.17933752776492284,-0.018097043504901964
