time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
2.667,303.0,78.5,-0.026156077665441178,1.9607843137254903E-5
2.687,303.0,80.5,-0.007081992953431376,2.4509803921568627E-4
2.704,303.5,78.5,-0.002290134803921573,3.333333333333334E-4
2.72,303.0,78.75,-0.00107661228553922,3.333333333333334E-4
2.737,303.0,78.5,2.613740808823487E-4,3.823529411764706E-4
2.753,302.75,78.5,6.036496629901919E-4,3.431372549019608E-4
2.769,301.5,78.5,-0.0027257582720588273,3.7254901960784314E-4
2.786,300.0,80.5,-7.032207414215729E-4,3.235294117647059E-4
2.802,298.25,79.0,-9.83264399509808E-4,3.235294117647059E-4
2.819,296.0,79.0,-5.787568933823571E-4,3.235294117647059E-4
2.835,293.0,79.0,-6.721047794117688E-4,3.6274509803921567E-4
2.851,289.75,79.5,0.001692708333333329,9.803921568627453E-6
2.868,285.75,80.0,0.0010392731311274464,9.80392156862745E-6
2.884,280.5,80.0,-0.0017611634497549061,8.823529411764706E-5
2.901,275.75,81.0,-0.0025390625000000044,1.176470588235294E-4
2.917,270.5,81.75,-0.006895297181372552,8.823529411764705E-5
2.933,265.0,82.0,-0.006024050245098043,3.9215686274509805E-5
2.95,259.5,88.5,-0.011282647824754905,1.0784313725490196E-4
2.966,254.25,95.25,-0.013429649203431376,1.9607843137254903E-5
2.982,249.25,95.5,-0.013522997089460788,9.803921568627452E-5
2.999,244.5,96.0,-0.012589518229166671,5.88235294117647E-5
3.015,239.75,96.5,-0.014456475949754905,3.9215686274509805E-5
3.032,235.5,97.0,-0.014238664215686278,9.803921568627452E-5
3.048,231.5,97.0,-0.013056257659313729,4.901960784313726E-5
3.064,226.5,97.0,-0.009882429534313729,8.823529411764705E-5
3.081,221.5,98.0,-0.012962909773284317,7.843137254901961E-5
3.097,217.25,98.0,-0.010753676470588239,1.9607843137254903E-5
3.114,213.25,98.0,-0.011282647824754907,7.843137254901961E-5
3.13,209.5,98.0,-0.01800369561887255,1.176470588235294E-4
3.146,205.5,98.0,-0.015545534620098042,1.0784313725490196E-4
3.163,201.75,98.75,-0.018345971200980395,4.901960784313726E-5
3.179,198.5,97.75,-0.01815927542892157,4.901960784313726E-5
3.195,194.5,98.0,-0.020804132199754903,8.823529411764705E-5
3.212,190.5,98.0,-0.020430740655637256,7.843137254901961E-5
3.228,186.5,98.0,-0.022795553768382354,7.843137254901961E-5
3.245,183.5,98.0,-0.023200061274509805,5.88235294117647E-5
3.261,179.75,98.25,-0.024631395526960784,7.843137254901961E-5
