time,elbow_angle,shoulder_angle,elbow_current,shoulder_current
0.398,288.25,80.0,-0.025658222273284313,1.9607843137254903E-5
0.418,288.0,80.0,0.011369772518382353,0.0011176470588235296
0.435,288.0,77.0,0.025340839460784314,0.0012745098039215687
0.451,287.75,77.0,0.025278607536764707,-1.3725490196078434E-4
0.467,286.75,77.0,0.02530972349877451,-6.862745098039217E-5
0.484,285.75,77.0,0.013267846200980388,9.803921568627451E-6
0.5,284.0,77.0,0.0026573031556372502,9.803921568627452E-5
0.517,281.25,77.0,-0.004499368106617651,4.901960784313726E-5
0.533,278.5,77.0,-0.006117398131127455,6.862745098039217E-5
0.552,273.5,78.75,-0.008948950674019612,7.843137254901961E-5
0.57,268.5,77.0,-0.007517616421568631,5.882352941176471E-5
0.585,263.0,77.0,-0.010909256280637259,1.0784313725490196E-4
0.603,257.5,79.25,-0.011438227634803927,3.9215686274509805E-5
0.619,251.0,78.0,-0.01346076516544118,7.843137254901961E-5
0.635,244.5,78.0,-0.012651750153186278,9.803921568627452E-5
0.651,238.25,78.5,-0.014674287683823534,3.9215686274509805E-5
0.667,232.75,79.0,-0.020399624693627452,1.0784313725490196E-4
0.684,229.0,79.25,-0.008917834712009808,3.9215686274509805E-5
0.7,226.0,80.0,-0.013491881127450985,6.862745098039217E-5
0.716,222.5,80.0,-0.014985447303921573,7.843137254901961E-5
0.733,218.5,80.25,-0.01582557827818628,3.9215686274509805E-5
0.749,213.75,81.0,-0.015638882506127456,7.843137254901961E-5
0.766,208.75,81.0,-0.013180721507352946,3.9215686274509805E-5
0.782,203.25,82.0,-0.014207548253676474,6.862745098039217E-5
0.798,197.5,84.75,-0.016976868872549022,6.862745098039216E-5
0.815,192.0,91.5,-0.01623008578431373,9.803921568627451E-6
0.831,187.0,95.0,-0.018377087162990195,1.176470588235294E-4
0.847,183.0,95.0,-0.01433201210171569,3.9215686274509805E-5
0.864,179.5,95.0,-0.011500459558823535,6.862745098039217E-5
0.88,174.5,95.75,-0.008513327205882356,9.803921568627452E-5
0.897,171.5,96.0,-0.010162473192401964,3.9215686274509805E-5
0.913,168.5,96.0,-0.013211837469362749,1.1764705882352942E-4
0.929,164.75,96.0,-0.014300896139705886,4.901960784313726E-5
0.946,161.5,96.0,-0.01504767922794118,6.862745098039217E-5
0.962,158.25,96.0,-0.014083084405637259,1.0784313725490196E-4
0.978,154.75,96.5,-0.010940372242647062,5.882352941176471E-5
